#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
335000,-667075.247559262,122848.62743150626,-544226.6201277557,298.0752836440859,485.4055089490369,106
340000,-668202.7511535892,123920.54145188263,-544282.2097017067,300.6761354594137,484.9525663231903,106
345000,-665979.6325746835,124063.59418775467,-541916.0383869288,301.02323323097727,486.33026956038526,106
350000,-667294.6079824017,123697.97055931366,-543596.6374230881,300.13609782675553,484.3721938794384,106
355000,-667455.1640632092,123794.6172941386,-543660.5467690706,300.37059782483067,483.9508093830737,106
360000,-668270.3407512256,123459.2304232496,-544811.110327976,299.5568277505457,483.5120939154269,106
365000,-667201.5496121994,123425.94129513123,-543775.6083170682,299.476056263606,485.1336575283461,106
370000,-667155.359006545,123216.7582402,-543938.600766345,298.96850237606316,484.86100480041364,106
375000,-668398.7158500175,123787.39998511516,-544611.3158649023,300.35308601798926,484.355982017094,106
380000,-667671.8809852805,124244.06073388184,-543427.8202513987,301.4611104628992,484.25604010766733,106
385000,-667818.7326245424,123865.98228452331,-543952.7503400191,300.54375515019876,483.15413830455424,106
390000,-667498.6181545896,124083.16150324018,-543415.4566513493,301.0707106284496,485.72713648681435,106
395000,-667495.1491703354,123834.14646104467,-543661.0027092907,300.4665099069116,486.32775505466304,106
400000,-666997.4635094595,123830.94062196118,-543166.5228874984,300.45873137967766,485.5238831072153,106
405000,-667130.8650187538,122955.07047492673,-544175.7945438271,298.33355303645,483.9206603538119,106
410000,-668598.106975039,123602.04207194928,-544996.0649030898,299.9033405572726,484.7107547248691,106
415000,-667940.6176336966,124482.72487111262,-543457.892762584,302.0401961384018,483.8452703065192,106
420000,-667398.8532251422,122919.53911552276,-544479.3141096195,298.2473410839517,485.8805825388576,106
425000,-665770.7984599662,124611.0923727685,-541159.7060871976,302.3516622106466,485.8510576728223,106
430000,-667289.0069853896,125101.3588467883,-542187.6481386013,303.54122632186244,487.64071211800314,106
435000,-668551.6836970444,122987.95496923382,-545563.7287278106,298.4133427351468,483.9103575242542,106
440000,-669035.748700243,123280.77930849604,-545754.9693917469,299.1238406854161,483.7881276422638,106
445000,-667550.6244769809,123231.26670477382,-544319.3577722071,299.0037051681781,484.21946383839065,106
450000,-668360.2813672614,123788.59149110329,-544571.6898761581,300.35597704325187,485.06103321564154,106
455000,-668145.8908632393,123831.92771225213,-544313.9631509872,300.46112641839,484.0293218380502,106
460000,-666388.6644806634,123547.96755652153,-542840.6969241418,299.77213618925447,484.3637023907528,106
465000,-666505.8171754428,123865.6373568587,-542640.1798185841,300.54291823070184,486.0373217681151,106
470000,-666673.6201707101,124757.70882063138,-541915.9113500788,302.70740683879063,485.1230195121026,106
475000,-667769.8842188995,123443.23268453043,-544326.6515343691,299.51801143972415,484.0678437248683,106
480000,-668064.2194397538,122933.42033549394,-545130.7991042598,298.28102195338226,484.3178732593975,106
485000,-667517.9038668866,123921.44301782933,-543596.4608490573,300.6783229850776,486.2134339715571,106
490000,-666217.6540797502,123993.76994728803,-542223.8841324621,300.8538143231923,485.72170677780684,106
495000,-668601.7247298169,124009.52402828878,-544592.2007015281,300.89203943210094,487.2270574551893,106
500000,-667064.8151434478,123297.6687757381,-543767.1463677097,299.16482065274687,484.6418059384353,106
505000,-667738.2270976384,123383.62802496593,-544354.5990726724,299.3733889382143,485.82404589523026,106
510000,-668013.7057739752,123886.812844556,-544126.8929294192,300.59429763667197,486.50863993934166,106
515000,-667186.1257075821,123610.04618422565,-543576.0795233564,299.9227614338992,485.6504364630402,106
520000,-667591.7102800049,123055.48859015811,-544536.2216898468,298.5772037699292,484.2441281907072,106
525000,-667972.6154534915,123105.05103090251,-544867.5644225889,298.6974602098411,485.68976232516843,106
530000,-667271.7816057964,123975.47976858832,-543296.3018372081,300.8094357223255,486.9144566236626,106
535000,-667406.4071345637,123965.16878727602,-543441.2383472876,300.784417545537,486.36442990703694,106
540000,-667190.9646296012,122970.81872339395,-544220.1459062073,298.3717639935189,486.20423200161747,106
545000,-666751.2673902768,123379.5887885777,-543371.6786016991,299.3635882871423,486.12053733221154,106
550000,-667429.2971581342,123230.82636980465,-544198.4707883295,299.00263675599,486.11603093526713,106
555000,-667385.0851059663,123409.4062956135,-543975.6788103528,299.43593636341376,485.8833228377967,106
560000,-668538.3456410593,123746.20405380608,-544792.1415872532,300.2531297615241,483.9985894266676,106
565000,-667675.4391166805,123526.70070106105,-544148.7384156195,299.72053509198435,484.2473073582605,106
570000,-666991.5789086455,123535.82100331658,-543455.757905329,299.7426642499454,485.05386755664426,106
575000,-669042.1670958865,123077.71933869459,-545964.447757192,298.63114362106285,484.43846778992,106
580000,-668291.4259603657,124013.19504977902,-544278.2309105867,300.9009466604099,483.76155127873665,106
585000,-667316.0555899628,122432.32919622754,-544883.7263937353,297.06519328202285,485.5854927541113,106
590000,-667230.3460150291,123254.77388904465,-543975.5721259845,299.06074211491244,484.7124043136402,106
595000,-666918.9390160572,124107.37344982405,-542811.5655662331,301.12945758392203,486.7387314997273,106
600000,-667154.0325078368,123549.97576959629,-543604.0567382405,299.7770088418383,485.28705690216646,106
605000,-666833.0814122381,123643.34203324484,-543189.7393789932,300.0035492281796,486.5654102405159,106
610000,-667328.0113648744,123211.96089781556,-544116.0504670589,298.956862285149,486.53811956577573,106
615000,-669323.3314523571,122769.5273920181,-546553.804060339,297.8833582868422,484.07576465472744,106
620000,-667053.9801912424,124325.77526860186,-542728.2049226406,301.6593795329228,484.8051098642146,106
625000,-667909.5092763626,122744.70873596275,-545164.8005403999,297.8231392343543,485.81918047403076,106
630000,-667090.1135098897,122793.50711623265,-544296.606393657,297.9415417867022,485.0486524289535,106
635000,-667368.2618329232,123192.76110223273,-544175.5007306904,298.91027662412927,484.3490713893058,106
640000,-666608.2938249619,124488.38510884764,-542119.9087161142,302.05392992610166,484.9084766137044,106
645000,-668233.1844473886,124143.92467838887,-544089.2597689998,301.2181441085482,484.21045619130024,106
650000,-668063.4144767732,123031.33502252612,-545032.0794542471,298.5185984629473,483.7632729093123,106
655000,-667914.0253156885,123605.61268820154,-544308.412627487,299.91200416609286,484.8359595047702,106
660000,-668004.4636681397,123637.87974641682,-544366.5839217228,299.99029574110654,485.90168958898346,106
665000,-668101.1211660095,123555.00385235506,-544546.1173136544,299.789208792508,484.2199611611325,106
670000,-668061.8998632622,124692.21628435352,-543369.6835789087,302.54849821493576,484.1030254709874,106
675000,-667533.83257091,123678.37447475956,-543855.4580961504,300.0885506250985,484.3008741593755,106
680000,-667980.5205846685,123026.05704750953,-544954.4635371589,298.5057921831131,484.46049532107435,106
685000,-667032.2293785526,123689.47787623852,-543342.7515023141,300.1154915003403,484.31637980660827,106
690000,-668101.0119794714,123235.5296976344,-544865.482281837,299.01404873352885,484.3114810967313,105
695000,-667778.0136452862,124355.80904433806,-543422.2046009481,301.73225235542515,485.8185199005538,105
700000,-667163.6118931496,123778.5598136785,-543385.0520794711,300.33163655889854,484.4091836956913,106
705000,-667263.314973712,123838.42467757326,-543424.8902961387,300.4768904103972,484.19085209604873,105
710000,-668271.2760101212,123577.6343610319,-544693.6416490893,299.84411860659304,485.0241617618326,105
715000,-667154.7468673168,123518.94152742531,-543635.8053398915,299.70170852525195,484.68970055393373,105
720000,-666457.3379711835,123280.60989297304,-543176.7280782105,299.1234296219705,485.5428419694267,105
725000,-666776.4097682945,123286.1082537038,-543490.3015145907,299.1367706374028,486.0233097034988,105
730000,-666198.8717323537,123407.92645579425,-542790.9452765594,299.4323457358008,486.8628033605254,105
735000,-667164.4063521284,123767.9197393877,-543396.4866127407,300.3058198832992,486.8195880472158,105
740000,-667331.2333135665,123408.2566239025,-543922.9766896641,299.43314684326594,486.05001327263,105
745000,-666694.8107516435,123455.39609293966,-543239.4146587038,299.5475242758662,485.3205149864645,105
750000,-668891.0545010399,124928.1622321906,-543962.8922688493,303.1209885780489,484.45539591612817,105
755000,-667519.2193593518,122562.35363521686,-544956.865724135,297.38067968462036,484.6562186609451,105
760000,-666814.2792473314,122604.11749017422,-544210.1617571572,297.4820139296401,485.89177095264574,105
765000,-666263.7386241737,123833.15755968797,-542430.5810644857,300.4641104738975,486.541568132414,105
770000,-667141.527960531,123866.18233229258,-543275.3456282384,300.54424053857315,485.89196557305905,105
775000,-667326.5518578007,123351.51853478642,-543975.0333230143,299.2954796803493,485.05794476007446,105
780000,-669227.1331580617,122795.16426804918,-546431.9688900125,297.9455626374685,484.06800296760787,105
785000,-667426.0349641931,123986.88183912268,-543439.1531250705,300.8371012769167,485.5508475599727,105
790000,-668229.7277449542,124079.12434181967,-544150.6034031345,301.06091501200115,485.2576037758453,105
795000,-667510.0604494782,123342.92765999521,-544167.1327894831,299.27463510525166,485.6602967326399,105
800000,-666667.8264021776,124618.38356033515,-542049.4428418424,302.36935327360334,486.1873059536195,105
805000,-667362.6359758116,124701.69966213405,-542660.9363136776,302.57150832567885,485.42235205622467,105
810000,-667510.4882856738,123567.7383060194,-543942.7499796543,299.82010719135394,486.5037103092833,105
815000,-668260.4182822234,123302.02551684098,-544958.3927653824,299.17539168530254,486.0976954678868,105
820000,-667396.0480175237,122884.33973005938,-544511.7082874643,298.16193462052223,484.5315580557839,105
825000,-666969.2015018328,124066.85077166464,-542902.3507301682,301.03113488354734,483.30838587829345,105
830000,-668543.2383820638,122729.90695700435,-545813.3314250595,297.78722475526155,486.3900036688521,105
835000,-667159.9859374454,125111.87554098887,-542048.1103964566,303.56674363265677,485.29408295715086,105
840000,-666854.3167189448,124516.36552620941,-542337.9511927355,302.12182055716494,485.0180268579838,105
845000,-666689.2120381412,123419.03579350343,-543270.1762446378,299.459301014488,486.1289170185117,105
850000,-666748.6070143743,123989.0323238793,-542759.574690495,300.8423191321521,486.10696987160907,105
855000,-667189.6664761119,123823.83359723324,-543365.8328788786,300.44148716249805,485.7954132822078,105
860000,-667006.2087049079,123423.98391896646,-543582.2247859414,299.47130695978626,484.5825953735862,105
865000,-668245.884075664,122821.92420574324,-545423.9598699207,298.0104919426242,485.15861709106287,105
870000,-667699.7416544529,122925.67955163657,-544774.0621028163,298.26224000691565,486.61694447526594,105
875000,-666874.4449167401,123176.72209944806,-543697.722817292,298.87136019173306,486.05582440007237,105
880000,-668987.09090321,123039.91990900936,-545947.1709942006,298.53942850824,486.26083504053963,105
885000,-666317.0838736859,123657.8164647941,-542659.2674088918,300.0386694438453,486.3376486877681,105
890000,-667866.7986542336,123463.41062189685,-544403.3880323367,299.56697042713495,485.5487799421278,105
895000,-667067.8498367993,124182.61444039107,-542885.2353964082,301.3120194901788,487.6646524229889,105
900000,-668518.9468520992,123156.8842020157,-545362.0626500834,298.82322626441385,486.2069242093276,105
905000,-667105.96873414,122655.22731899045,-544450.7414151495,297.6060248937015,485.0704738947511,105
910000,-667027.0563330902,124890.90391425928,-542136.1524188309,303.0305863984098,486.68298968590585,105
915000,-666932.7372961212,124030.31067841483,-542902.4266177064,300.94247537723015,485.973751441223,105
920000,-666462.595115711,123124.30142805842,-543338.2936876526,298.7441686486123,486.75298329830184,105
925000,-666609.7201618366,123404.61500687979,-543205.1051549568,299.4243109608498,484.84426510245015,105
930000,-666922.2755336743,123560.94564056216,-543361.3298931122,299.8036257236713,483.6716797243105,105
935000,-666260.1714901268,123411.50988739211,-542848.6616027346,299.4410404392931,486.17290743526434,105
940000,-667422.8174160714,123857.72596872342,-543565.091447348,300.52372233643956,485.62147230119217,105
945000,-666892.7041390534,124869.74151572387,-542022.9626233295,302.97923875148916,484.88432936924414,105
950000,-668347.6474805651,122868.51087995234,-545479.1366006128,298.12352809466955,485.6093768280665,105
955000,-666708.0470506423,123463.41916203004,-543244.6278886122,299.56699114859254,485.66232129906876,105
960000,-668005.2299705576,124833.6030594316,-543171.6269111261,302.89155376196186,484.46660188792373,105
965000,-667746.9304863368,122629.11209216769,-545117.8183941691,297.5426598907269,481.18850510293026,105
970000,-668110.6280712923,124166.1600983165,-543944.4679729758,301.27209529416945,483.1697741350859,105
975000,-668063.752178086,123481.17252463201,-544582.579653454,299.61006723909395,483.4504840957707,105
980000,-668152.5229453971,124474.5006201179,-543678.0223252792,302.0202411254785,484.42255487326884,105
985000,-668123.1190342247,124076.18516031804,-544046.9338739066,301.0537834926826,485.72700353778,105
990000,-667768.8953524767,123774.5419817465,-543994.3533707303,300.32188784279316,484.93084236623235,105
995000,-668399.6556101074,124104.58037747536,-544295.075232632,301.12268057835036,484.9669612822838,105
1000000,-668455.3805622733,122650.62006478698,-545804.7604974863,297.5948460255918,486.06556437090615,105
1005000,-667046.9333611485,123490.4567140664,-543556.476647082,299.63259404673454,486.9673540962761,105
1010000,-667164.4456455801,123151.96631191991,-544012.4793336601,298.8112936810722,486.01788061549337,105
1015000,-668219.7924931403,123599.39272397105,-544620.3997691693,299.89691227910134,485.5497104548362,105
1020000,-667574.4528510277,123949.14679543948,-543625.3060555882,300.74554238786465,486.13030787142344,105
1025000,-668637.8355282499,122950.77712221892,-545687.058406031,298.3231358071091,483.81259437338167,105
1030000,-668570.8148278962,123278.43146307813,-545292.3833648181,299.1181439617039,485.39535556332544,105
1035000,-667617.8499529948,124070.28801623202,-543547.5619367629,301.03947488433363,486.25946424220047,105
1040000,-667518.318567479,122973.23079109169,-544545.0877763873,298.3776165437525,485.0177482837672,105
1045000,-668637.9883001829,122831.27994408301,-545806.7083560999,298.0331923538346,484.0146983212524,105
1050000,-668767.7298393999,124818.85404503078,-543948.8757943691,302.85576730880473,485.4836667094339,105
1055000,-667977.48614348,123952.87615784575,-544024.6099856343,300.75459117237534,484.99249589722564,105
1060000,-668290.0605550758,123911.28320808575,-544378.7773469901,300.6536716052909,484.60488253280073,105
1065000,-666668.6525487648,123757.77868711154,-542910.8738616533,300.2812140159251,483.9900495901152,105
1070000,-668965.33229875,123664.32205733555,-545301.0102414145,300.054454368615,485.24183244498147,105
1075000,-668515.3733252003,123473.79409050656,-545041.5792346937,299.59216448437235,485.31107355929544,105
1080000,-667606.863780905,123532.62151467125,-544074.2422662338,299.73490113117543,486.5225890536774,105
1085000,-667078.1189720221,123321.96017957188,-543756.1587924502,299.22376040029843,485.9916539042201,105
1090000,-668605.873416739,123530.37547846959,-545075.4979382695,299.72945143351194,485.009482641787,105
1095000,-666280.2842666903,123528.85956012772,-542751.4247065625,299.72577326633024,487.94141026395874,105
1100000,-667818.8564168257,123480.6370212445,-544338.2193955812,299.6087679138393,485.95572978385957,105
1105000,-667209.7081357539,123895.88657377343,-543313.8215619804,300.61631379156717,486.69789027000905,105
1110000,-668456.0002480834,123323.16489813698,-545132.8353499464,299.2266834840602,485.97179188646516,105
1115000,-667048.4215542874,123751.98852555438,-543296.433028733,300.2671649859556,486.4380249078788,105
1120000,-668911.5368330483,124135.1726118009,-544776.3642212474,301.1969084237446,485.7394278281359,105
1125000,-667403.8685567179,123143.99515986576,-544259.873396852,298.7919527778876,484.6337691660529,105
1130000,-666807.8932619966,124166.48289045924,-542641.4103715373,301.2728785048696,486.06364225218675,105
1135000,-667964.0557265328,123910.73391448829,-544053.3218120446,300.6523388199901,486.3419136188391,105
1140000,-666112.6230937792,123667.25529799855,-542445.3677957807,300.06157147330634,485.83977193903905,105
1145000,-668313.5992968008,122615.48364631995,-545698.1156504808,297.5095923429111,486.5626978243158,105
1150000,-666118.7472313913,124204.82312890922,-541913.924102482,301.36590581571465,485.0284988695516,105
1155000,-666564.657979345,122802.78257573122,-543761.8754036138,297.9640474123552,485.75890469015775,105
1160000,-667117.0909009473,123283.01337114873,-543834.0775297986,299.1292613309113,486.7156808181156,105
1165000,-666739.874996731,122972.14457258693,-543767.7304241441,298.37498098407497,486.2178062206595,105
1170000,-667398.6551260715,124078.60914086434,-543320.0459852072,301.05966494780347,485.41946131251655,105
1175000,-667813.1942271669,123456.5696669964,-544356.6245601706,299.55037179176566,485.03648709117715,105
1180000,-667304.0458595385,123158.42621222313,-544145.6196473154,298.82696773991563,486.5708023389683,105
1185000,-667989.4791390337,122635.3170361931,-545354.1621028406,297.5577153332584,485.48377245751624,105
1190000,-667424.1774744047,123714.73720007276,-543709.440274332,300.1767797725332,485.4160878612922,105
1195000,-665696.4156589024,123743.43293666106,-541952.9827222413,300.2464060272319,486.4389185548214,105
1200000,-666506.3887708192,123729.5362720351,-542776.8524987841,300.21268768347267,485.3087430996648,105
1205000,-667331.2624976719,124375.41976021757,-542955.8427374543,301.77983505797926,484.4241254885487,105
1210000,-667530.7988600456,123590.39672282065,-543940.402137225,299.8750847206611,484.7571333266705,105
1215000,-668153.6183774257,123840.22244479577,-544313.3959326299,300.4812524450896,485.2741023273578,105
1220000,-666479.209537453,124377.65678430791,-542101.5527531451,301.7852628889952,485.6377706523298,105
1225000,-667991.99807258,124574.93659175816,-543417.0614808218,302.26393518507575,483.22661107413796,105
1230000,-668433.066903349,123551.88967209862,-544881.1772312503,299.7816526628005,484.45353122700556,105
1235000,-667446.4923756742,124544.19032444613,-542902.302051228,302.1893335998432,485.82173584499236,105
1240000,-668109.3869482642,124044.72837427194,-544064.6585739923,300.9774579315489,485.12049005040774,105
1245000,-666520.0366436378,124230.50914655952,-542289.5274970783,301.4282294017154,486.4205798445743,105
1250000,-667091.1519584772,124254.65740222298,-542836.4945562542,301.4868218199368,485.1936199956561,105
1255000,-666302.6593442038,122986.43110726972,-543316.228236934,298.4096452938593,486.5535911107442,105
1260000,-667094.4532549805,123601.95590266219,-543492.4973523184,299.90313147935916,486.13024671609435,105
1265000,-667053.9203993068,123498.95552441431,-543554.9648748925,299.65321524013376,486.9693231887908,105
1270000,-667847.7792391097,123586.3391161752,-544261.4401229345,299.86523949668873,486.68710086858,105
1275000,-667590.7555314098,122896.56932743813,-544694.1862039716,298.19160805508756,486.31164027428076,105
1280000,-668416.624362465,122953.88270228081,-545462.7416601842,298.33067106962835,486.48307856666,105
1285000,-667151.9665911053,123597.33735962241,-543554.629231483,299.89192522044203,486.6586738977832,105
1290000,-666921.518254213,123753.48562709271,-543168.0326271204,300.2707974967538,487.1064113010542,105
1295000,-665613.3158396394,124159.11103016883,-541454.2048094706,301.25499170065376,486.8333302012425,105
1300000,-667290.9643704756,123073.69667485403,-544217.2676956216,298.6213831809965,486.8866997337087,105
1305000,-667777.9013541704,123454.4754664466,-544323.4258877238,299.5452905024103,483.84021322351634,105
1310000,-669226.6062768926,124450.35052459888,-544776.2557522937,301.9616442431008,483.9969933408557,105
1315000,-667022.3526684856,123973.20781344548,-543049.1448550401,300.8039231359191,485.5028689618007,105
1320000,-666698.0145491059,124302.87102523667,-542395.1435238692,301.6038055392977,486.19667239947836,105
1325000,-667471.9962917808,123494.13248879532,-543977.8638029855,299.6415128081228,485.4811825827588,105
1330000,-666940.0783139761,122607.12068691646,-544332.9576270597,297.4893007731279,484.90328151697736,105
1335000,-667063.7186153452,122857.73701107615,-544205.981604269,298.09738678492636,484.3179971395347,105
1340000,-667861.4611958736,122956.43817760388,-544905.0230182697,298.33687157872396,483.3443478480351,105
1345000,-667659.5663473094,124067.9115520271,-543591.6547952823,301.03370872107433,485.20653129933993,105
1350000,-668505.2906242418,122721.99798300676,-545783.292641235,297.76803471857204,485.32355199268875,105
1355000,-667113.6886858633,124051.89654980344,-543061.7921360598,300.99485052273553,487.1565110800379,105
1360000,-668294.5738902795,123276.26905526011,-545018.3048350194,299.1128971768013,482.8789446601973,105
1365000,-667933.9431784833,124183.52015893278,-543750.4230195505,301.3142170915429,484.62254172568254,105
1370000,-667473.7411058429,123253.19563989324,-544220.5454659497,299.05691271060164,484.6153309461113,105
1375000,-667321.0511140344,123399.16101978446,-543921.89009425,299.4110776119356,484.4559051554011,105
1380000,-666847.9571593781,124118.23846592242,-542729.7186934557,301.1558200498529,485.638129945277,105
1385000,-668930.5925136353,123879.54559018195,-545051.0469234533,300.5766646443126,485.1271892782241,105
1390000,-667302.4013255504,123700.92157433857,-543601.4797512118,300.1432580584893,486.6306473400445,105
1395000,-668969.9676974816,123852.2493876412,-545117.7183098404,300.5104341663263,484.99527543545344,105
1400000,-668195.2825471931,124179.5087201157,-544015.7738270774,301.3044838874508,484.12063901922505,105
1405000,-668455.1470672716,123381.6516567301,-545073.4954105415,299.36859355274845,484.81762598727795,105
1410000,-666976.8485730435,123471.74314704715,-543505.1054259964,299.58718815239223,484.185805980117,105
1415000,-668598.8947207006,123187.11799679219,-545411.7767239084,298.89658440558367,484.4042490411377,105
1420000,-667762.3728543841,124368.22529243052,-543394.1475619536,301.7623786722537,484.74599461700683,105
1425000,-667009.6840573032,123791.51451509248,-543218.1695422108,300.36306935859056,484.3607601605336,105
1430000,-666771.1256035473,124498.11070470497,-542273.0148988423,302.07752774566535,485.952827168076,105
1435000,-667289.3929954874,123481.77778604813,-543807.6152094393,299.6115358226025,487.2394876042521,105
1440000,-668612.6621369631,123651.57580061117,-544961.0863363519,300.02352733126867,483.6512085834467,105
1445000,-666787.4450529907,122751.30027808389,-544036.1447749068,297.83913270394766,484.54704421170544,105
1450000,-668775.4878825243,124164.68916360379,-544610.7987189204,301.26852627357164,484.691052734838,105
1455000,-667117.2318791985,124242.66858638823,-542874.5632928102,301.45773260864314,486.0880688676474,105
1460000,-666775.4559445377,122665.60110450981,-544109.8548400279,297.6311954562531,486.54652399767645,105
