#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
670000,-676160.0296629271,126458.61193254299,-549701.4177303842,302.6098778886437,491.3934265315422,285
675000,-675874.5253209462,126080.01157924692,-549794.5137416993,301.70390395038294,490.9426976932327,285
680000,-675128.8081318787,126502.87066600006,-548625.9374658787,302.715787084722,489.551235451614,285
685000,-676701.3880940848,125439.95924800407,-551261.4288460808,300.1722869664558,489.9132303354012,285
690000,-674815.5805895668,124630.94294508634,-550184.6376444804,298.23634665448674,491.3104716205563,285
695000,-676830.421867114,126282.83833278524,-550547.5835343287,302.18925942110025,490.9206694656981,285
700000,-675162.9050884224,126082.3160566595,-549080.5890317629,301.7094184631374,490.6602885124823,285
705000,-677192.4056638232,125201.56886019348,-551990.8368036298,299.6018292883051,490.3225976168509,285
710000,-676219.2719165664,125574.26642586716,-550645.0054906993,300.4936781162684,491.8468075927144,285
715000,-676421.037470351,125326.1538790809,-551094.8835912701,299.89995574071617,493.5097097265084,285
720000,-676060.630372013,124027.56175048283,-552033.0686215302,296.79248208228444,492.8130382925125,285
725000,-674824.9613211728,125807.3264198096,-549017.6349013632,301.0513803971164,492.3846064991855,285
730000,-675656.0349881398,125017.13904914097,-550638.8959389988,299.1604968891214,493.5480644543653,285
735000,-673353.4142574319,124548.69039948913,-548804.7238579427,298.0395199425782,493.4524828544245,285
740000,-674816.9359122282,125684.61471741588,-549132.3211948123,300.7577367084076,493.22150707097467,285
745000,-676313.7107187589,125477.78552649566,-550835.9251922632,300.2628035816581,494.51073681758294,285
750000,-676111.0485165459,125595.99457969994,-550515.053936846,300.54567262955305,492.6361626526487,285
755000,-675455.2592108534,125299.98081344739,-550155.278397406,299.83732474964097,494.27468027224023,285
760000,-676198.8395316415,124709.11637769884,-551489.7231539426,298.42341222902917,492.7434990823781,285
765000,-674421.861769455,125420.32605915319,-549001.5357103018,300.12530561192455,494.6021028389592,284
770000,-675415.8836573828,125370.62911334669,-550045.2545440361,300.00638301367576,492.0563530357389,285
775000,-675181.880858331,125169.10578249767,-550012.7750758333,299.52414657593545,492.01902717432,285
780000,-674990.3149838285,124844.06989360967,-550146.2450902187,298.74635003726803,492.93657630581424,285
785000,-676075.1779926023,124971.59839500167,-551103.5795976007,299.05152011342017,492.27626460597884,284
790000,-676317.7547017522,125164.87502532579,-551152.8796764264,299.51402256072134,491.62319131074776,285
795000,-675198.0110754767,125650.67054804979,-549547.3405274269,300.67650980902977,491.697611658445,285
800000,-674657.0613859417,125614.78426514872,-549042.277120793,300.5906355176659,491.5016220355627,285
805000,-675041.098522021,126410.05160895782,-548631.0469130632,302.4936751772129,492.59075754665065,284
810000,-675458.8123646341,125746.24199331074,-549712.5703713234,300.9052080600867,492.5962294364385,285
815000,-674156.1478564534,126503.84004088704,-547652.3078155664,302.7181067560492,495.01651695036094,285
820000,-674989.3661085148,126117.72801966697,-548871.6380888479,301.79415772792714,493.99190649569823,284
825000,-675079.628296182,125519.59074261069,-549560.0375535714,300.3628416190076,491.45387933719445,284
830000,-675439.8372990489,125857.08187744945,-549582.7554215995,301.1704430116003,491.72381599525426,284
835000,-674890.1785614691,124841.0240758229,-550049.1544856462,298.7390615297125,492.04957236690706,285
840000,-676267.9292149111,126853.63688625058,-549414.2923286605,303.5551551708915,492.3894612386262,284
845000,-676064.9778469815,125030.37713960255,-551034.6007073789,299.1921750554151,491.4388838700249,284
850000,-675884.8703090157,125077.09763014014,-550807.7726788756,299.30397512755263,489.6166863727313,284
855000,-673917.4899393478,124897.25153435822,-549020.2384049896,298.8736113567377,491.70079869776896,285
860000,-674560.6795407021,124787.33561487799,-549773.3439258242,298.6105874118783,492.57849699973985,284
865000,-674507.589018953,124775.92957508564,-549731.6594438674,298.58329326199004,492.251928211389,284
870000,-675667.8326059729,124343.62794121273,-551324.2046647602,297.54881452908154,491.64913434836177,284
875000,-675120.6671515121,125556.09590312303,-549564.5712483891,300.450196857185,493.1105873386433,285
880000,-675002.1790050096,124978.3532286325,-550023.8257763771,299.06768413221613,492.6920988389944,284
885000,-676623.5903519467,126105.33400961937,-550518.2563423272,301.7644994088159,491.15850092985914,284
890000,-674564.0810421272,124542.7250926565,-550021.3559494708,298.0252452265695,492.13981511121375,284
895000,-675986.750923879,125777.61241294863,-550209.1385109304,300.98027608994136,492.07639733604543,285
900000,-675892.5806871904,124276.08767005506,-551616.4930171353,297.3871936406719,490.33384011106546,284
905000,-676651.4259815039,125527.1296663715,-551124.2963151324,300.3808819308836,490.2071209190239,284
910000,-676522.0736742052,124827.09701447209,-551694.9766597331,298.7057346864845,490.74760328151,284
915000,-675988.2543501905,126552.4635862395,-549435.790763951,302.8344607543793,491.8871804849623,285
920000,-674427.4294098909,126122.0082680888,-548305.4211418021,301.80440017351833,491.78533395774895,284
925000,-675798.1612562439,126079.84979898878,-549718.3114572552,301.70351681736435,490.8095576214959,284
930000,-674117.6694709845,125963.68452659482,-548153.9849443897,301.4255384467589,492.9965220638848,284
935000,-676223.7500319355,124612.76741899876,-551610.9826129368,298.19285342262316,492.11428939389486,285
940000,-674804.3350148201,125842.34847690084,-548961.9865379193,301.13518663425464,491.4227420610038,284
945000,-674487.7244626586,124689.8946376928,-549797.8298249658,298.3774154534269,494.7756849264718,284
950000,-675674.3915100005,126344.76203905756,-549329.6294709429,302.3374401175915,493.15239280376954,284
955000,-675140.3374755387,126064.79034967624,-549075.5471258624,301.6674802197148,493.57807287126457,284
960000,-675955.9134573084,125364.55145553371,-550591.3620017747,299.99183944672905,491.4862439165398,284
965000,-674895.2857198282,125892.88126114118,-549002.4044586871,301.256109356991,492.6380995911186,284
970000,-675912.5813152473,125088.01811008106,-550824.5632051663,299.33010735414365,491.2727282691402,284
975000,-676234.5781459678,125219.41402714804,-551015.1641188198,299.6445319853417,490.67184167935864,284
980000,-675720.0293344404,124904.15208909335,-550815.877245347,298.8901240797057,491.1676814833979,284
985000,-674242.3018321921,125490.40483909665,-548751.8969930955,300.2930010398372,491.0514785757268,284
990000,-676432.642163476,125458.31583752937,-550974.3263259466,300.2162134751356,490.6997698196193,284
995000,-675429.188200145,124490.43274450314,-550938.7554556419,297.90011194503666,490.9557942768239,284
1000000,-675947.9453340508,125345.213094913,-550602.7322391379,299.94556360314215,490.80443778496846,284
1005000,-677621.0465700747,124909.83473489969,-552711.211835175,298.90372240035197,492.14502240051945,284
1010000,-676737.2451528143,125063.33297586208,-551673.9121769522,299.2710369172828,490.30917971808645,284
1015000,-674767.5005505495,125333.64122654771,-549433.8593240017,299.9178726327966,490.6459553109541,284
1020000,-676834.0205937536,125344.05016171042,-551489.9704320431,299.94278075530724,492.3378467608164,284
1025000,-675576.4182637082,125265.68371804198,-550310.7345456663,299.7552533138253,491.33491067046083,284
1030000,-675277.0159052764,124914.19147335476,-550362.8244319216,298.9141478832173,491.99863828681623,284
1035000,-675147.6799437022,124920.17778125082,-550227.5021624514,298.928472853844,492.12487582001677,284
1040000,-673581.3195893541,126306.95148720272,-547274.3681021514,302.2469611355369,492.70866447933304,284
1045000,-675681.0977815315,125011.27302280907,-550669.8247587224,299.14645974696987,492.4395823755192,284
1050000,-675213.2954730927,125242.9035139553,-549970.3919591374,299.7007412907088,493.0911277263968,284
1055000,-675959.6377907684,125519.299146167,-550440.3386446014,300.36214384158563,492.5091615616111,284
1060000,-675171.4343483276,126376.23586977622,-548795.1984785513,302.4127556055991,492.31309187021367,284
1065000,-675479.7443359033,125058.50020468113,-550421.2441312221,299.2594723091112,493.0988823554221,284
1070000,-675029.7167594228,125769.4576328065,-549260.2591266163,300.96076206092187,491.44055395821334,284
1075000,-676082.2657155367,125585.36274626444,-550496.9029692722,300.5202311213119,490.0064137269201,284
1080000,-675166.86526149,124572.11245758622,-550594.7528039038,298.09556789401734,492.3991318241844,284
1085000,-675273.2159325951,125545.30835721066,-549727.9075753845,300.42438273585805,493.48260301312496,284
1090000,-674522.7090717508,125491.86286950359,-549030.8462022472,300.2964900422599,494.3966276099501,284
1095000,-675753.113119253,126257.84464358508,-549495.2684756679,302.12945062578564,491.83304760133575,284
1100000,-674488.0376318181,124994.04491395177,-549493.9927178663,299.10523364273,492.75135826856314,284
1105000,-673692.1617975789,126735.19772959885,-546956.9640679801,303.2717354956009,494.67076548552797,284
1110000,-676132.5074249152,125263.52337063666,-550868.9840542786,299.75008369781784,492.56671136685725,284
1115000,-674918.5620142012,124017.14386645795,-550901.4181477432,296.76755254554155,495.1060661262791,284
1120000,-674141.6841018479,125838.72035199276,-548302.9637498552,301.12650469145433,493.4115067174841,284
1125000,-675941.9216802535,125440.43591557234,-550501.4857646811,300.1734276109118,492.7689177107178,284
1130000,-675204.411466571,126073.4921335782,-549130.9193329929,301.68830320459296,490.88465810167185,284
1135000,-675093.940045476,125160.9700684858,-549932.9699769901,299.5046781713243,491.6329377725873,284
1140000,-674725.9685509577,125531.42863455167,-549194.539916406,300.3911691720305,490.83851159916225,284
1145000,-675004.8987663719,126037.1538840927,-548967.7448822792,301.60134737713724,492.3940654047194,284
1150000,-674411.978687163,125051.74149471754,-549360.2371924454,299.24329901442206,491.32581330329276,284
1155000,-674770.0841606227,125983.35430185735,-548786.7298587654,301.4726073509587,491.8751372543177,284
1160000,-675897.3603498973,124876.54853151459,-551020.8118183827,298.8240699845314,492.7782059468917,284
1165000,-673766.5624217675,125990.50432424212,-547776.0580975254,301.48971703900355,492.5962207900864,284
1170000,-674375.1980870068,126018.10907729767,-548357.0890097092,301.5557739949011,492.3866076058882,284
1175000,-675496.8313814076,125546.71682089602,-549950.1145605115,300.4277531273033,492.1020025932384,284
1180000,-675338.3301037173,125150.97775020497,-550187.3523535123,299.48076699462723,491.4234817568213,284
1185000,-675012.6494587222,124963.16837391973,-550049.4810848024,299.03134744497777,492.1294805437495,284
1190000,-676735.8788723801,125489.64989258104,-551246.2289797991,300.2911944861403,491.4914543899285,284
1195000,-675087.9988913932,124883.1533759532,-550204.84551544,298.8398750858092,492.1522248422357,284
1200000,-676157.901468413,125883.13653815119,-550274.7649302618,301.2327906648988,490.6608320567939,284
1205000,-674714.9972424535,126068.97465618467,-548646.0225862688,301.677493080541,492.15247393831373,284
1210000,-675220.2869100235,124885.90694019385,-550334.3799698297,298.8464642435256,492.7136123789158,284
1215000,-674561.5461334488,125125.02577983681,-549436.520353612,299.41866507476533,492.598685827677,284
1220000,-675751.3512484725,124704.05833350407,-551047.2929149684,298.4113085524765,491.94801672049,284
1225000,-676066.0018489771,126139.46589479162,-549926.5359541854,301.8461755038342,492.7946388332744,284
1230000,-676487.0021574493,125405.10441738006,-551081.8977400692,300.0888808948741,491.92523972896845,284
1235000,-675739.729207281,125712.17383767501,-550027.555369606,300.82368446703697,493.5565389629152,284
1240000,-675239.9153246889,125868.61475058287,-549371.300574106,301.19804066807677,492.24039673732136,284
1245000,-675271.2065821495,125555.60275372639,-549715.6038284231,300.4490167724409,493.33218691732725,284
1250000,-675099.3506132802,125537.79461936268,-549561.5559939175,300.40640269276,491.53338018704915,284
1255000,-674918.6087545264,124879.13065946935,-550039.478095057,298.8302489027809,492.6270451078095,284
1260000,-675099.7835716642,126165.23051493475,-548934.5530567295,301.9078291028751,492.3736819614776,284
1265000,-675385.3767112396,124838.02832458063,-550547.3483866589,298.73189282918867,491.6424853212664,284
1270000,-675357.544170083,125504.89911282685,-549852.6450572561,300.3276851972588,492.22092659213365,284
1275000,-675003.354875424,124955.28203300398,-550048.07284242,299.0124757791811,492.2873158185303,284
1280000,-674897.4674228816,125724.08270603989,-549173.3847168417,300.85218186351017,494.3953545227619,284
1285000,-675208.0973876226,126591.95883293124,-548616.1385546913,302.92897113683506,493.8806339659899,284
1290000,-676137.7215863261,124633.02419207565,-551504.6973942504,298.2413269866892,492.2696759183993,284
1295000,-675246.1250622803,126053.76850537016,-549192.3565569102,301.64110543267105,493.1548875889989,284
1300000,-673566.0008387147,125175.11185891193,-548390.8889798027,299.53851885175385,494.58088567202185,284
1305000,-675250.9180233655,126048.82745650131,-549202.0905668642,301.62928172077034,492.58023987962923,284
1310000,-675193.1760017443,124862.59592905617,-550330.5800726882,298.7906820225599,491.07040286118604,284
1315000,-675758.0277254637,124309.19252811145,-551448.8351973523,297.4664121051234,489.29433958057103,284
1320000,-676798.252194033,125094.27591864951,-551703.9762753835,299.34508201389843,489.4475147113809,284
1325000,-676311.7988057276,125712.32745601493,-550599.4713497127,300.82405206894543,491.2399927231041,284
1330000,-674852.5875186203,125634.90343559458,-549217.6840830257,300.6387798047081,493.19850620242073,284
1335000,-674813.542212002,126412.3697684086,-548401.1724435934,302.499222430481,492.37237554333603,284
1340000,-676688.078404814,126351.01362508122,-550337.0647797328,302.3523998870712,490.5592110111763,284
1345000,-674777.2887926092,125952.65652490978,-548824.6322676995,301.399148925379,491.9197106297259,284
1350000,-675158.1926431959,124410.43438955105,-550747.7582536448,297.70867941186725,491.51951308318604,284
1355000,-676593.0773569415,126785.05045744649,-549808.026899495,303.39103087339964,492.14037178378175,284
1360000,-675970.1790501936,125129.10498850307,-550841.0740616906,299.4284264410931,493.64013718703677,284
1365000,-676146.9014825854,125127.08464167814,-551019.8168409072,299.4235918402966,492.16694027654813,284
1370000,-676660.2450052877,125400.717166677,-551259.5278386107,300.07838239754574,492.4551268242483,284
1375000,-675229.6799484477,125201.93373197639,-550027.7462164713,299.60270241038023,491.9738739294245,284
1380000,-676114.1690251515,125938.31331318012,-550175.8557119714,301.36482625265853,491.67379631416475,284
1385000,-677387.8425971563,124972.16178495166,-552415.6808122046,299.0528682807088,493.1977357526513,284
1390000,-674490.210411876,126496.63814274705,-547993.5722691289,302.7008729316113,492.53599752518676,284
1395000,-676110.8317645816,125529.01437833135,-550581.8173862502,300.3853919634335,492.290808983613,284
1400000,-675226.92199279,125451.94598505303,-549774.976007737,300.2009706992537,492.88247889153934,284
1405000,-676318.3327243663,126370.9894937466,-549947.3432306198,302.40020125927646,491.34779006658977,284
1410000,-674657.2054014285,125288.81203684118,-549368.3933645873,299.81059836008694,492.1965646955611,284
1415000,-675487.5850294866,125595.6869488788,-549891.8980806078,300.54493648257346,491.2721691844063,284
1420000,-674783.6786414082,125282.92689040193,-549500.7517510063,299.79651546436224,491.97407123344567,284
1425000,-675428.7073460799,126450.04936509486,-548978.657980985,302.5893880425961,491.6680187070039,284
1430000,-675780.1675556949,125099.65145458328,-550680.5161011117,299.357945434172,492.42902990361716,284
1435000,-674736.8190597272,125637.71914897062,-549099.0999107566,300.6455176825629,491.19932156214185,284
1440000,-674890.991618271,124224.92548670841,-550666.0661315626,297.2647647936488,492.5312760430066,284
1445000,-674471.828625686,123991.76405422285,-550480.0645714632,296.7068197748435,492.10241879977326,284
1450000,-676401.2406900139,124776.00516038592,-551625.2355296279,298.5834741342781,492.11570041132074,284
1455000,-674716.5018599229,126386.17464145401,-548330.3272184689,302.43653864763803,490.04592926084194,284
1460000,-676667.0349651561,125561.80304576902,-551105.2319193871,300.4638537976875,490.97883128438457,284
1465000,-675657.5567407561,126020.84284254588,-549636.7138982103,301.5623157745023,490.44992091431556,284
1470000,-674183.4344231882,125389.34402446539,-548794.0903987228,300.0511669701164,491.18196229402486,284
