#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
335000,-641137.1437044516,119584.26363259595,-521552.8800718557,300.7607748299394,468.17747033514877,105
340000,-641097.8555308706,119141.54288919254,-521956.3126416781,299.64730864488695,469.1246854770058,105
345000,-640042.3873831537,118997.21327533369,-521045.17410781997,299.284311999873,467.57786858304644,105
350000,-639775.3069210793,119077.28247856279,-520698.0244425165,299.48569029892064,469.32077846088345,105
355000,-640231.7053408418,119595.4763500063,-520636.2289908355,300.78897540979705,468.16820470552733,105
360000,-640577.2953573493,119068.08643723035,-521509.208920119,299.462561766516,469.1337681927184,105
365000,-641360.4299409166,119302.42548727489,-522058.0044536417,300.0519369244452,467.15951198628545,105
370000,-642263.7833184367,118707.55008670926,-523556.23323172744,298.5557936948387,467.0318157271314,105
375000,-641245.0794265945,118719.34036459547,-522525.7390619991,298.58544686997055,468.0368452578342,105
380000,-642142.806129117,119123.76169812228,-523019.0444309948,299.602588004886,467.9276909774286,105
385000,-641785.564998277,119921.6195855625,-521863.9454127145,301.60924297052554,466.6533949323069,105
390000,-640293.7705759704,119026.73966744848,-521267.03090852196,299.3585724443547,469.2507467213845,105
395000,-640538.3091638805,119616.63139671081,-520921.6777671697,300.84218147592264,468.1525981018159,105
400000,-640635.271250519,119496.74366492219,-521138.5275855968,300.54065746256134,468.9110952545333,105
405000,-642330.6299211006,119605.56476441934,-522725.06515668123,300.81434830789834,467.50402643667616,105
410000,-641365.9494313993,119813.19367565186,-521552.7557557475,301.3365460479894,469.0350597650749,105
415000,-641524.8025010233,119794.86209529801,-521729.94040572527,301.29044114970594,469.01950898356876,105
420000,-642309.1213646713,119498.60754712357,-522810.5138175477,300.54534522529906,469.16003298610707,105
425000,-641159.7484008204,118428.1080966313,-522731.6403041891,297.8529822470542,467.37387924925747,105
430000,-641719.038465166,119194.2534629411,-522524.7850022249,299.77987853762005,466.69469965884025,105
435000,-642740.9061631723,118813.9528834945,-523926.95327967784,298.8234023804056,468.0253166429844,105
440000,-640813.075469825,119930.67103193217,-520882.4044378928,301.6320078389186,468.11257194274646,105
445000,-640974.786493679,118950.62778654438,-522024.15870713466,299.16714702115013,466.732342073708,105
450000,-641392.7839727178,118872.70778311754,-522520.0761896003,298.97117407376123,467.8559442682151,105
455000,-639728.0487229065,119771.24419975793,-519956.8045231486,301.2310408879431,467.51619820573234,105
460000,-640197.377830348,119931.65091660965,-520265.7269137383,301.63447230092964,467.0550771888974,105
465000,-641722.1413822002,119383.43087516224,-522338.71050703793,300.2556697776344,467.5023084463447,105
470000,-641248.2206326807,118661.17356720346,-522587.04706547724,298.43915428496337,467.4154966820397,105
475000,-642966.0185961705,119353.70425259962,-523612.31434357085,300.18090574294104,466.697667698719,105
480000,-641270.6923623807,119894.2000049522,-521376.4923574285,301.54028126888227,467.6071128838553,105
485000,-641113.5411510235,119026.86863265914,-522086.6725183643,299.35889679870957,467.8924004298842,105
490000,-642325.5023171194,119093.28483336882,-523232.21748375054,299.52593707123305,467.3732925311241,105
495000,-641402.866221936,119977.30643075006,-521425.5597911859,301.74929834401433,466.9446323213815,105
500000,-640342.9155025687,119211.94382653601,-521130.9716760327,299.82437074169616,466.7877760698608,105
505000,-640208.9015749507,119702.82449458062,-520506.07708037004,301.0589616952662,468.13870781214996,105
510000,-641072.509677784,119391.26652828854,-521681.2431494955,300.27537686144274,468.4232428992331,105
515000,-641817.9586384231,118252.58105112104,-523565.37758730206,297.41152240436566,468.4309238420971,105
520000,-641443.2884207135,119594.91708861018,-521848.3713321033,300.7875688376803,466.58269854688103,105
525000,-642457.3085801383,118591.83804124082,-523865.47053889744,298.2647717543669,467.02803672329577,105
530000,-641517.1175349518,119490.53512109898,-522026.5824138528,300.52504264507525,466.5335643898933,105
535000,-641750.4635736402,120128.00661156996,-521622.45696207025,302.12831730331203,467.3041999514987,105
540000,-639594.9490502146,119066.85314271151,-520528.0959075031,299.4594599652939,468.2067345813017,105
545000,-642167.0045582908,119061.16876468998,-523105.8357936008,299.44516345264043,467.18576424518864,105
550000,-641235.1348498687,119481.51928346785,-521753.61556640087,300.50236733455097,466.979234161607,105
555000,-640705.8091556015,119868.25843968475,-520837.5507159168,301.4750368543319,468.3029618875451,105
560000,-641254.1941126836,119675.26567123592,-521578.92844144773,300.98964979074987,468.0947419575273,105
565000,-642440.4623229033,120004.89345739578,-522435.56886550755,301.81868118133076,466.70607403050013,105
570000,-641092.4532673038,119780.5778665982,-521311.87540070555,301.2545155558101,468.5446295356891,105
575000,-640245.2158417986,117867.22696654999,-522377.9888752486,296.44233641334296,465.848154234076,105
580000,-642162.5826915898,119768.9841134256,-522393.59857816424,301.2253566507714,466.31495359317444,105
585000,-640753.692781473,120206.73782852478,-520546.95495294826,302.3263304958119,466.783699570413,105
590000,-642897.1506186165,118744.66777860047,-524152.482840016,298.6491466614748,466.75264318224,105
595000,-641164.0306295468,120174.42303932039,-520989.60759022646,302.2450570845423,467.2192874492215,105
600000,-641607.4585960112,119177.67431894771,-522429.78427706345,299.738181109865,465.06913763673657,105
605000,-641295.1871853843,118481.5254319997,-522813.66175338463,297.9873296828013,466.41124201908076,105
610000,-640574.5456568226,118617.89681955817,-521956.64883726445,298.3303109659636,468.5683615353252,105
615000,-641499.1654616119,118471.52164382406,-523027.6438177879,297.962169624182,467.72364920462326,105
620000,-641808.5023662825,119930.91480391915,-521877.58756236336,301.63262093841394,467.9357646746518,105
625000,-642694.3668479426,119678.66613060096,-523015.7007173416,300.9982021266705,468.14392752518137,105
630000,-642077.898162392,119091.2312846292,-522986.66687776276,299.52077228707736,468.10164733651936,105
635000,-641748.4192699916,119613.35656893102,-522135.06270106055,300.83394511011187,467.086282052149,105
640000,-641027.3661137717,120059.46865623794,-520967.89745753375,301.955940705215,465.6398336357744,105
645000,-641737.0687858067,118814.6085434868,-522922.46024231985,298.825051400112,466.2424704627427,105
650000,-641462.7132169032,118827.43586793513,-522635.277348968,298.857312802431,467.4166078744582,105
655000,-641029.0153642921,119938.18184400216,-521090.8335202899,301.65089793021616,468.0464701722348,105
660000,-641703.4015336456,119396.50140363979,-522306.9001300058,300.2885428510049,468.2138787602944,105
665000,-642140.6108171702,119710.72940976341,-522429.8814074068,301.07884297682546,465.1207331204484,105
670000,-641612.0649202899,118452.51059377479,-523159.5543265151,297.91435582352415,465.4244885031198,105
675000,-641524.189136296,119483.56484483217,-522040.6242914639,300.5075120300336,466.7468880720284,105
680000,-640654.5653169085,118292.40604229562,-522362.1592746129,297.51168437249936,468.1516732158058,105
685000,-642153.9079035395,119158.76987707935,-522995.13802646013,299.69063543444463,466.2664576594894,105
690000,-639982.0697160172,119410.64097556123,-520571.428740456,300.3241046254196,466.3541761530852,105
695000,-640474.5784187289,119297.31232531983,-521177.26609340904,300.0390770505394,468.3376697853449,105
700000,-639985.4196427707,118452.90285965928,-521532.5167831114,297.9153423930591,468.51205298756577,105
705000,-641805.8595331782,118763.54171029886,-523042.3178228793,298.69661560219714,467.8821332647695,105
710000,-641178.959305061,118841.5670506513,-522337.39225440973,298.8928534775489,467.15511688416086,105
715000,-640934.1334365276,118979.94370318513,-521954.18973334244,299.2408781086351,467.4285626320521,105
720000,-642098.4771624301,118884.64547913289,-523213.8316832972,299.0011980133182,466.554519633278,105
725000,-641418.4071157929,119114.99516525929,-522303.41195053357,299.5805397090956,466.63963730359666,105
730000,-642126.6557865366,119078.77340272069,-523047.88238381594,299.48944005236916,466.527854401547,105
735000,-641894.6843165029,119063.89651386708,-522830.7878026358,299.45202388670697,465.74124237728756,105
740000,-641612.2506834157,118831.98994795297,-522780.2607354627,298.8687665555687,466.36447339420215,105
745000,-641762.7689333083,119216.2742840976,-522546.4946492107,299.83526207247854,466.8470465507672,105
750000,-641595.1733083907,119092.74374390929,-522502.42956448137,299.524576202502,467.12308825971974,105
755000,-641601.914585561,119200.65760243608,-522401.25698312494,299.7959852886099,466.26546133547544,105
760000,-641770.1663765097,118860.34366137985,-522909.8227151298,298.9400776508628,467.8360681492316,105
765000,-641284.2420684034,118732.83993889607,-522551.40212950733,298.61939901637504,466.2166371643994,105
770000,-641361.6274792831,118787.28411038086,-522574.3433689023,298.75632899949596,467.5043924606801,105
775000,-641192.0483703781,120257.62761780119,-520934.4207525769,302.4543210188855,466.9173955129372,105
780000,-642104.9038742366,120101.16525885765,-522003.73861537897,302.06080987554515,467.0885857349293,105
785000,-642534.0958746229,119887.78445534594,-522646.311419277,301.5241458208565,467.3218283922491,105
790000,-641389.913156447,118733.74248076172,-522656.1706756853,298.62166895710624,467.4990445756913,105
795000,-642003.5400606836,119184.85736373425,-522818.68269694934,299.75624684903505,467.3676380761544,105
800000,-640181.1682858481,120159.55689807993,-520021.6113877682,302.2076679496981,468.32415118344636,105
805000,-640847.0136151477,119843.99229562754,-521003.02131952014,301.4140062131164,468.27221097578,105
810000,-641352.2619509771,118799.29022614309,-522552.97172483406,298.7865250183504,465.7668865698201,105
815000,-641691.4940874497,119629.27271691171,-522062.221370538,300.8739750676796,466.6266489464928,105
820000,-642549.4268463012,118777.15742729162,-523772.26941900956,298.73085985364133,466.6366906838338,105
825000,-640597.6931080217,118077.46975140733,-522520.2233566144,296.9711081844379,466.037662552358,105
830000,-642761.5455263704,119745.55346779828,-523015.9920585721,301.1664273324851,466.581637619118,105
835000,-641525.162363647,119789.69439115009,-521735.46797249693,301.277444099288,467.38676923089713,105
840000,-640817.5749319405,119154.9779729147,-521662.59695902583,299.6810985940611,467.3624140500831,105
845000,-641955.4771628808,118752.36583667301,-523203.1113262078,298.6685076864145,467.45198136055734,105
850000,-640193.7027649409,119280.86304395983,-520912.8397209811,299.997706234205,468.7329885086424,105
855000,-641420.6071840487,118725.92898100009,-522694.67820304865,298.60201759018673,465.6783409637904,105
860000,-641297.0985923246,120630.73391216365,-520666.364680161,303.39270316698435,466.4990755309547,105
865000,-640693.007505876,119296.82617249218,-521396.18133338384,300.03785435035553,467.67233487797273,105
870000,-640208.4008587697,120509.51031513809,-519698.89054363157,303.0878193815969,466.6032385259535,105
875000,-641605.8151016375,118918.79447285486,-522687.02062878263,299.08708454637434,464.83094950320987,105
880000,-640063.1308404161,119237.75598498597,-520825.3748554301,299.88928969122696,468.02912097587415,105
885000,-641468.8971698331,119352.09859647218,-522116.7985733609,300.17686743249504,466.566462017178,105
890000,-641159.8927087262,120087.00692858786,-521072.8857801384,302.02520092288785,468.8927798618098,105
895000,-641917.31667451,119063.44325017877,-522853.87342433125,299.45088390445545,468.07632444490775,105
900000,-641177.1581271766,119289.83030831406,-521887.3278188625,300.0202593803578,467.1627770290319,105
905000,-640527.5520881573,118977.43982946525,-521550.11225869204,299.2345807332348,466.61798751609876,105
910000,-641089.6574455597,119398.94902808918,-521690.70841747057,300.29469875650216,466.56492788258333,105
915000,-638902.1177242007,119164.05887382687,-519738.05885037384,299.70393754219305,468.78348029678034,105
920000,-640030.0540051698,118828.8126360079,-521201.2413691619,298.860775447262,469.62354485905456,105
925000,-641257.4939877638,118753.32917264104,-522504.1648151227,298.6709305275423,468.87750849799494,105
930000,-642254.1246119137,119591.78373645182,-522662.3408754619,300.779688290572,468.405947317978,105
935000,-642785.0374631938,119195.68399335175,-523589.353469842,299.7834763975864,466.8069109440074,105
940000,-641937.0471156547,118194.41667890467,-523742.63043675,297.2652359188039,467.96659022898365,105
945000,-641177.1992437164,119000.9624408408,-522176.23680287565,299.2937413502627,467.4187016542327,105
950000,-640926.9780819607,120339.81657781359,-520587.1615041471,302.66103061883535,467.5642691078051,105
955000,-640978.1558112204,118707.31018971841,-522270.845621502,298.5551903411644,466.86395632027256,105
960000,-642868.9462010651,120277.40380058845,-522591.54240047664,302.5040591690199,466.9326725841746,105
965000,-641303.6754753045,119844.31536911275,-521459.3601061917,301.414818760092,467.7596592667597,105
970000,-640740.1987930443,118600.23971524544,-522139.9590777989,298.28590241074875,468.1691890005787,105
975000,-641437.4948105183,119289.69934759696,-522147.7954629214,300.01993000719824,467.3369663904693,105
980000,-641407.6679215655,119650.57578566886,-521757.0921358966,300.9275534171298,466.82477728659256,105
985000,-641273.4242433631,119001.60687167011,-522271.817371693,299.29536212802776,466.71176268045315,105
990000,-642087.1892721024,118723.43876185379,-523363.75051024865,298.59575455676423,465.62895488054914,105
995000,-640350.7699671723,118639.22758204845,-521711.54238512384,298.3839589666236,467.5954752347306,105
1000000,-640776.3253186177,119270.90337833515,-521505.42194028257,299.97265714614497,467.8497373460017,105
1005000,-641084.2165770996,118805.91625443584,-522278.3003226638,298.80318983145236,465.84804479330506,105
1010000,-640945.8910676418,118154.50133224024,-522791.38973540155,297.164846701814,467.6898019657616,105
1015000,-641671.5700184889,119262.99493468087,-522408.57508380804,299.95276699029245,466.91415866414,105
1020000,-639842.1552095958,120126.08243015234,-519716.07277944346,302.12347788484254,467.01358208196837,105
1025000,-640758.1367202383,118668.5889921168,-522089.54772812146,298.4578044724954,468.1033668873448,105
1030000,-641044.3599005118,118828.0375604406,-522216.3223400712,298.8588260910415,467.0951656940386,105
1035000,-640275.7569016363,119634.81528371735,-520640.9416179189,300.8879149175927,467.07317007118576,105
1040000,-642848.7609931692,120045.379483231,-522803.38150993816,301.9205056867472,466.1765510183661,105
1045000,-642157.8540139017,118744.34993344953,-523413.50408045214,298.6483472640377,467.02124025000387,105
1050000,-640334.4323103139,120651.83143438445,-519682.60087592946,303.4457645559779,467.30888230516587,105
1055000,-642254.1383286454,120000.50986760389,-522253.6284610415,301.80765622016696,466.30665622406207,105
1060000,-641149.0918425992,119744.43352311349,-521404.6583194857,301.16361061211626,465.5691011277801,105
1065000,-642602.773873203,119702.80414177512,-522899.96973142785,301.05891050687933,467.03322869492814,105
1070000,-642898.5412288862,119353.19431646558,-523545.34691242065,300.1796232264783,467.0680340194485,105
1075000,-642450.3359833946,118934.86581906717,-523515.4701643275,299.127504835738,466.16537414300603,105
1080000,-641195.5878845556,118595.05843805993,-522600.52944649564,298.2728712234204,467.2855826537556,105
1085000,-640053.1870419788,118936.69236857933,-521116.4946733995,299.1320987047795,467.04621868679453,105
1090000,-640797.3053952483,118569.12850507931,-522228.17689016904,298.2076560646893,467.3278915221834,105
1095000,-641018.8172075222,119461.16580689186,-521557.65140063036,300.45117725987456,468.5274746278667,105
1100000,-641719.2739647492,119587.24067157973,-522132.03329316946,300.7682622411109,467.93252114625403,105
1105000,-640940.761022192,119567.60233911534,-521373.1586830766,300.71887079186047,467.2596553435656,105
1110000,-640405.1867588637,120537.63495219214,-519867.5518066716,303.15855433764574,467.34566216491874,105
1115000,-642552.5623703916,118454.9775917976,-524097.58477859397,297.9205604545877,467.28940363558837,105
1120000,-642569.474633819,119654.8532429724,-522914.62139084656,300.93831144944807,466.9284210193128,105
1125000,-640648.638806846,119350.52852967646,-521298.1102771695,300.17291863110876,469.30840868441624,105
1130000,-641378.1102224304,119127.83099078073,-522250.2792316497,299.61282249206505,468.25768255278797,105
1135000,-641496.2269200492,119144.58536055684,-522351.64155949233,299.65496062197093,468.2401340182587,105
1140000,-640695.601992581,120163.20061512265,-520532.40137745836,302.2168320915988,466.4985680285167,105
1145000,-640725.197686214,119739.0907473045,-520986.1069389095,301.1501732471717,467.3440252915104,105
1150000,-641137.6489885361,119323.83323196555,-521813.81575657055,300.1057785394282,466.0814784760399,105
1155000,-640974.3913510651,119389.78443185269,-521584.60691921244,300.2716493101841,467.3524641944302,105
1160000,-641482.297358281,118869.14111834367,-522613.1562399373,298.9622037224093,466.73071886855206,105
1165000,-640010.9791633729,118941.6923550985,-521069.2868082744,299.1446739364526,469.4836468128776,105
1170000,-640428.3117595832,120110.89091173996,-520317.4208478432,302.0852704091283,468.45302912907385,105
1175000,-641578.3281288622,118834.47241811408,-522743.8557107481,298.8750100998819,467.7742677285532,105
1180000,-641159.8427556446,119048.9265717885,-522110.9161838561,299.4143736872414,468.373124004772,105
1185000,-641769.8448173725,118473.31668781873,-523296.5281295538,297.96668425517356,467.39688942738576,105
1190000,-640623.2880357644,119376.9590208655,-521246.32901489886,300.23939272032146,467.0685117703943,105
1195000,-641397.3902896396,119233.01976431359,-522164.370525326,299.87737784466856,468.66706841047204,105
1200000,-640302.6132713333,118567.16231747495,-521735.4509538583,298.20271099842904,469.0857855777819,105
1205000,-640387.8377985768,119350.52167965367,-521037.31611892313,300.17290140293755,467.2855955297892,105
1210000,-642626.9706160482,118798.09154834168,-523828.8790677065,298.78351028001134,466.8916423971459,105
1215000,-641818.3504390735,119531.55864571914,-522286.7917933544,300.62821898848546,466.7974993030336,105
1220000,-642290.9543392886,119135.41314886393,-523155.5411904247,299.6318920223754,465.8498662518569,105
1225000,-640179.5136194816,119422.33715130063,-520757.17646818096,300.353521128654,468.00917376576075,105
1230000,-641641.0802007793,119143.101930945,-522497.97826983425,299.65122971770387,468.22460416039746,105
1235000,-640081.8926101034,118623.18582487447,-521458.7067852289,298.343613095263,468.40323902011625,105
1240000,-641103.352317689,118986.98270789074,-522116.36960979825,299.2585815793509,467.65811296826047,105
1245000,-641782.240967257,119264.76851617295,-522517.472451084,299.95722764194994,467.3749929083307,105
1250000,-642173.4522236753,118618.69828037557,-523554.75394329976,298.33232668248945,467.90575300507277,105
1255000,-641937.740698941,118614.74691713881,-523322.99378180224,298.3223887940698,467.8999757924721,105
1260000,-639155.9695239584,119601.72416327783,-519554.24536068056,300.8046889920315,467.15358738179134,105
1265000,-641549.2539835712,120284.60320174973,-521264.65078182146,302.5221660453413,467.1858502773029,105
1270000,-641078.2390849143,118814.81941006833,-522263.419674846,298.82558174076485,466.5900648841303,105
1275000,-642052.9171868428,118824.84782722197,-523228.0693596208,298.850803742572,466.45152877175235,105
1280000,-641151.2984817442,119579.52194311272,-521571.77653863153,300.74884922903124,466.8800013283568,105
1285000,-642213.7433195217,118814.85616951741,-523398.8871500043,298.8256741927318,467.3746405033263,105
1290000,-641093.7569043115,119330.32172870869,-521763.4351756028,300.12209745337776,468.12287678186595,105
1295000,-640320.9513082751,119330.04546316381,-520990.9058451113,300.12140263085837,467.6432651594189,105
1300000,-639913.2126974766,119592.56504586012,-520320.6476516165,300.7816533252336,466.3701397570208,105
1305000,-641275.205683107,119699.24533550575,-521575.96034760127,301.0499599200836,466.96864046094106,105
1310000,-641287.4964292641,119503.00720532064,-521784.48922394344,300.55641059935533,466.92516198718903,105
1315000,-641184.8782263496,119829.23117371742,-521355.6470526322,301.3768812074661,468.7065502121992,105
1320000,-640448.1525309463,119314.83790969802,-521133.3146212483,300.08315482613307,466.75235744858975,105
1325000,-641809.6213292591,119354.72362057783,-522454.8977086813,300.18346950755057,466.122849830532,105
1330000,-640886.5589382607,119938.54053373775,-520948.0184045229,301.6518000539532,467.28991763367935,105
1335000,-640479.1369661991,119804.6236973037,-520674.51326889545,301.3149920972439,466.00878738163095,105
1340000,-641154.232858235,119205.83042522019,-521948.4024330148,299.8089952126697,467.7135373057295,105
1345000,-641597.5643001478,119425.70627555373,-522171.8580245941,300.36199465510373,465.9451486362336,105
1350000,-640012.5956939422,119930.81906006008,-520081.7766338821,301.6323801375229,467.8091521665382,105
1355000,-640717.1818277086,119048.11567862766,-521669.066149081,299.4123342478707,467.4962458661259,105
1360000,-641122.5417314051,119124.48747163141,-521998.0542597737,299.6044133638114,467.967398916897,105
1365000,-640838.642187133,118718.62704939872,-522120.01513773424,298.58365284436263,466.15699764019837,105
1370000,-641607.5263246438,118902.90292098295,-522704.62340366084,299.0471164493266,468.72190426539976,105
1375000,-639939.8581829546,119807.3883002451,-520132.4698827095,301.3219452204852,469.08655348721135,105
1380000,-640137.2763006752,119243.23434571881,-520894.0419549564,299.90306805945664,468.6842408861604,105
1385000,-640703.8224963667,119961.43055960193,-520742.39193676476,301.7093696848198,467.92523312253303,105
1390000,-640284.3697750317,118068.31334662123,-522216.05642841046,296.9480793400527,468.1810676781002,105
1395000,-641419.3209321946,118836.94048506033,-522582.38044713426,298.88121741934464,467.1758286785657,105
1400000,-642711.9740821733,119891.3544776898,-522820.6196044835,301.5331246166753,466.2938680473941,105
1405000,-639499.7944560046,118790.55907747336,-520709.2353785313,298.76456571568553,467.77932111644793,105
1410000,-641845.5875756601,120216.10806290235,-521629.47951275774,302.3498971329774,466.3515121952465,105
1415000,-640322.4042776143,119083.1393147714,-521239.2649628429,299.50042055307483,468.476732506175,105
1420000,-639989.5595447109,120115.9281129035,-519873.6314318074,302.0979392376087,467.73954140356085,105
1425000,-642289.4422406815,119737.78153430042,-522551.6607063811,301.1468805069268,466.97065085067345,105
1430000,-640562.0093321302,119783.28933742095,-520778.71999470924,301.26133504895074,464.9874553984367,105
1435000,-641690.6589858145,119129.33332082164,-522561.3256649929,299.6166009319151,466.6766970370545,105
1440000,-640916.6884233565,118676.49504275715,-522240.1933805994,298.4776886097908,469.6032136002478,105
1445000,-640636.820076657,119799.12857453933,-520837.69150211767,301.3011715716146,468.9037323039384,105
1450000,-641865.0472556916,119224.02941522666,-522641.01784046495,299.8547666391869,467.741385367536,105
1455000,-641468.7926949565,118875.95450970723,-522592.8381852493,298.97933976358627,468.0048060254272,105
1460000,-640529.8495755414,119061.87023880135,-521467.9793367401,299.44692769728977,467.5460534710813,105
