time(ns) Rg
3.200533422237039627e+00 1.935407434546061456e+00
3.250541756959493433e+00 1.950898789168833192e+00
3.300550091681947240e+00 1.942283773853052065e+00
3.350558426404401047e+00 1.934953457537464061e+00
3.400566761126854409e+00 1.943887351230031424e+00
3.450575095849308216e+00 1.946292354134816716e+00
3.500583430571762023e+00 1.945762675314399726e+00
3.550591765294215829e+00 1.939893907164384812e+00
3.600600100016669636e+00 1.951191102187433302e+00
3.650608434739123442e+00 1.948236012026850483e+00
3.700616769461577249e+00 1.951868039482827166e+00
3.750625104184030612e+00 1.946497409006741508e+00
3.800633438906484418e+00 1.939222797649078789e+00
3.850641773628938225e+00 1.945878829034867419e+00
3.900650108351392031e+00 1.933970200352407520e+00
3.950658443073845838e+00 1.935566159732018177e+00
4.000666777796299201e+00 1.932567799226920791e+00
4.050675112518753451e+00 1.944585426025039032e+00
4.100683447241206814e+00 1.939762636746745095e+00
4.150691781963661064e+00 1.921391990993538634e+00
4.200700116686114427e+00 1.917275346215614462e+00
4.250708451408568678e+00 1.928576633733961820e+00
4.300716786131022040e+00 1.939758338579540720e+00
4.350725120853475403e+00 1.932825351790784518e+00
4.400733455575929653e+00 1.927715293663176288e+00
4.450741790298383016e+00 1.922945596448038641e+00
4.500750125020837267e+00 1.924710728652199832e+00
4.550758459743290629e+00 1.929485947286344816e+00
4.600766794465744880e+00 1.931419733107093695e+00
4.650775129188198243e+00 1.924187104003957316e+00
4.700783463910651605e+00 1.923304701940557804e+00
4.750791798633105856e+00 1.931393893815373852e+00
4.800800133355559218e+00 1.929876657745269952e+00
4.850808468078013469e+00 1.924753518522428486e+00
4.900816802800466832e+00 1.931825542443958987e+00
4.950825137522921082e+00 1.924951976424097211e+00
5.000833472245374445e+00 1.928035346159225449e+00
5.050841806967827807e+00 1.937383676508569685e+00
5.100850141690282058e+00 1.928541058555450549e+00
5.150858476412735421e+00 1.934798648688023093e+00
5.200866811135189671e+00 1.939988219096497435e+00
5.250875145857643034e+00 1.944837887640413765e+00
5.300883480580097284e+00 1.932957425307628041e+00
5.350891815302550647e+00 1.925445339157600744e+00
5.400900150025004010e+00 1.932615884352234970e+00
5.450908484747458260e+00 1.933624269978583277e+00
5.500916819469911623e+00 1.923862977010418085e+00
5.550925154192365873e+00 1.939988252429482474e+00
5.600933488914819236e+00 1.926329445730653456e+00
5.650941823637273487e+00 1.937130976335523780e+00
5.700950158359726849e+00 1.933296445513017270e+00
5.750958493082180212e+00 1.933368020830451117e+00
5.800966827804634462e+00 1.934112035270155516e+00
5.850975162527087825e+00 1.913551487647235483e+00
5.900983497249542076e+00 1.934753951162113239e+00
5.950991831971995438e+00 1.927781347555490354e+00
6.001000166694449689e+00 1.944162354359127542e+00
6.051008501416903052e+00 1.923962280061370045e+00
6.101016836139356414e+00 1.933409501910984707e+00
6.151025170861810665e+00 1.928598886710354732e+00
6.201033505584264027e+00 1.926612193765145031e+00
6.251041840306718278e+00 1.923272231117812536e+00
6.301050175029171641e+00 1.928666123588489212e+00
6.351058509751625891e+00 1.938330328812476244e+00
6.401066844474079254e+00 1.922860083662577546e+00
6.451075179196532616e+00 1.926367490601319732e+00
6.501083513918986867e+00 1.941170881396378611e+00
6.551091848641440230e+00 1.913232050338557588e+00
6.601100183363894480e+00 1.928187331502813295e+00
6.651108518086347843e+00 1.935622569735930609e+00
6.701116852808802093e+00 1.939446924984307596e+00
6.751125187531255456e+00 1.936985813530510026e+00
6.801133522253708819e+00 1.913574382162823273e+00
6.851141856976163069e+00 1.933787764323501968e+00
6.901150191698616432e+00 1.928200698305454708e+00
6.951158526421070682e+00 1.929868334342283109e+00
7.001166861143524045e+00 1.930776952600411267e+00
7.051175195865978296e+00 1.932290077472156531e+00
7.101183530588431658e+00 1.921117163880385670e+00
7.151191865310885021e+00 1.929280064521095017e+00
7.201200200033339271e+00 1.928245050530294380e+00
7.251208534755792634e+00 1.936741056065114375e+00
7.301216869478246885e+00 1.953701685773955976e+00
7.351225204200700247e+00 1.938753184097767646e+00
7.401233538923154498e+00 1.912659901623033898e+00
7.451241873645607861e+00 1.929201162544404990e+00
7.501250208368061223e+00 1.921680327941124533e+00
7.551258543090515474e+00 1.916337179737062746e+00
7.601266877812968836e+00 1.913603099556097975e+00
7.651275212535423087e+00 1.925114546707430208e+00
7.701283547257876450e+00 1.916835474975729259e+00
7.751291881980330700e+00 1.923312415603390724e+00
7.801300216702784063e+00 1.910680572225903484e+00
7.851308551425237425e+00 1.920982012258357186e+00
7.901316886147691676e+00 1.910258291163579925e+00
7.951325220870145039e+00 1.925884613395712819e+00
8.001333555592598401e+00 1.921477075006607249e+00
8.051341890315052652e+00 1.904584778417292013e+00
8.101350225037506902e+00 1.906395487310916348e+00
8.151358559759961153e+00 1.906718040124342428e+00
8.201366894482413628e+00 1.915224141460228457e+00
8.251375229204867878e+00 1.916160669102629388e+00
8.301383563927322129e+00 1.909422769198669823e+00
8.351391898649774603e+00 1.916313102014310932e+00
8.401400233372228854e+00 1.915908671915798278e+00
8.451408568094683105e+00 1.911850484854766608e+00
8.501416902817137355e+00 1.913229167490041238e+00
8.551425237539589830e+00 1.914901002941971520e+00
8.601433572262044081e+00 1.919288704505154097e+00
8.651441906984498331e+00 1.917797637713497760e+00
8.701450241706950806e+00 1.914232196348313320e+00
8.751458576429405056e+00 1.913277845156020840e+00
8.801466911151859307e+00 1.921946984411365911e+00
8.851475245874313558e+00 1.930200881634410504e+00
8.901483580596766032e+00 1.923433142837422505e+00
8.951491915319220283e+00 1.918750324838048860e+00
9.001500250041674533e+00 1.940933320156469355e+00
9.051508584764127008e+00 1.940153083957083302e+00
9.101516919486581259e+00 1.939712621127181791e+00
9.151525254209035509e+00 1.943147638846245639e+00
9.201533588931489760e+00 1.945550467484783663e+00
9.251541923653942234e+00 1.929202150053333398e+00
9.301550258376396485e+00 1.929347909811988337e+00
9.351558593098850736e+00 1.921107735957047202e+00
9.401566927821303210e+00 1.920360056838771312e+00
9.451575262543757461e+00 1.925054760614150817e+00
9.501583597266211711e+00 1.916860924753205131e+00
9.551591931988665962e+00 1.923905057579338385e+00
9.601600266711118437e+00 1.922805160705777894e+00
9.651608601433572687e+00 1.915043349948599927e+00
9.701616936156026938e+00 1.906416142698961869e+00
9.751625270878479412e+00 1.918456264812838041e+00
9.801633605600933663e+00 1.922927467562863368e+00
9.851641940323387914e+00 1.913410132656989227e+00
9.901650275045842164e+00 1.916637359721492739e+00
9.951658609768294639e+00 1.921649362482546364e+00
1.000166694449074889e+01 1.916728348870895493e+00
1.005167527921320314e+01 1.912819034256094453e+00
1.010168361393565561e+01 1.922276278136184402e+00
1.015169194865810987e+01 1.916730658807158427e+00
1.020170028338056412e+01 1.928269655975308972e+00
1.025170861810301837e+01 1.921453087404275228e+00
1.030171695282547084e+01 1.917355055061739755e+00
1.035172528754792509e+01 1.910119642924757555e+00
1.040173362227037934e+01 1.910018488954061011e+00
1.045174195699283182e+01 1.904291805534806148e+00
1.050175029171528607e+01 1.928495081024622637e+00
1.055175862643774032e+01 1.920327617745939852e+00
1.060176696116019457e+01 1.914430261600184258e+00
1.065177529588264704e+01 1.924217967582252165e+00
1.070178363060510129e+01 1.921443128265866163e+00
1.075179196532755554e+01 1.926937386469216751e+00
1.080180030005000802e+01 1.925336951367725868e+00
1.085180863477246227e+01 1.915696603022546629e+00
1.090181696949491652e+01 1.919131482136758438e+00
1.095182530421737077e+01 1.929739046463186503e+00
1.100183363893982325e+01 1.908080352529281098e+00
1.105184197366227750e+01 1.912250027945872510e+00
1.110185030838473175e+01 1.913939542532069549e+00
1.115185864310718422e+01 1.906697607259284943e+00
1.120186697782963847e+01 1.922518990387910076e+00
1.125187531255209272e+01 1.912497989101493046e+00
1.130188364727454697e+01 1.918875023759457621e+00
1.135189198199699945e+01 1.913203723179509597e+00
1.140190031671945370e+01 1.907778378084768134e+00
1.145190865144190795e+01 1.908846968982245373e+00
1.150191698616436042e+01 1.919165121314543310e+00
1.155192532088681467e+01 1.909377801146876941e+00
1.160193365560926892e+01 1.919123411172277471e+00
1.165194199033172318e+01 1.930508973523133776e+00
1.170195032505417565e+01 1.905485125714501349e+00
1.175195865977662990e+01 1.924835806776660663e+00
1.180196699449908415e+01 1.912699787202420065e+00
1.185197532922153663e+01 1.935413132507731504e+00
1.190198366394399088e+01 1.935260448693728152e+00
1.195199199866644513e+01 1.926116399484739894e+00
1.200200033338889938e+01 1.927993843983477174e+00
1.205200866811135185e+01 1.935719786329178405e+00
1.210201700283380610e+01 1.926757384712365129e+00
1.215202533755626035e+01 1.912542395576787291e+00
1.220203367227871283e+01 1.915339455714889505e+00
1.225204200700116708e+01 1.927283174475016292e+00
1.230205034172362133e+01 1.928676160642483817e+00
1.235205867644607558e+01 1.913381017882309409e+00
1.240206701116852805e+01 1.915541534009752356e+00
1.245207534589098231e+01 1.917831433811649999e+00
1.250208368061343656e+01 1.916575551474455574e+00
1.255209201533588903e+01 1.918720310216271763e+00
1.260210035005834328e+01 1.909208212934336180e+00
1.265210868478079753e+01 1.919909062657335408e+00
1.270211701950325178e+01 1.906806381951360541e+00
1.275212535422570426e+01 1.913621651589384465e+00
1.280213368894815851e+01 1.920575870481482150e+00
1.285214202367061276e+01 1.922411771661227453e+00
1.290215035839306523e+01 1.923266957665348054e+00
1.295215869311551948e+01 1.932555809720310602e+00
1.300216702783797373e+01 1.922072372697432474e+00
1.305217536256042798e+01 1.913874142774182330e+00
1.310218369728288046e+01 1.921805974621181967e+00
1.315219203200533471e+01 1.923905709630767680e+00
1.320220036672778896e+01 1.934212984268787849e+00
1.325220870145024143e+01 1.925058129459964906e+00
1.330221703617269569e+01 1.934686004975408657e+00
1.335222537089514994e+01 1.922409711740318272e+00
1.340223370561760419e+01 1.909317390693120453e+00
1.345224204034005666e+01 1.915654156181390677e+00
1.350225037506251091e+01 1.913401778379485219e+00
1.355225870978496516e+01 1.909841807449945028e+00
1.360226704450741764e+01 1.907982336920710953e+00
1.365227537922987189e+01 1.910524611022898389e+00
1.370228371395232614e+01 1.929156676492208122e+00
1.375229204867478039e+01 1.920555675869842105e+00
1.380230038339723286e+01 1.927246453551924477e+00
1.385230871811968711e+01 1.920562025025636999e+00
1.390231705284214136e+01 1.922126460456700769e+00
1.395232538756459384e+01 1.911099328721877821e+00
1.400233372228704809e+01 1.914612664241486462e+00
1.405234205700950234e+01 1.920102898950356796e+00
1.410235039173195659e+01 1.910933897699028883e+00
1.415235872645440907e+01 1.902379625862595569e+00
1.420236706117686332e+01 1.920882029117475298e+00
1.425237539589931757e+01 1.906732345255187644e+00
1.430238373062177004e+01 1.914274915620348239e+00
1.435239206534422429e+01 1.915901324604238676e+00
1.440240040006667854e+01 1.900598382803627251e+00
1.445240873478913279e+01 1.922975617256440506e+00
1.450241706951158527e+01 1.910880960188606315e+00
1.455242540423403952e+01 1.907623740033416393e+00
1.460243373895649377e+01 1.909075371525124742e+00
1.465244207367894624e+01 1.912366936143502727e+00
1.470245040840140049e+01 1.904715060605283172e+00
1.475245874312385475e+01 1.910713217508068329e+00
1.480246707784630900e+01 1.918899458713884565e+00
1.485247541256876147e+01 1.937112154884801374e+00
1.490248374729121572e+01 1.925786694331655946e+00
1.495249208201366997e+01 1.923650766756362929e+00
1.500250041673612245e+01 1.918971792520319131e+00
1.505250875145857670e+01 1.928808789271447166e+00
1.510251708618103095e+01 1.924952466682257501e+00
1.515252542090348520e+01 1.929927874521293552e+00
1.520253375562593767e+01 1.914618314345410077e+00
1.525254209034839192e+01 1.928726394549465040e+00
1.530255042507084617e+01 1.922445023956209420e+00
1.535255875979329865e+01 1.930673058652157215e+00
1.540256709451575290e+01 1.911441960584012278e+00
1.545257542923820715e+01 1.923325129262966282e+00
1.550258376396066140e+01 1.925084739992119598e+00
1.555259209868311387e+01 1.923672353631243004e+00
1.560260043340556813e+01 1.921124387596841343e+00
1.565260876812802238e+01 1.921951883481530343e+00
1.570261710285047485e+01 1.935545391399917659e+00
1.575262543757292910e+01 1.920283286030172620e+00
1.580263377229538335e+01 1.927033181977315657e+00
1.585264210701783760e+01 1.912004108990275508e+00
1.590265044174029008e+01 1.918394554333542557e+00
1.595265877646274433e+01 1.937578894149051045e+00
1.600266711118519680e+01 1.925564479093964110e+00
1.605267544590765283e+01 1.931554352726914114e+00
1.610268378063010530e+01 1.925220977702929437e+00
1.615269211535255778e+01 1.932828325253498347e+00
1.620270045007501380e+01 1.920351363355393914e+00
1.625270878479746628e+01 1.923889337032517854e+00
1.630271711951992231e+01 1.921042318466764431e+00
1.635272545424237478e+01 1.915247948817111689e+00
1.640273378896482726e+01 1.917919589128444624e+00
1.645274212368728328e+01 1.916043178555406179e+00
1.650275045840973576e+01 1.925399379658821575e+00
1.655275879313218823e+01 1.924096062620830327e+00
1.660276712785464426e+01 1.918765898003488291e+00
1.665277546257709673e+01 1.920960528350060148e+00
1.670278379729954921e+01 1.913472003203259053e+00
1.675279213202200523e+01 1.917599431035120983e+00
1.680280046674445771e+01 1.916486584461772003e+00
1.685280880146691018e+01 1.922096502554796915e+00
1.690281713618936621e+01 1.915778191001943576e+00
1.695282547091181868e+01 1.919853158540772542e+00
1.700283380563427471e+01 1.918469322275845768e+00
1.705284214035672719e+01 1.919247038952276885e+00
1.710285047507917966e+01 1.908222770831920601e+00
1.715285880980163569e+01 1.911523545764194587e+00
1.720286714452408816e+01 1.918137058124993688e+00
1.725287547924654064e+01 1.911461052825918161e+00
1.730288381396899666e+01 1.914982448148991878e+00
1.735289214869144914e+01 1.914038946690373999e+00
1.740290048341390161e+01 1.907321620819083963e+00
1.745290881813635764e+01 1.907342139297369954e+00
1.750291715285881011e+01 1.908696186370298253e+00
1.755292548758126259e+01 1.908275663825840462e+00
1.760293382230371861e+01 1.908120501037062322e+00
1.765294215702617109e+01 1.914177640817642523e+00
1.770295049174862712e+01 1.914482682062596197e+00
1.775295882647107959e+01 1.921219313853379074e+00
1.780296716119353206e+01 1.920591578117597953e+00
1.785297549591598809e+01 1.906556384811261440e+00
1.790298383063844057e+01 1.930471395047859362e+00
1.795299216536089304e+01 1.912814769267292547e+00
1.800300050008334907e+01 1.926629690229319181e+00
1.805300883480580154e+01 1.928601222361994161e+00
1.810301716952825402e+01 1.915689166249005870e+00
1.815302550425071004e+01 1.920449047380260899e+00
1.820303383897316252e+01 1.933766513981687529e+00
1.825304217369561499e+01 1.928750450176920372e+00
1.830305050841807102e+01 1.917489859427196519e+00
1.835305884314052349e+01 1.925598208602312233e+00
1.840306717786297952e+01 1.919449816101170603e+00
1.845307551258543199e+01 1.906711624593234289e+00
1.850308384730788447e+01 1.910566994130332485e+00
1.855309218203034050e+01 1.904484142927846291e+00
1.860310051675279297e+01 1.919092619018722301e+00
1.865310885147524544e+01 1.928150843369518919e+00
1.870311718619770147e+01 1.929869390331418577e+00
1.875312552092015395e+01 1.932352234089673937e+00
1.880313385564260642e+01 1.923389384072683006e+00
1.885314219036506245e+01 1.931171361054469182e+00
1.890315052508751492e+01 1.932343058396735369e+00
1.895315885980996740e+01 1.929868509659481424e+00
1.900316719453242342e+01 1.925628024892693579e+00
1.905317552925487590e+01 1.928456853596137943e+00
1.910318386397733192e+01 1.931120515264878046e+00
1.915319219869978440e+01 1.926207454391006602e+00
1.920320053342223687e+01 1.926192297802480580e+00
1.925320886814469290e+01 1.923147835710688147e+00
1.930321720286714537e+01 1.913775020886741007e+00
1.935322553758959785e+01 1.906604987301683263e+00
1.940323387231205388e+01 1.906577451689056790e+00
1.945324220703450635e+01 1.928075585726346519e+00
1.950325054175695882e+01 1.927110352945891725e+00
1.955325887647941485e+01 1.915900384794767541e+00
1.960326721120186733e+01 1.913252603283740472e+00
1.965327554592431980e+01 1.920527550520084725e+00
1.970328388064677583e+01 1.915695533068407119e+00
1.975329221536922830e+01 1.918446224766005237e+00
1.980330055009168433e+01 1.934981941852208731e+00
1.985330888481413680e+01 1.913900001503323844e+00
1.990331721953658928e+01 1.904892638758805212e+00
1.995332555425904530e+01 1.913650644872718853e+00
2.000333388898149778e+01 1.916661664585360025e+00
2.005334222370395025e+01 1.908759905061566453e+00
2.010335055842640628e+01 1.892853300871959021e+00
2.015335889314885875e+01 1.900231125192328729e+00
2.020336722787131123e+01 1.903076414495415092e+00
2.025337556259376726e+01 1.908583950775919913e+00
2.030338389731621973e+01 1.908996529627413175e+00
2.035339223203867220e+01 1.912732286761578582e+00
2.040340056676112823e+01 1.919319346195312859e+00
2.045340890148358071e+01 1.914906958404460235e+00
2.050341723620603673e+01 1.917801335477194558e+00
2.055342557092848921e+01 1.914502380248143565e+00
2.060343390565094168e+01 1.916145009897169293e+00
2.065344224037339771e+01 1.918202544909950014e+00
2.070345057509585018e+01 1.907754831127080442e+00
2.075345890981830266e+01 1.915501126853872638e+00
2.080346724454075868e+01 1.919743674208246542e+00
2.085347557926321116e+01 1.914004064614055478e+00
2.090348391398566363e+01 1.905445885927101957e+00
2.095349224870811966e+01 1.922735254155969908e+00
2.100350058343057214e+01 1.904329211561168078e+00
2.105350891815302461e+01 1.912222045165559159e+00
2.110351725287548064e+01 1.911504369600744546e+00
2.115352558759793311e+01 1.915563290849046973e+00
2.120353392232038914e+01 1.903997748210018548e+00
2.125354225704284161e+01 1.929713214735484739e+00
2.130355059176529409e+01 1.922575312055400998e+00
2.135355892648775011e+01 1.923730138108027621e+00
2.140356726121020259e+01 1.912541905684249199e+00
2.145357559593265506e+01 1.909054637169870450e+00
2.150358393065511109e+01 1.909881966304955103e+00
2.155359226537756356e+01 1.907357842105224188e+00
2.160360060010001604e+01 1.904539688194241354e+00
2.165360893482247207e+01 1.912167420078542568e+00
2.170361726954492454e+01 1.908188535148370724e+00
2.175362560426737701e+01 1.904207303838289622e+00
2.180363393898983304e+01 1.918705574403348546e+00
2.185364227371228552e+01 1.908063275769843248e+00
2.190365060843474154e+01 1.911951781927252680e+00
2.195365894315719402e+01 1.911603999467259563e+00
2.200366727787964649e+01 1.915523710502381460e+00
2.205367561260210252e+01 1.921709752886083589e+00
2.210368394732455499e+01 1.911847573937113021e+00
2.215369228204700747e+01 1.924723481970632921e+00
2.220370061676946349e+01 1.905363577904480854e+00
2.225370895149191597e+01 1.921670230594155093e+00
2.230371728621436844e+01 1.914249376706345984e+00
2.235372562093682447e+01 1.919957129573591992e+00
2.240373395565927694e+01 1.915936887050927462e+00
2.245374229038172942e+01 1.915607525775465447e+00
2.250375062510418545e+01 1.897799267566691928e+00
2.255375895982663792e+01 1.904577661930169086e+00
2.260376729454909395e+01 1.915770846376582792e+00
2.265377562927154642e+01 1.915998168098807186e+00
2.270378396399399890e+01 1.911980429434133821e+00
2.275379229871645492e+01 1.898258700788156395e+00
2.280380063343890740e+01 1.914973093056233200e+00
2.285380896816135987e+01 1.903711169564236139e+00
2.290381730288381590e+01 1.929571668675940765e+00
2.295382563760626837e+01 1.941910002075282637e+00
2.300383397232872085e+01 1.907543122206228459e+00
2.305384230705117687e+01 1.905583172953035476e+00
2.310385064177362935e+01 1.908301263309312601e+00
2.315385897649608182e+01 1.910661353807883822e+00
2.320386731121853785e+01 1.913576823214710787e+00
2.325387564594099032e+01 1.919253031044649616e+00
2.330388398066344635e+01 1.915697468039766038e+00
2.335389231538589883e+01 1.913302830960790235e+00
2.340390065010835130e+01 1.918521021070766608e+00
2.345390898483080733e+01 1.916820476899455228e+00
2.350391731955325980e+01 1.923230812798645717e+00
2.355392565427571228e+01 1.924397728032059884e+00
2.360393398899816830e+01 1.917176967935556142e+00
2.365394232372062078e+01 1.927266302169709844e+00
2.370395065844307325e+01 1.915062785766804332e+00
2.375395899316552928e+01 1.921339755045284203e+00
2.380396732788798175e+01 1.922973600388093507e+00
2.385397566261043423e+01 1.923131144445713980e+00
2.390398399733289025e+01 1.911495944541806935e+00
2.395399233205534273e+01 1.920169253603813520e+00
2.400400066677779876e+01 1.914683742634453845e+00
2.405400900150025123e+01 1.915745190836253276e+00
2.410401733622270370e+01 1.922129969360529600e+00
2.415402567094515973e+01 1.919678968512286366e+00
2.420403400566761221e+01 1.909077713669441234e+00
2.425404234039006468e+01 1.921725205648615598e+00
2.430405067511252071e+01 1.904294596553843810e+00
2.435405900983497318e+01 1.912941609811615873e+00
2.440406734455742566e+01 1.907803218069655360e+00
2.445407567927988168e+01 1.908120150918788838e+00
2.450408401400233416e+01 1.923954130139369889e+00
2.455409234872478663e+01 1.920241637006633306e+00
2.460410068344724266e+01 1.908050122980624375e+00
2.465410901816969513e+01 1.913463664017809318e+00
2.470411735289215116e+01 1.919597771497698391e+00
2.475412568761460363e+01 1.923373379310594489e+00
2.480413402233705611e+01 1.914567848648428106e+00
2.485414235705951214e+01 1.919217485612277896e+00
2.490415069178196461e+01 1.917364021453509704e+00
2.495415902650441708e+01 1.920162968405408677e+00
2.500416736122687311e+01 1.919734356157224209e+00
2.505417569594932559e+01 1.906943718613880012e+00
2.510418403067177806e+01 1.916997237159390410e+00
2.515419236539423409e+01 1.912996245270659701e+00
2.520420070011668656e+01 1.899746863085764570e+00
2.525420903483913904e+01 1.918361537128409067e+00
2.530421736956159506e+01 1.908126808250890205e+00
2.535422570428404754e+01 1.911216686050273506e+00
2.540423403900650356e+01 1.916265312034609147e+00
2.545424237372895604e+01 1.911527326418636097e+00
2.550425070845140851e+01 1.911178896624202261e+00
2.555425904317386454e+01 1.912994366431475246e+00
2.560426737789631702e+01 1.904827902285671559e+00
2.565427571261876949e+01 1.915746767093149172e+00
2.570428404734122552e+01 1.916919276964957453e+00
2.575429238206367799e+01 1.914299429889231963e+00
2.580430071678613047e+01 1.914758847709532530e+00
2.585430905150858649e+01 1.918190185317759200e+00
2.590431738623103897e+01 1.917079508524864639e+00
2.595432572095349499e+01 1.922206338546160520e+00
2.600433405567594747e+01 1.915705689860075056e+00
2.605434239039839994e+01 1.907952737192508019e+00
2.610435072512085597e+01 1.923806968153489505e+00
2.615435905984330844e+01 1.914216068431357609e+00
2.620436739456576092e+01 1.925963668593456246e+00
2.625437572928821695e+01 1.913665797466616469e+00
2.630438406401066942e+01 1.911912670994295071e+00
2.635439239873312189e+01 1.917067879494375626e+00
2.640440073345557792e+01 1.918753246932097589e+00
2.645440906817803040e+01 1.904668682014130088e+00
2.650441740290048287e+01 1.910288725867226978e+00
2.655442573762293890e+01 1.913710433139613531e+00
2.660443407234539137e+01 1.915059152179017232e+00
2.665444240706784740e+01 1.918942584311139177e+00
2.670445074179029987e+01 1.929844853802226146e+00
2.675445907651275235e+01 1.915277512661121895e+00
2.680446741123520837e+01 1.910158641483160613e+00
2.685447574595766085e+01 1.916147487236789626e+00
2.690448408068011332e+01 1.921828395494634911e+00
2.695449241540256935e+01 1.903925919220885943e+00
2.700450075012502182e+01 1.922193408125146830e+00
2.705450908484747430e+01 1.909626172487577156e+00
2.710451741956993033e+01 1.917287608083233286e+00
2.715452575429238280e+01 1.912507173418370732e+00
2.720453408901483527e+01 1.907482041098509384e+00
2.725454242373729130e+01 1.905685196024664130e+00
2.730455075845974378e+01 1.907213659012330087e+00
2.735455909318219980e+01 1.902488783145000584e+00
2.740456742790465228e+01 1.916594876481943377e+00
2.745457576262710475e+01 1.915713628295098170e+00
2.750458409734956078e+01 1.913659124561814862e+00
2.755459243207201325e+01 1.913255086407022354e+00
2.760460076679446573e+01 1.929147364458103198e+00
2.765460910151692175e+01 1.919353809851021442e+00
2.770461743623937423e+01 1.924630719897624243e+00
2.775462577096182670e+01 1.909830249503644106e+00
2.780463410568428273e+01 1.919437301795418715e+00
2.785464244040673520e+01 1.915042986334428265e+00
2.790465077512918768e+01 1.902352490034380894e+00
2.795465910985164371e+01 1.908273671502253688e+00
2.800466744457409618e+01 1.925270807203773638e+00
2.805467577929655221e+01 1.905900168298940711e+00
2.810468411401900468e+01 1.925054202998087272e+00
2.815469244874145716e+01 1.907247752240537553e+00
2.820470078346391318e+01 1.909957508799306369e+00
2.825470911818636566e+01 1.918176354099024206e+00
2.830471745290881813e+01 1.906139131513011176e+00
2.835472578763127416e+01 1.903586155851818784e+00
2.840473412235372663e+01 1.906202765471025629e+00
2.845474245707617911e+01 1.902015248714004514e+00
2.850475079179863513e+01 1.904847520029600227e+00
2.855475912652108761e+01 1.897099663823818005e+00
2.860476746124354008e+01 1.892350003740028264e+00
2.865477579596599611e+01 1.892197052257483136e+00
2.870478413068844858e+01 1.889424013691205051e+00
2.875479246541090461e+01 1.900722883309123867e+00
2.880480080013335709e+01 1.901792453253230875e+00
2.885480913485580956e+01 1.895096913550745166e+00
2.890481746957826559e+01 1.892080244004888057e+00
2.895482580430071806e+01 1.881268012711883486e+00
2.900483413902317054e+01 1.890452560738684173e+00
2.905484247374562656e+01 1.889857547182706821e+00
