time(ns) rmsd
1.305217536256042798e+01 3.501425087451934814e-01
1.310218369728288046e+01 3.418491184711456299e-01
1.315219203200533471e+01 3.414980173110961914e-01
1.320220036672778896e+01 3.250669836997985840e-01
1.325220870145024143e+01 3.585960268974304199e-01
1.330221703617269569e+01 3.723111450672149658e-01
1.335222537089514994e+01 3.524037301540374756e-01
1.340223370561760419e+01 3.537327945232391357e-01
1.345224204034005666e+01 3.390865325927734375e-01
1.350225037506251091e+01 3.320013582706451416e-01
1.355225870978496516e+01 3.543707132339477539e-01
1.360226704450741764e+01 3.437952995300292969e-01
1.365227537922987189e+01 3.420407176017761230e-01
1.370228371395232614e+01 3.330323696136474609e-01
1.375229204867478039e+01 3.470040261745452881e-01
1.380230038339723286e+01 3.483861386775970459e-01
1.385230871811968711e+01 3.526909947395324707e-01
1.390231705284214136e+01 3.418896198272705078e-01
1.395232538756459384e+01 3.182453811168670654e-01
1.400233372228704809e+01 3.189239203929901123e-01
1.405234205700950234e+01 3.301247358322143555e-01
1.410235039173195659e+01 3.527099788188934326e-01
1.415235872645440907e+01 3.673242628574371338e-01
1.420236706117686332e+01 3.672357201576232910e-01
1.425237539589931757e+01 3.340097665786743164e-01
1.430238373062177004e+01 3.209199607372283936e-01
1.435239206534422429e+01 3.383877575397491455e-01
1.440240040006667854e+01 3.324013650417327881e-01
1.445240873478913279e+01 3.352926969528198242e-01
1.450241706951158527e+01 3.261701166629791260e-01
1.455242540423403952e+01 3.054220080375671387e-01
1.460243373895649377e+01 3.073683977127075195e-01
1.465244207367894624e+01 3.236551582813262939e-01
1.470245040840140049e+01 3.305891454219818115e-01
1.475245874312385475e+01 3.411580324172973633e-01
1.480246707784630900e+01 3.437577188014984131e-01
1.485247541256876147e+01 3.287269175052642822e-01
1.490248374729121572e+01 3.427273631095886230e-01
1.495249208201366997e+01 3.294895887374877930e-01
1.500250041673612245e+01 2.795836031436920166e-01
1.505250875145857670e+01 2.851815819740295410e-01
1.510251708618103095e+01 2.822354733943939209e-01
1.515252542090348520e+01 2.869372963905334473e-01
1.520253375562593767e+01 2.801935672760009766e-01
1.525254209034839192e+01 2.619825005531311035e-01
1.530255042507084617e+01 2.558080554008483887e-01
1.535255875979329865e+01 2.811913490295410156e-01
1.540256709451575290e+01 3.189940750598907471e-01
1.545257542923820715e+01 3.179189860820770264e-01
1.550258376396066140e+01 3.337222933769226074e-01
1.555259209868311387e+01 3.584930896759033203e-01
1.560260043340556813e+01 3.528714776039123535e-01
1.565260876812802238e+01 3.399976789951324463e-01
1.570261710285047485e+01 3.529146611690521240e-01
1.575262543757292910e+01 3.458252549171447754e-01
1.580263377229538335e+01 3.375549912452697754e-01
1.585264210701783760e+01 3.636156916618347168e-01
1.590265044174029008e+01 3.423434495925903320e-01
1.595265877646274433e+01 3.257773220539093018e-01
1.600266711118519680e+01 3.321542143821716309e-01
1.605267544590765283e+01 3.169916868209838867e-01
1.610268378063010530e+01 3.529499471187591553e-01
1.615269211535255778e+01 3.337098658084869385e-01
1.620270045007501380e+01 3.345701396465301514e-01
1.625270878479746628e+01 3.242014050483703613e-01
1.630271711951992231e+01 3.284748792648315430e-01
1.635272545424237478e+01 3.038794398307800293e-01
1.640273378896482726e+01 3.165204823017120361e-01
1.645274212368728328e+01 2.997533380985260010e-01
1.650275045840973576e+01 3.112394809722900391e-01
1.655275879313218823e+01 3.164883852005004883e-01
1.660276712785464426e+01 3.156234323978424072e-01
1.665277546257709673e+01 3.235710263252258301e-01
1.670278379729954921e+01 3.318046629428863525e-01
1.675279213202200523e+01 3.280067741870880127e-01
1.680280046674445771e+01 3.391219079494476318e-01
1.685280880146691018e+01 3.381210863590240479e-01
1.690281713618936621e+01 3.387659490108489990e-01
1.695282547091181868e+01 3.497060537338256836e-01
1.700283380563427471e+01 3.568443953990936279e-01
1.705284214035672719e+01 3.660798370838165283e-01
1.710285047507917966e+01 3.525071442127227783e-01
1.715285880980163569e+01 3.346797525882720947e-01
1.720286714452408816e+01 3.306414783000946045e-01
1.725287547924654064e+01 3.396127223968505859e-01
1.730288381396899666e+01 3.319540917873382568e-01
1.735289214869144914e+01 3.274626433849334717e-01
1.740290048341390161e+01 3.133139610290527344e-01
1.745290881813635764e+01 3.377626836299896240e-01
1.750291715285881011e+01 3.260682523250579834e-01
1.755292548758126259e+01 3.657526373863220215e-01
1.760293382230371861e+01 3.478069007396697998e-01
1.765294215702617109e+01 3.663148581981658936e-01
1.770295049174862712e+01 3.403062820434570312e-01
1.775295882647107959e+01 3.606245517730712891e-01
1.780296716119353206e+01 3.528479635715484619e-01
1.785297549591598809e+01 3.280208408832550049e-01
1.790298383063844057e+01 3.446324169635772705e-01
1.795299216536089304e+01 3.338591456413269043e-01
1.800300050008334907e+01 3.231679201126098633e-01
1.805300883480580154e+01 3.078588843345642090e-01
1.810301716952825402e+01 3.118681609630584717e-01
1.815302550425071004e+01 3.088606595993041992e-01
1.820303383897316252e+01 3.145067393779754639e-01
1.825304217369561499e+01 3.287472724914550781e-01
1.830305050841807102e+01 3.188088536262512207e-01
1.835305884314052349e+01 3.323437571525573730e-01
1.840306717786297952e+01 3.223194479942321777e-01
1.845307551258543199e+01 3.153989315032958984e-01
1.850308384730788447e+01 3.263419568538665771e-01
1.855309218203034050e+01 3.517970144748687744e-01
1.860310051675279297e+01 3.567532300949096680e-01
1.865310885147524544e+01 3.438342213630676270e-01
1.870311718619770147e+01 3.304746747016906738e-01
1.875312552092015395e+01 3.550523221492767334e-01
1.880313385564260642e+01 3.733031153678894043e-01
1.885314219036506245e+01 3.771299421787261963e-01
1.890315052508751492e+01 3.672413527965545654e-01
1.895315885980996740e+01 3.664879798889160156e-01
1.900316719453242342e+01 3.832826912403106689e-01
1.905317552925487590e+01 3.457031548023223877e-01
1.910318386397733192e+01 3.565352559089660645e-01
1.915319219869978440e+01 3.580410182476043701e-01
1.920320053342223687e+01 3.537986576557159424e-01
1.925320886814469290e+01 3.554718196392059326e-01
1.930321720286714537e+01 3.691636621952056885e-01
1.935322553758959785e+01 3.273068964481353760e-01
1.940323387231205388e+01 3.369714915752410889e-01
1.945324220703450635e+01 3.411377668380737305e-01
1.950325054175695882e+01 3.172681331634521484e-01
1.955325887647941485e+01 3.071949481964111328e-01
1.960326721120186733e+01 3.051537275314331055e-01
1.965327554592431980e+01 3.423481583595275879e-01
1.970328388064677583e+01 3.556742668151855469e-01
1.975329221536922830e+01 3.528623282909393311e-01
1.980330055009168433e+01 3.361248970031738281e-01
1.985330888481413680e+01 3.534809648990631104e-01
1.990331721953658928e+01 3.243287503719329834e-01
1.995332555425904530e+01 3.124187886714935303e-01
2.000333388898149778e+01 3.102424144744873047e-01
2.005334222370395025e+01 3.309706449508666992e-01
2.010335055842640628e+01 3.469328880310058594e-01
2.015335889314885875e+01 3.266578018665313721e-01
2.020336722787131123e+01 3.412398695945739746e-01
2.025337556259376726e+01 3.474697768688201904e-01
2.030338389731621973e+01 3.394020795822143555e-01
2.035339223203867220e+01 3.521529138088226318e-01
2.040340056676112823e+01 3.586828708648681641e-01
2.045340890148358071e+01 3.678834438323974609e-01
2.050341723620603673e+01 3.643749654293060303e-01
2.055342557092848921e+01 3.547676205635070801e-01
2.060343390565094168e+01 3.452303409576416016e-01
2.065344224037339771e+01 3.434945344924926758e-01
2.070345057509585018e+01 3.603538572788238525e-01
2.075345890981830266e+01 3.623827099800109863e-01
2.080346724454075868e+01 3.330316841602325439e-01
2.085347557926321116e+01 3.470997512340545654e-01
2.090348391398566363e+01 3.333965539932250977e-01
2.095349224870811966e+01 3.377865850925445557e-01
2.100350058343057214e+01 3.538273572921752930e-01
2.105350891815302461e+01 3.411532938480377197e-01
2.110351725287548064e+01 3.634227514266967773e-01
2.115352558759793311e+01 3.509940505027770996e-01
2.120353392232038914e+01 3.514269590377807617e-01
2.125354225704284161e+01 3.463265597820281982e-01
2.130355059176529409e+01 3.332200348377227783e-01
2.135355892648775011e+01 3.242184817790985107e-01
2.140356726121020259e+01 3.319395184516906738e-01
2.145357559593265506e+01 3.356839716434478760e-01
2.150358393065511109e+01 3.371823132038116455e-01
2.155359226537756356e+01 3.377674520015716553e-01
2.160360060010001604e+01 3.325470983982086182e-01
2.165360893482247207e+01 3.418039083480834961e-01
2.170361726954492454e+01 3.444790840148925781e-01
2.175362560426737701e+01 3.687328100204467773e-01
2.180363393898983304e+01 3.619846403598785400e-01
2.185364227371228552e+01 3.516074120998382568e-01
2.190365060843474154e+01 3.391362130641937256e-01
2.195365894315719402e+01 3.465449810028076172e-01
2.200366727787964649e+01 3.343770205974578857e-01
2.205367561260210252e+01 3.513488173484802246e-01
2.210368394732455499e+01 3.355733156204223633e-01
2.215369228204700747e+01 3.392722308635711670e-01
2.220370061676946349e+01 3.414689600467681885e-01
2.225370895149191597e+01 3.626417517662048340e-01
2.230371728621436844e+01 3.641400039196014404e-01
2.235372562093682447e+01 3.433998227119445801e-01
2.240373395565927694e+01 3.405008018016815186e-01
2.245374229038172942e+01 3.510689735412597656e-01
2.250375062510418545e+01 3.296225965023040771e-01
2.255375895982663792e+01 3.621661961078643799e-01
2.260376729454909395e+01 3.510045707225799561e-01
2.265377562927154642e+01 3.353958725929260254e-01
2.270378396399399890e+01 3.357073366641998291e-01
2.275379229871645492e+01 3.346501290798187256e-01
2.280380063343890740e+01 3.372021317481994629e-01
2.285380896816135987e+01 3.252854943275451660e-01
2.290381730288381590e+01 3.417856693267822266e-01
2.295382563760626837e+01 3.506409227848052979e-01
2.300383397232872085e+01 3.349464237689971924e-01
2.305384230705117687e+01 3.586526215076446533e-01
2.310385064177362935e+01 3.369194567203521729e-01
2.315385897649608182e+01 3.381122052669525146e-01
2.320386731121853785e+01 3.430819213390350342e-01
2.325387564594099032e+01 3.404214978218078613e-01
2.330388398066344635e+01 3.542372286319732666e-01
2.335389231538589883e+01 3.401252329349517822e-01
2.340390065010835130e+01 3.315737247467041016e-01
2.345390898483080733e+01 3.409327864646911621e-01
2.350391731955325980e+01 3.375003039836883545e-01
2.355392565427571228e+01 3.472625613212585449e-01
2.360393398899816830e+01 3.741025626659393311e-01
2.365394232372062078e+01 3.616383969783782959e-01
2.370395065844307325e+01 3.372643887996673584e-01
2.375395899316552928e+01 3.412182331085205078e-01
2.380396732788798175e+01 3.272279500961303711e-01
2.385397566261043423e+01 3.161769807338714600e-01
2.390398399733289025e+01 3.479441702365875244e-01
2.395399233205534273e+01 3.381033539772033691e-01
2.400400066677779876e+01 3.230315446853637695e-01
2.405400900150025123e+01 3.334020674228668213e-01
2.410401733622270370e+01 3.250570297241210938e-01
2.415402567094515973e+01 3.518429100513458252e-01
2.420403400566761221e+01 3.419773280620574951e-01
2.425404234039006468e+01 3.453492820262908936e-01
2.430405067511252071e+01 3.260038495063781738e-01
2.435405900983497318e+01 3.171139359474182129e-01
2.440406734455742566e+01 3.188645839691162109e-01
2.445407567927988168e+01 3.219112157821655273e-01
2.450408401400233416e+01 3.348920047283172607e-01
2.455409234872478663e+01 3.276394009590148926e-01
2.460410068344724266e+01 3.370420038700103760e-01
2.465410901816969513e+01 3.157761394977569580e-01
2.470411735289215116e+01 3.426606953144073486e-01
2.475412568761460363e+01 3.340049088001251221e-01
2.480413402233705611e+01 3.210169970989227295e-01
2.485414235705951214e+01 3.330745995044708252e-01
2.490415069178196461e+01 3.231543600559234619e-01
2.495415902650441708e+01 3.184577226638793945e-01
2.500416736122687311e+01 3.175036609172821045e-01
2.505417569594932559e+01 3.280988931655883789e-01
2.510418403067177806e+01 3.077014684677124023e-01
2.515419236539423409e+01 3.338508605957031250e-01
2.520420070011668656e+01 3.166508972644805908e-01
2.525420903483913904e+01 3.134118914604187012e-01
2.530421736956159506e+01 3.207308351993560791e-01
2.535422570428404754e+01 3.322090804576873779e-01
2.540423403900650356e+01 3.309776186943054199e-01
2.545424237372895604e+01 3.042716979980468750e-01
2.550425070845140851e+01 3.168519437313079834e-01
2.555425904317386454e+01 3.248497247695922852e-01
2.560426737789631702e+01 3.091272115707397461e-01
2.565427571261876949e+01 3.139509856700897217e-01
2.570428404734122552e+01 3.165926337242126465e-01
2.575429238206367799e+01 2.993844449520111084e-01
2.580430071678613047e+01 3.037480711936950684e-01
2.585430905150858649e+01 2.997817993164062500e-01
2.590431738623103897e+01 2.948396801948547363e-01
2.595432572095349499e+01 3.105880022048950195e-01
2.600433405567594747e+01 3.091473579406738281e-01
2.605434239039839994e+01 3.060641288757324219e-01
2.610435072512085597e+01 3.154830336570739746e-01
2.615435905984330844e+01 3.050962686538696289e-01
2.620436739456576092e+01 2.980522215366363525e-01
2.625437572928821695e+01 3.179813921451568604e-01
2.630438406401066942e+01 3.305709958076477051e-01
2.635439239873312189e+01 3.224962055683135986e-01
2.640440073345557792e+01 3.237114548683166504e-01
2.645440906817803040e+01 3.137488365173339844e-01
2.650441740290048287e+01 2.948170006275177002e-01
2.655442573762293890e+01 3.143012821674346924e-01
2.660443407234539137e+01 3.147106170654296875e-01
2.665444240706784740e+01 3.298674821853637695e-01
2.670445074179029987e+01 3.376813828945159912e-01
2.675445907651275235e+01 3.194024264812469482e-01
2.680446741123520837e+01 3.233499228954315186e-01
2.685447574595766085e+01 3.261361718177795410e-01
2.690448408068011332e+01 3.302826583385467529e-01
2.695449241540256935e+01 3.282296657562255859e-01
2.700450075012502182e+01 3.327558338642120361e-01
2.705450908484747430e+01 3.023335933685302734e-01
2.710451741956993033e+01 3.083927035331726074e-01
2.715452575429238280e+01 3.003568947315216064e-01
2.720453408901483527e+01 3.060204088687896729e-01
2.725454242373729130e+01 3.039841949939727783e-01
2.730455075845974378e+01 3.168796002864837646e-01
2.735455909318219980e+01 2.973089814186096191e-01
2.740456742790465228e+01 2.953314483165740967e-01
2.745457576262710475e+01 3.097236752510070801e-01
2.750458409734956078e+01 3.092637360095977783e-01
2.755459243207201325e+01 2.964331805706024170e-01
2.760460076679446573e+01 2.821021974086761475e-01
2.765460910151692175e+01 2.827377319335937500e-01
2.770461743623937423e+01 2.960180938243865967e-01
2.775462577096182670e+01 2.756914496421813965e-01
2.780463410568428273e+01 2.968228459358215332e-01
2.785464244040673520e+01 3.001678586006164551e-01
2.790465077512918768e+01 2.976075708866119385e-01
2.795465910985164371e+01 3.053615689277648926e-01
2.800466744457409618e+01 3.019075095653533936e-01
2.805467577929655221e+01 2.830949127674102783e-01
2.810468411401900468e+01 2.814226150512695312e-01
2.815469244874145716e+01 2.900218069553375244e-01
2.820470078346391318e+01 2.892324328422546387e-01
2.825470911818636566e+01 2.854330539703369141e-01
2.830471745290881813e+01 2.840613722801208496e-01
2.835472578763127416e+01 2.683072686195373535e-01
2.840473412235372663e+01 2.918401062488555908e-01
2.845474245707617911e+01 2.977718710899353027e-01
2.850475079179863513e+01 2.941212952136993408e-01
2.855475912652108761e+01 2.904073596000671387e-01
2.860476746124354008e+01 2.879742085933685303e-01
2.865477579596599611e+01 2.914770245552062988e-01
2.870478413068844858e+01 3.160047233104705811e-01
2.875479246541090461e+01 2.803063392639160156e-01
2.880480080013335709e+01 2.894014716148376465e-01
2.885480913485580956e+01 2.789400517940521240e-01
2.890481746957826559e+01 2.780520319938659668e-01
2.895482580430071806e+01 2.761605083942413330e-01
2.900483413902317054e+01 2.745358943939208984e-01
2.905484247374562656e+01 2.896620333194732666e-01
