time(ns) Rg
1.085180863477246227e+01 1.925475447776273885e+00
1.090181696949491652e+01 1.926258267373944122e+00
1.095182530421737077e+01 1.941864145783060991e+00
1.100183363893982325e+01 1.936818682065517327e+00
1.105184197366227750e+01 1.933067855273135738e+00
1.110185030838473175e+01 1.935601927919955889e+00
1.115185864310718422e+01 1.940442634133152211e+00
1.120186697782963847e+01 1.942046529721355830e+00
1.125187531255209272e+01 1.936111471437320875e+00
1.130188364727454697e+01 1.930556096140263467e+00
1.135189198199699945e+01 1.954319201159653296e+00
1.140190031671945370e+01 1.946733942468586109e+00
1.145190865144190795e+01 1.951878727207791986e+00
1.150191698616436042e+01 1.960473522818601433e+00
1.155192532088681467e+01 1.958632925750013243e+00
1.160193365560926892e+01 1.940146516304963376e+00
1.165194199033172318e+01 1.952780119053496133e+00
1.170195032505417565e+01 1.959035981402417415e+00
1.175195865977662990e+01 1.950781597989268201e+00
1.180196699449908415e+01 1.949227174818958019e+00
1.185197532922153663e+01 1.950445474282763270e+00
1.190198366394399088e+01 1.937678590498012277e+00
1.195199199866644513e+01 1.949400014834584915e+00
1.200200033338889938e+01 1.947235226772936922e+00
1.205200866811135185e+01 1.944887454532051141e+00
1.210201700283380610e+01 1.939129013475094920e+00
1.215202533755626035e+01 1.937522515148894398e+00
1.220203367227871283e+01 1.931484879801353749e+00
1.225204200700116708e+01 1.927927675408478425e+00
1.230205034172362133e+01 1.928375652896591630e+00
1.235205867644607558e+01 1.927527168300416482e+00
1.240206701116852805e+01 1.934807030737247135e+00
1.245207534589098231e+01 1.930892792895710475e+00
1.250208368061343656e+01 1.936491627127379545e+00
1.255209201533588903e+01 1.937619580637172545e+00
1.260210035005834328e+01 1.937794613113708708e+00
1.265210868478079753e+01 1.932794279239838708e+00
1.270211701950325178e+01 1.929120499898169916e+00
1.275212535422570426e+01 1.932924199760275963e+00
1.280213368894815851e+01 1.927872885960935090e+00
1.285214202367061276e+01 1.925269331004537898e+00
1.290215035839306523e+01 1.921184964150884689e+00
1.295215869311551948e+01 1.934940911374313899e+00
1.300216702783797373e+01 1.934428050704666724e+00
1.305217536256042798e+01 1.944067580134129170e+00
1.310218369728288046e+01 1.923343603937152091e+00
1.315219203200533471e+01 1.932288638909583911e+00
1.320220036672778896e+01 1.931216052548590190e+00
1.325220870145024143e+01 1.930288581823405902e+00
1.330221703617269569e+01 1.931232219707941455e+00
1.335222537089514994e+01 1.931927427161883593e+00
1.340223370561760419e+01 1.934006580345622561e+00
1.345224204034005666e+01 1.950391473206831705e+00
1.350225037506251091e+01 1.934217150753658743e+00
1.355225870978496516e+01 1.921703919448109144e+00
1.360226704450741764e+01 1.922853269978020307e+00
1.365227537922987189e+01 1.932941863840430097e+00
1.370228371395232614e+01 1.938905960131600548e+00
1.375229204867478039e+01 1.932543223848390834e+00
1.380230038339723286e+01 1.935267589849682279e+00
1.385230871811968711e+01 1.943230871127679116e+00
1.390231705284214136e+01 1.928244942243629190e+00
1.395232538756459384e+01 1.940608654706861724e+00
1.400233372228704809e+01 1.948567937882267120e+00
1.405234205700950234e+01 1.943836794187717931e+00
1.410235039173195659e+01 1.925862039579765872e+00
1.415235872645440907e+01 1.931418869954695250e+00
1.420236706117686332e+01 1.926624844111490154e+00
1.425237539589931757e+01 1.932108584252773431e+00
1.430238373062177004e+01 1.942442844178126071e+00
1.435239206534422429e+01 1.925157680502097346e+00
1.440240040006667854e+01 1.937184192854030984e+00
1.445240873478913279e+01 1.939961792629536941e+00
1.450241706951158527e+01 1.937215839676454276e+00
1.455242540423403952e+01 1.959544148249997564e+00
1.460243373895649377e+01 1.959840791782425207e+00
1.465244207367894624e+01 1.955095939323148624e+00
1.470245040840140049e+01 1.939947804266820786e+00
1.475245874312385475e+01 1.943638170861909042e+00
1.480246707784630900e+01 1.926479699038983195e+00
1.485247541256876147e+01 1.957081062043929176e+00
1.490248374729121572e+01 1.941753108530878347e+00
1.495249208201366997e+01 1.941964652250836254e+00
1.500250041673612245e+01 1.960615889844887549e+00
1.505250875145857670e+01 1.975669875560798650e+00
1.510251708618103095e+01 1.982702047208932949e+00
1.515252542090348520e+01 1.960506324592505623e+00
1.520253375562593767e+01 1.979063290316170898e+00
1.525254209034839192e+01 1.979476551748426072e+00
1.530255042507084617e+01 1.971620803483173034e+00
1.535255875979329865e+01 1.981365903724907618e+00
1.540256709451575290e+01 1.986377686537362353e+00
1.545257542923820715e+01 1.979182383532950062e+00
1.550258376396066140e+01 1.954810969415015087e+00
1.555259209868311387e+01 1.949460167903064312e+00
1.560260043340556813e+01 1.959752921318544283e+00
1.565260876812802238e+01 1.938979878247945710e+00
1.570261710285047485e+01 1.937600711530717890e+00
1.575262543757292910e+01 1.942287082839624146e+00
1.580263377229538335e+01 1.933362360678799297e+00
1.585264210701783760e+01 1.938246372305613363e+00
1.590265044174029008e+01 1.948757710769795759e+00
1.595265877646274433e+01 1.962917784185526759e+00
1.600266711118519680e+01 1.944976269472691532e+00
1.605267544590765283e+01 1.958068463149065241e+00
1.610268378063010530e+01 1.953391490451917845e+00
1.615269211535255778e+01 1.940696211806133498e+00
1.620270045007501380e+01 1.943226929939734893e+00
1.625270878479746628e+01 1.933457703289462870e+00
1.630271711951992231e+01 1.955721457657409790e+00
1.635272545424237478e+01 1.953381004799966014e+00
1.640273378896482726e+01 1.953463720024566141e+00
1.645274212368728328e+01 1.954443835687039943e+00
1.650275045840973576e+01 1.943932709174070794e+00
1.655275879313218823e+01 1.940142369623568008e+00
1.660276712785464426e+01 1.942906865527575633e+00
1.665277546257709673e+01 1.947512323873808793e+00
1.670278379729954921e+01 1.948086504074386660e+00
1.675279213202200523e+01 1.949951687344790185e+00
1.680280046674445771e+01 1.939524756115016624e+00
1.685280880146691018e+01 1.941352215918112911e+00
1.690281713618936621e+01 1.937704566931839345e+00
1.695282547091181868e+01 1.940630403518731617e+00
1.700283380563427471e+01 1.954806799724567057e+00
1.705284214035672719e+01 1.933839491509862674e+00
1.710285047507917966e+01 1.952113063900380086e+00
1.715285880980163569e+01 1.958434871366692143e+00
1.720286714452408816e+01 1.951452251283576134e+00
1.725287547924654064e+01 1.941432833724662022e+00
1.730288381396899666e+01 1.937766990282015156e+00
1.735289214869144914e+01 1.932518705642573886e+00
1.740290048341390161e+01 1.940556912008743806e+00
1.745290881813635764e+01 1.954994309832792432e+00
1.750291715285881011e+01 1.941032047686153339e+00
1.755292548758126259e+01 1.934698268565475665e+00
1.760293382230371861e+01 1.925030551714112637e+00
1.765294215702617109e+01 1.920844353207337152e+00
1.770295049174862712e+01 1.935763888851120829e+00
1.775295882647107959e+01 1.930680850350352751e+00
1.780296716119353206e+01 1.925844607079537862e+00
1.785297549591598809e+01 1.940068101469548001e+00
1.790298383063844057e+01 1.944517270630844896e+00
1.795299216536089304e+01 1.944026481838724951e+00
1.800300050008334907e+01 1.957105517904940584e+00
1.805300883480580154e+01 1.960882911898381264e+00
1.810301716952825402e+01 1.954179412438556529e+00
1.815302550425071004e+01 1.945803709853011210e+00
1.820303383897316252e+01 1.952317493923470648e+00
1.825304217369561499e+01 1.941809120384824894e+00
1.830305050841807102e+01 1.951591073836927759e+00
1.835305884314052349e+01 1.952334725309056607e+00
1.840306717786297952e+01 1.973713398640919436e+00
1.845307551258543199e+01 1.943124798915445872e+00
1.850308384730788447e+01 1.933821076995328347e+00
1.855309218203034050e+01 1.915944155967091778e+00
1.860310051675279297e+01 1.916615184966842689e+00
1.865310885147524544e+01 1.924448627063934936e+00
1.870311718619770147e+01 1.929076042148328174e+00
1.875312552092015395e+01 1.918882512681966634e+00
1.880313385564260642e+01 1.920385017860949395e+00
1.885314219036506245e+01 1.918506809413763392e+00
1.890315052508751492e+01 1.910449768720624997e+00
1.895315885980996740e+01 1.923490777933157370e+00
1.900316719453242342e+01 1.913183053356029673e+00
1.905317552925487590e+01 1.920293075784274883e+00
1.910318386397733192e+01 1.924775572258660361e+00
1.915319219869978440e+01 1.912791151382367216e+00
1.920320053342223687e+01 1.920334494917661505e+00
1.925320886814469290e+01 1.918337270645628978e+00
1.930321720286714537e+01 1.912508256185612598e+00
1.935322553758959785e+01 1.918489574223180227e+00
1.940323387231205388e+01 1.914929516872962534e+00
1.945324220703450635e+01 1.919516885374317194e+00
1.950325054175695882e+01 1.917377060210259554e+00
1.955325887647941485e+01 1.922587541154596069e+00
1.960326721120186733e+01 1.929461844655372849e+00
1.965327554592431980e+01 1.913058911077388125e+00
1.970328388064677583e+01 1.904856445092546258e+00
1.975329221536922830e+01 1.911458607990185854e+00
1.980330055009168433e+01 1.920592793204470405e+00
1.985330888481413680e+01 1.919982410320147714e+00
1.990331721953658928e+01 1.921678516901620393e+00
1.995332555425904530e+01 1.938083539846345404e+00
2.000333388898149778e+01 1.934674507842555791e+00
2.005334222370395025e+01 1.926713427869490847e+00
2.010335055842640628e+01 1.912142713456902898e+00
2.015335889314885875e+01 1.931888918956806478e+00
2.020336722787131123e+01 1.923810310148087233e+00
2.025337556259376726e+01 1.922911393592845908e+00
2.030338389731621973e+01 1.923799400182526265e+00
2.035339223203867220e+01 1.915120346450660316e+00
2.040340056676112823e+01 1.915653844800528249e+00
2.045340890148358071e+01 1.918525177835535445e+00
2.050341723620603673e+01 1.924944090927765306e+00
2.055342557092848921e+01 1.913098315885186640e+00
2.060343390565094168e+01 1.913796215238626308e+00
2.065344224037339771e+01 1.924826666304883860e+00
2.070345057509585018e+01 1.919779648563328722e+00
2.075345890981830266e+01 1.913894978155835869e+00
2.080346724454075868e+01 1.913560805004639764e+00
2.085347557926321116e+01 1.909185950923642183e+00
2.090348391398566363e+01 1.920144136165977011e+00
2.095349224870811966e+01 1.914847865101867219e+00
2.100350058343057214e+01 1.918584409455498685e+00
2.105350891815302461e+01 1.906884293974373090e+00
2.110351725287548064e+01 1.918022659973526611e+00
2.115352558759793311e+01 1.903673811033529395e+00
2.120353392232038914e+01 1.919104736854616355e+00
2.125354225704284161e+01 1.919063622548622172e+00
2.130355059176529409e+01 1.921024245628161431e+00
2.135355892648775011e+01 1.917163889727419246e+00
2.140356726121020259e+01 1.918597705909258044e+00
2.145357559593265506e+01 1.928314114352299713e+00
2.150358393065511109e+01 1.927420172427595446e+00
2.155359226537756356e+01 1.927948641707960320e+00
2.160360060010001604e+01 1.926885464523542701e+00
2.165360893482247207e+01 1.922496836542995302e+00
2.170361726954492454e+01 1.914839870821246626e+00
2.175362560426737701e+01 1.919738326793197114e+00
2.180363393898983304e+01 1.923498162710129744e+00
2.185364227371228552e+01 1.911483548415033207e+00
2.190365060843474154e+01 1.911920151020777503e+00
2.195365894315719402e+01 1.911357773690162354e+00
2.200366727787964649e+01 1.911494945330518114e+00
2.205367561260210252e+01 1.915914640259721136e+00
2.210368394732455499e+01 1.932310481865344709e+00
2.215369228204700747e+01 1.918476933653484595e+00
2.220370061676946349e+01 1.924835822056351953e+00
2.225370895149191597e+01 1.937560300564371341e+00
2.230371728621436844e+01 1.958030969259765941e+00
2.235372562093682447e+01 1.952105884996343077e+00
2.240373395565927694e+01 1.951379786675187189e+00
2.245374229038172942e+01 1.956746600426761296e+00
2.250375062510418545e+01 1.946058474955460582e+00
2.255375895982663792e+01 1.932960560333670141e+00
2.260376729454909395e+01 1.939370541427030359e+00
2.265377562927154642e+01 1.945945704096793571e+00
2.270378396399399890e+01 1.929497270689134458e+00
2.275379229871645492e+01 1.950181297506796252e+00
2.280380063343890740e+01 1.940799979697799049e+00
2.285380896816135987e+01 1.936738114885713236e+00
2.290381730288381590e+01 1.933274307920663126e+00
2.295382563760626837e+01 1.925574774260513156e+00
2.300383397232872085e+01 1.927132561956271806e+00
2.305384230705117687e+01 1.925717523590277702e+00
2.310385064177362935e+01 1.923662659298496669e+00
2.315385897649608182e+01 1.917223733721104439e+00
2.320386731121853785e+01 1.920092068483676195e+00
2.325387564594099032e+01 1.910057478016166543e+00
2.330388398066344635e+01 1.907638956780386641e+00
2.335389231538589883e+01 1.919157430769800943e+00
2.340390065010835130e+01 1.923116032770609163e+00
2.345390898483080733e+01 1.911310420139615163e+00
2.350391731955325980e+01 1.920496099824926528e+00
2.355392565427571228e+01 1.925022708203669941e+00
2.360393398899816830e+01 1.920479162846482568e+00
2.365394232372062078e+01 1.918271456197775837e+00
2.370395065844307325e+01 1.907118524158582185e+00
2.375395899316552928e+01 1.912397374966175789e+00
2.380396732788798175e+01 1.930731648784048016e+00
2.385397566261043423e+01 1.922935376351865511e+00
2.390398399733289025e+01 1.920646107601128527e+00
2.395399233205534273e+01 1.913027624837608576e+00
2.400400066677779876e+01 1.914244523869267578e+00
2.405400900150025123e+01 1.924516581510918423e+00
2.410401733622270370e+01 1.917311501963302023e+00
2.415402567094515973e+01 1.911789786976186400e+00
2.420403400566761221e+01 1.913781523673087959e+00
2.425404234039006468e+01 1.917589165983218713e+00
2.430405067511252071e+01 1.916136317620571017e+00
2.435405900983497318e+01 1.917294112916107185e+00
2.440406734455742566e+01 1.921946687955643496e+00
2.445407567927988168e+01 1.927682004298358232e+00
2.450408401400233416e+01 1.921951217430412528e+00
2.455409234872478663e+01 1.924274712971072887e+00
2.460410068344724266e+01 1.925288621977392145e+00
2.465410901816969513e+01 1.924307598199997749e+00
2.470411735289215116e+01 1.923724834552289931e+00
2.475412568761460363e+01 1.931386727701766448e+00
2.480413402233705611e+01 1.913042757670861960e+00
2.485414235705951214e+01 1.918363084960414300e+00
2.490415069178196461e+01 1.917113524877313013e+00
2.495415902650441708e+01 1.918611175125620960e+00
2.500416736122687311e+01 1.919103890161425241e+00
2.505417569594932559e+01 1.932384181825688163e+00
2.510418403067177806e+01 1.936101603984349717e+00
2.515419236539423409e+01 1.926209341225532334e+00
2.520420070011668656e+01 1.928532096936540929e+00
2.525420903483913904e+01 1.921340828463645289e+00
2.530421736956159506e+01 1.920898285461168475e+00
2.535422570428404754e+01 1.905561283374691550e+00
2.540423403900650356e+01 1.916683746427673363e+00
2.545424237372895604e+01 1.908146494622746436e+00
2.550425070845140851e+01 1.907806822839036576e+00
2.555425904317386454e+01 1.924718930133231032e+00
2.560426737789631702e+01 1.928142766424289167e+00
2.565427571261876949e+01 1.915520977660581936e+00
2.570428404734122552e+01 1.919650229516516537e+00
2.575429238206367799e+01 1.931177439707534971e+00
2.580430071678613047e+01 1.935739173640580013e+00
2.585430905150858649e+01 1.932632408198760032e+00
2.590431738623103897e+01 1.922044562551055380e+00
2.595432572095349499e+01 1.917041839090050992e+00
2.600433405567594747e+01 1.924542134052274811e+00
2.605434239039839994e+01 1.921458474395044913e+00
2.610435072512085597e+01 1.916319908316946652e+00
2.615435905984330844e+01 1.929378334075200652e+00
2.620436739456576092e+01 1.922676457634128866e+00
2.625437572928821695e+01 1.931004194746672953e+00
2.630438406401066942e+01 1.932450363932777915e+00
2.635439239873312189e+01 1.924655449623629000e+00
2.640440073345557792e+01 1.925382314963754116e+00
2.645440906817803040e+01 1.931070823933265457e+00
2.650441740290048287e+01 1.939805608448961660e+00
2.655442573762293890e+01 1.916240053614876038e+00
2.660443407234539137e+01 1.922034936764556168e+00
2.665444240706784740e+01 1.919092529373231049e+00
2.670445074179029987e+01 1.927204452983629190e+00
2.675445907651275235e+01 1.910901999370052895e+00
2.680446741123520837e+01 1.906667664015681662e+00
2.685447574595766085e+01 1.916541359981548398e+00
2.690448408068011332e+01 1.909903432481155905e+00
2.695449241540256935e+01 1.915012090163707548e+00
2.700450075012502182e+01 1.912865390220351625e+00
2.705450908484747430e+01 1.917480732953537714e+00
2.710451741956993033e+01 1.916844144331803834e+00
2.715452575429238280e+01 1.925269096406267755e+00
2.720453408901483527e+01 1.929030178396573092e+00
2.725454242373729130e+01 1.918866865549596845e+00
2.730455075845974378e+01 1.921998577275124465e+00
2.735455909318219980e+01 1.919274403090960757e+00
2.740456742790465228e+01 1.917251111977717581e+00
2.745457576262710475e+01 1.919343181800074349e+00
2.750458409734956078e+01 1.926490087911155946e+00
2.755459243207201325e+01 1.921943041940044727e+00
2.760460076679446573e+01 1.931605906766673320e+00
2.765460910151692175e+01 1.948219826010489708e+00
2.770461743623937423e+01 1.940266042102589461e+00
2.775462577096182670e+01 1.941774279836140815e+00
2.780463410568428273e+01 1.941699692373515695e+00
2.785464244040673520e+01 1.939336457261395807e+00
2.790465077512918768e+01 1.935833269236460374e+00
2.795465910985164371e+01 1.935870969497665461e+00
2.800466744457409618e+01 1.931565520084170373e+00
2.805467577929655221e+01 1.942436408197982800e+00
2.810468411401900468e+01 1.944852420924970904e+00
2.815469244874145716e+01 1.940539251310868574e+00
2.820470078346391318e+01 1.943062729823850754e+00
2.825470911818636566e+01 1.923048126986427020e+00
2.830471745290881813e+01 1.927255793014261531e+00
2.835472578763127416e+01 1.937691001080290354e+00
2.840473412235372663e+01 1.939051766714274150e+00
2.845474245707617911e+01 1.935430930602047850e+00
2.850475079179863513e+01 1.921139781646399536e+00
2.855475912652108761e+01 1.934959857590294874e+00
2.860476746124354008e+01 1.927674198646965209e+00
2.865477579596599611e+01 1.926394970849831578e+00
2.870478413068844858e+01 1.919144355012586178e+00
2.875479246541090461e+01 1.940838951932979839e+00
2.880480080013335709e+01 1.933119042162000811e+00
2.885480913485580956e+01 1.937432948842752412e+00
2.890481746957826559e+01 1.960006372802743257e+00
2.895482580430071806e+01 1.956070990372977603e+00
2.900483413902317054e+01 1.957317679586322079e+00
2.905484247374562656e+01 1.947682072222740146e+00
