time(ns) Rg
2.050341723620603407e+00 2.111701490720261365e+00
2.100350058343057214e+00 2.092383406557207781e+00
2.150358393065511020e+00 2.152607061112633335e+00
2.200366727787964827e+00 2.126692124998651678e+00
2.250375062510418633e+00 2.155359245659582257e+00
2.300383397232872440e+00 2.120229459430780672e+00
2.350391731955325803e+00 2.116729039794759348e+00
2.400400066677779609e+00 2.109065215542325955e+00
2.450408401400233416e+00 2.125163388719589541e+00
2.500416736122687222e+00 2.113461103105703565e+00
2.550425070845141029e+00 2.126815197192210238e+00
2.600433405567594836e+00 2.119131347186181902e+00
2.650441740290048642e+00 2.099030059702787110e+00
2.700450075012502005e+00 2.093845680303348722e+00
2.750458409734955811e+00 2.094436620533315363e+00
2.800466744457409618e+00 2.115515447749245492e+00
2.850475079179863425e+00 2.160240532514170919e+00
2.900483413902317231e+00 2.126726965888602550e+00
2.950491748624771038e+00 2.133092385149368830e+00
3.000500083347224844e+00 2.100130940022563397e+00
3.050508418069678207e+00 2.089574702692487129e+00
3.100516752792132014e+00 2.106084465617371393e+00
3.150525087514585820e+00 2.126017563523063814e+00
3.200533422237039627e+00 2.159423642966495471e+00
3.250541756959493433e+00 2.152063805524812690e+00
3.300550091681947240e+00 2.144626753853452250e+00
3.350558426404401047e+00 2.115338779590350438e+00
3.400566761126854409e+00 2.145766270521850760e+00
3.450575095849308216e+00 2.127635692997762895e+00
3.500583430571762023e+00 2.129768662979762528e+00
3.550591765294215829e+00 2.125271973983537066e+00
3.600600100016669636e+00 2.138773004347273687e+00
3.650608434739123442e+00 2.117084462113994370e+00
3.700616769461577249e+00 2.115319529746026550e+00
3.750625104184030612e+00 2.115312569603571724e+00
3.800633438906484418e+00 2.093372010710270903e+00
3.850641773628938225e+00 2.106611757306186661e+00
3.900650108351392031e+00 2.105804055352607840e+00
3.950658443073845838e+00 2.124887361618556625e+00
4.000666777796299201e+00 2.128620837754464645e+00
4.050675112518753451e+00 2.162384387825976972e+00
4.100683447241206814e+00 2.166852355885868331e+00
4.150691781963661064e+00 2.168016351663259567e+00
4.200700116686114427e+00 2.138591900270027768e+00
4.250708451408568678e+00 2.134212678042502365e+00
4.300716786131022040e+00 2.116812670100615357e+00
4.350725120853475403e+00 2.143464503911166386e+00
4.400733455575929653e+00 2.129974812495883718e+00
4.450741790298383016e+00 2.163967759087272569e+00
4.500750125020837267e+00 2.162575367072912869e+00
4.550758459743290629e+00 2.160953486613938601e+00
4.600766794465744880e+00 2.167757600991272682e+00
4.650775129188198243e+00 2.152904483421737236e+00
4.700783463910651605e+00 2.169529277047268057e+00
4.750791798633105856e+00 2.176656279222175527e+00
4.800800133355559218e+00 2.176972750911797760e+00
4.850808468078013469e+00 2.161898322690679386e+00
4.900816802800466832e+00 2.162161290992881124e+00
4.950825137522921082e+00 2.168329794404819655e+00
5.000833472245374445e+00 2.146921777476929361e+00
5.050841806967827807e+00 2.179974655876930179e+00
5.100850141690282058e+00 2.160152825012984668e+00
5.150858476412735421e+00 2.175444982066071287e+00
5.200866811135189671e+00 2.172923646068729120e+00
5.250875145857643034e+00 2.173165117804965352e+00
5.300883480580097284e+00 2.148612856464136911e+00
5.350891815302550647e+00 2.163276141980113643e+00
5.400900150025004010e+00 2.141171980735146807e+00
5.450908484747458260e+00 2.118187732722151218e+00
5.500916819469911623e+00 2.143589836777345603e+00
5.550925154192365873e+00 2.131764726972956048e+00
5.600933488914819236e+00 2.121958658519585317e+00
5.650941823637273487e+00 2.109342459647034485e+00
5.700950158359726849e+00 2.099213446240332015e+00
5.750958493082180212e+00 2.085898406668944105e+00
5.800966827804634462e+00 2.087973478534122407e+00
5.850975162527087825e+00 2.087889778151936770e+00
5.900983497249542076e+00 2.076937495174214998e+00
5.950991831971995438e+00 2.099388800097004459e+00
6.001000166694449689e+00 2.094963011385209128e+00
6.051008501416903052e+00 2.130553245954287078e+00
6.101016836139356414e+00 2.114472648978058977e+00
6.151025170861810665e+00 2.135689923284843861e+00
6.201033505584264027e+00 2.125185757841787648e+00
6.251041840306718278e+00 2.146041226903191212e+00
6.301050175029171641e+00 2.124794676735063170e+00
6.351058509751625891e+00 2.126808049563814418e+00
6.401066844474079254e+00 2.151794174250091896e+00
6.451075179196532616e+00 2.127107780906995593e+00
6.501083513918986867e+00 2.135885323025790150e+00
6.551091848641440230e+00 2.187276465880656495e+00
6.601100183363894480e+00 2.170709770434332331e+00
6.651108518086347843e+00 2.147596971232403895e+00
6.701116852808802093e+00 2.137494120577937196e+00
6.751125187531255456e+00 2.127522634099161092e+00
6.801133522253708819e+00 2.090658452753880958e+00
6.851141856976163069e+00 2.077140284962879502e+00
6.901150191698616432e+00 2.066172931123519518e+00
6.951158526421070682e+00 2.065683732741806722e+00
7.001166861143524045e+00 2.060591697918559451e+00
7.051175195865978296e+00 2.075139936924047301e+00
7.101183530588431658e+00 2.062133827012741172e+00
7.151191865310885021e+00 2.048592348323001744e+00
7.201200200033339271e+00 2.061377739729639558e+00
7.251208534755792634e+00 2.069757138376966399e+00
7.301216869478246885e+00 2.064520374778162193e+00
7.351225204200700247e+00 2.062609057485072839e+00
7.401233538923154498e+00 2.064536834309661284e+00
7.451241873645607861e+00 2.077823280916745396e+00
7.501250208368061223e+00 2.086538780054480569e+00
7.551258543090515474e+00 2.067458969616275954e+00
7.601266877812968836e+00 2.074168957545585723e+00
7.651275212535423087e+00 2.085925626612000983e+00
7.701283547257876450e+00 2.078976748694739474e+00
7.751291881980330700e+00 2.083989337890921778e+00
7.801300216702784063e+00 2.078274579574563408e+00
7.851308551425237425e+00 2.072193324638944567e+00
7.901316886147691676e+00 2.100010510336788094e+00
7.951325220870145039e+00 2.118828950009890466e+00
8.001333555592598401e+00 2.117259908566363702e+00
8.051341890315052652e+00 2.118742885907745954e+00
8.101350225037506902e+00 2.130350425181963381e+00
8.151358559759961153e+00 2.122700847339959118e+00
8.201366894482413628e+00 2.112474041537150793e+00
8.251375229204867878e+00 2.095677399760113691e+00
8.301383563927322129e+00 2.074426399747919092e+00
8.351391898649774603e+00 2.095302510042708732e+00
8.401400233372228854e+00 2.097175381863638943e+00
8.451408568094683105e+00 2.065392012579388314e+00
8.501416902817137355e+00 2.053914826419758199e+00
8.551425237539589830e+00 2.049483301627234244e+00
8.601433572262044081e+00 2.022907629689555176e+00
8.651441906984498331e+00 2.037725568805349941e+00
8.701450241706950806e+00 2.036008339866033356e+00
8.751458576429405056e+00 2.038500183000018229e+00
8.801466911151859307e+00 2.023362679805909004e+00
8.851475245874313558e+00 2.022695978802030670e+00
8.901483580596766032e+00 2.032224385237408892e+00
8.951491915319220283e+00 2.045684967803428567e+00
9.001500250041674533e+00 2.061512192496522289e+00
9.051508584764127008e+00 2.051807872618771178e+00
9.101516919486581259e+00 2.040125541053512404e+00
9.151525254209035509e+00 2.052703982468218946e+00
9.201533588931489760e+00 2.032626172618925864e+00
9.251541923653942234e+00 2.037422059219354153e+00
9.301550258376396485e+00 2.045392250017635583e+00
9.351558593098850736e+00 2.046069739068780535e+00
9.401566927821303210e+00 2.046104108093635965e+00
9.451575262543757461e+00 2.019276767375844273e+00
9.501583597266211711e+00 2.010251745851407534e+00
9.551591931988665962e+00 2.004296892931598073e+00
9.601600266711118437e+00 2.015923490088443959e+00
9.651608601433572687e+00 2.024765694485473499e+00
9.701616936156026938e+00 2.024477903273646628e+00
9.751625270878479412e+00 2.024999421525984999e+00
9.801633605600933663e+00 2.014703274268630828e+00
9.851641940323387914e+00 2.050221146612975609e+00
9.901650275045842164e+00 2.025987176993083949e+00
9.951658609768294639e+00 2.039087737099087860e+00
1.000166694449074889e+01 2.027389953005481527e+00
1.005167527921320314e+01 2.049342290452293547e+00
1.010168361393565561e+01 2.043512094061349593e+00
1.015169194865810987e+01 2.042552618719297719e+00
1.020170028338056412e+01 2.042078542232003358e+00
1.025170861810301837e+01 2.049383942538123282e+00
1.030171695282547084e+01 2.026560933183837232e+00
1.035172528754792509e+01 2.041644173154384845e+00
1.040173362227037934e+01 2.044401628228158518e+00
1.045174195699283182e+01 2.039907055107919476e+00
1.050175029171528607e+01 2.044918587723143943e+00
1.055175862643774032e+01 2.040516023624385777e+00
1.060176696116019457e+01 2.048406996327125640e+00
1.065177529588264704e+01 2.019839408042551021e+00
1.070178363060510129e+01 2.043762236284157652e+00
1.075179196532755554e+01 2.024839480299460259e+00
1.080180030005000802e+01 2.011075466759187247e+00
1.085180863477246227e+01 2.017289161661357966e+00
1.090181696949491652e+01 2.020234623768671689e+00
1.095182530421737077e+01 2.016803399217030446e+00
1.100183363893982325e+01 2.015545064080721982e+00
1.105184197366227750e+01 2.028809989589818397e+00
1.110185030838473175e+01 2.015533651653611535e+00
1.115185864310718422e+01 2.013130342235119663e+00
1.120186697782963847e+01 2.011986079464307409e+00
1.125187531255209272e+01 2.021155209782744766e+00
1.130188364727454697e+01 2.045180670166570458e+00
1.135189198199699945e+01 2.053118035625881799e+00
1.140190031671945370e+01 2.027154771055607263e+00
1.145190865144190795e+01 2.030004334778169106e+00
1.150191698616436042e+01 2.012204396678398233e+00
1.155192532088681467e+01 2.041290381835964673e+00
1.160193365560926892e+01 2.036233738876560562e+00
1.165194199033172318e+01 2.034187773758515672e+00
1.170195032505417565e+01 2.046640614231807653e+00
1.175195865977662990e+01 2.041138804095758541e+00
1.180196699449908415e+01 2.026646080024972818e+00
1.185197532922153663e+01 2.018615271241423148e+00
1.190198366394399088e+01 2.043879194346194250e+00
1.195199199866644513e+01 2.042097536228738797e+00
1.200200033338889938e+01 2.038208312843828196e+00
1.205200866811135185e+01 2.050119391152409598e+00
1.210201700283380610e+01 2.050440141922485804e+00
1.215202533755626035e+01 2.043424913092852790e+00
1.220203367227871283e+01 2.052009193394922271e+00
1.225204200700116708e+01 2.023162694665492367e+00
1.230205034172362133e+01 2.034917235580444128e+00
1.235205867644607558e+01 2.031293030046475323e+00
1.240206701116852805e+01 2.031435609121725161e+00
1.245207534589098231e+01 2.043222584126813679e+00
1.250208368061343656e+01 2.052306485546763870e+00
1.255209201533588903e+01 2.058160078176814789e+00
1.260210035005834328e+01 2.064513709527575180e+00
1.265210868478079753e+01 2.075461997505184009e+00
1.270211701950325178e+01 2.080100007025319719e+00
1.275212535422570426e+01 2.070724263377702101e+00
1.280213368894815851e+01 2.066050641141876643e+00
1.285214202367061276e+01 2.061498814773253141e+00
1.290215035839306523e+01 2.066159820806960479e+00
1.295215869311551948e+01 2.047985801196638977e+00
1.300216702783797373e+01 2.047393409898731420e+00
1.305217536256042798e+01 2.060547279537043863e+00
1.310218369728288046e+01 2.049856689435851642e+00
1.315219203200533471e+01 2.042372027853286198e+00
1.320220036672778896e+01 2.057287815952582477e+00
1.325220870145024143e+01 2.046161704827893946e+00
1.330221703617269569e+01 2.043725134285052647e+00
1.335222537089514994e+01 2.038327209570213405e+00
1.340223370561760419e+01 2.038319876349636850e+00
1.345224204034005666e+01 2.023719572412328915e+00
1.350225037506251091e+01 2.015182460736226755e+00
1.355225870978496516e+01 2.006343422884693695e+00
1.360226704450741764e+01 2.009214671334367708e+00
1.365227537922987189e+01 1.997519610012319147e+00
1.370228371395232614e+01 2.000270457542153046e+00
1.375229204867478039e+01 2.005971107839839451e+00
1.380230038339723286e+01 2.001148474268364286e+00
1.385230871811968711e+01 1.993310285082153133e+00
1.390231705284214136e+01 1.997537413167677744e+00
1.395232538756459384e+01 1.995584626708850839e+00
1.400233372228704809e+01 1.987850133708466638e+00
1.405234205700950234e+01 1.985707833910952624e+00
1.410235039173195659e+01 1.982435576810683830e+00
1.415235872645440907e+01 1.996127674963570353e+00
1.420236706117686332e+01 1.988497132245070853e+00
1.425237539589931757e+01 1.979096939266653310e+00
1.430238373062177004e+01 1.987212835352343054e+00
1.435239206534422429e+01 1.989738731263640314e+00
1.440240040006667854e+01 1.987760958840208758e+00
1.445240873478913279e+01 1.986362920476006488e+00
1.450241706951158527e+01 2.001087808277658198e+00
1.455242540423403952e+01 2.006978746230609012e+00
1.460243373895649377e+01 2.011482535980677611e+00
1.465244207367894624e+01 1.991574806421350985e+00
1.470245040840140049e+01 1.989126698595583997e+00
1.475245874312385475e+01 1.993708775781189990e+00
1.480246707784630900e+01 1.985880604327590726e+00
1.485247541256876147e+01 1.990088405602552069e+00
1.490248374729121572e+01 1.984022177430241340e+00
1.495249208201366997e+01 1.978586379974909715e+00
1.500250041673612245e+01 1.970114716505368513e+00
1.505250875145857670e+01 1.975663771657535595e+00
1.510251708618103095e+01 1.986889642080249763e+00
1.515252542090348520e+01 1.971573238631193936e+00
1.520253375562593767e+01 1.967419569346085639e+00
1.525254209034839192e+01 1.974650913184844647e+00
1.530255042507084617e+01 1.978316024348999447e+00
1.535255875979329865e+01 1.973905944820658398e+00
1.540256709451575290e+01 1.977178870237856101e+00
1.545257542923820715e+01 1.981589155849396766e+00
1.550258376396066140e+01 1.995869424931340674e+00
1.555259209868311387e+01 1.979852864772760013e+00
1.560260043340556813e+01 1.995580354356258912e+00
1.565260876812802238e+01 2.009143047957504535e+00
1.570261710285047485e+01 1.997364135240141669e+00
1.575262543757292910e+01 1.980515025724937761e+00
1.580263377229538335e+01 1.982390827264007838e+00
1.585264210701783760e+01 1.998357510362651190e+00
1.590265044174029008e+01 1.984119912509850092e+00
1.595265877646274433e+01 1.990305560961196152e+00
1.600266711118519680e+01 1.993777742578280110e+00
1.605267544590765283e+01 1.999285028686344168e+00
1.610268378063010530e+01 1.989740717571644613e+00
1.615269211535255778e+01 1.991597488065276256e+00
1.620270045007501380e+01 2.004580913014230692e+00
1.625270878479746628e+01 1.994015346059724303e+00
1.630271711951992231e+01 1.990474705501512398e+00
1.635272545424237478e+01 1.992055304152601014e+00
1.640273378896482726e+01 2.018597354908954422e+00
1.645274212368728328e+01 2.017967872402706142e+00
1.650275045840973576e+01 2.019413028207492022e+00
1.655275879313218823e+01 1.995629611338446407e+00
1.660276712785464426e+01 1.993936003825070857e+00
1.665277546257709673e+01 2.002111617952942790e+00
1.670278379729954921e+01 1.997165014408171180e+00
1.675279213202200523e+01 2.029280257895568873e+00
1.680280046674445771e+01 2.013586336090959605e+00
1.685280880146691018e+01 2.006424110726150012e+00
1.690281713618936621e+01 2.016851859155843751e+00
1.695282547091181868e+01 2.027169695751241285e+00
1.700283380563427471e+01 2.021747433483944700e+00
1.705284214035672719e+01 2.016926548786966311e+00
1.710285047507917966e+01 2.017168077086215039e+00
1.715285880980163569e+01 1.999139494004100071e+00
1.720286714452408816e+01 2.008799341655710613e+00
1.725287547924654064e+01 2.013844319021783402e+00
1.730288381396899666e+01 2.013138647542105364e+00
1.735289214869144914e+01 1.996430498223036976e+00
1.740290048341390161e+01 2.001243699561895184e+00
1.745290881813635764e+01 1.998565368028743849e+00
1.750291715285881011e+01 2.002774153405521229e+00
1.755292548758126259e+01 1.999608055218945468e+00
1.760293382230371861e+01 1.987684976793254288e+00
1.765294215702617109e+01 1.984894071760975542e+00
1.770295049174862712e+01 1.966641854864664252e+00
1.775295882647107959e+01 1.973098326937548830e+00
1.780296716119353206e+01 1.972783265811045128e+00
1.785297549591598809e+01 2.004195885664784793e+00
1.790298383063844057e+01 2.002613717893425349e+00
1.795299216536089304e+01 1.988249738388215615e+00
1.800300050008334907e+01 1.994078928092891001e+00
1.805300883480580154e+01 2.010171588756463734e+00
1.810301716952825402e+01 2.006364704111293307e+00
1.815302550425071004e+01 2.006612388114133338e+00
1.820303383897316252e+01 2.002478799505006180e+00
1.825304217369561499e+01 1.993377408524148464e+00
1.830305050841807102e+01 1.992270783593975692e+00
1.835305884314052349e+01 1.997863528295070523e+00
1.840306717786297952e+01 1.995471294339604462e+00
1.845307551258543199e+01 1.985326004532273592e+00
1.850308384730788447e+01 1.987806616950569261e+00
1.855309218203034050e+01 2.004316879243162930e+00
1.860310051675279297e+01 1.995442805970554234e+00
1.865310885147524544e+01 1.997857605693560634e+00
1.870311718619770147e+01 1.997362944422875097e+00
1.875312552092015395e+01 1.974783228715372596e+00
1.880313385564260642e+01 1.986579186677094988e+00
1.885314219036506245e+01 1.985175302993982926e+00
1.890315052508751492e+01 2.003166150708338478e+00
1.895315885980996740e+01 1.999839627267171016e+00
1.900316719453242342e+01 1.994897598124385274e+00
1.905317552925487590e+01 2.001483701377909430e+00
1.910318386397733192e+01 1.991442389312370720e+00
1.915319219869978440e+01 1.968717046331441400e+00
1.920320053342223687e+01 1.989921300422660133e+00
1.925320886814469290e+01 1.991860487505977328e+00
1.930321720286714537e+01 1.989685035734156449e+00
1.935322553758959785e+01 1.985537882103641572e+00
1.940323387231205388e+01 1.977151593536993213e+00
1.945324220703450635e+01 1.989101309368252357e+00
1.950325054175695882e+01 1.985654525181774099e+00
1.955325887647941485e+01 1.993538521460152424e+00
1.960326721120186733e+01 2.003633262697271711e+00
1.965327554592431980e+01 1.984523616553841352e+00
1.970328388064677583e+01 1.990722893038157082e+00
1.975329221536922830e+01 1.992361563976745575e+00
1.980330055009168433e+01 1.990489049913092279e+00
1.985330888481413680e+01 1.988344590978519788e+00
1.990331721953658928e+01 1.973267589138008704e+00
1.995332555425904530e+01 2.000274161964401110e+00
2.000333388898149778e+01 1.996777725927918246e+00
2.005334222370395025e+01 1.985941865934004236e+00
2.010335055842640628e+01 1.958503375689208514e+00
2.015335889314885875e+01 1.970766729553388608e+00
2.020336722787131123e+01 1.988878249042775215e+00
2.025337556259376726e+01 1.987881748135894133e+00
2.030338389731621973e+01 1.993539497400857119e+00
2.035339223203867220e+01 1.994380172162987908e+00
2.040340056676112823e+01 1.991840389739053974e+00
2.045340890148358071e+01 1.985656485975558549e+00
2.050341723620603673e+01 1.994177732602074871e+00
2.055342557092848921e+01 1.983233515906178024e+00
2.060343390565094168e+01 1.984198449280491161e+00
2.065344224037339771e+01 1.986234966154063031e+00
2.070345057509585018e+01 1.986482944020166119e+00
2.075345890981830266e+01 1.991208974900991135e+00
2.080346724454075868e+01 1.994157596419827261e+00
2.085347557926321116e+01 1.974837049934221600e+00
2.090348391398566363e+01 1.968149262202269600e+00
2.095349224870811966e+01 1.983142963004454806e+00
2.100350058343057214e+01 1.978100526528057346e+00
2.105350891815302461e+01 1.986464426866621169e+00
2.110351725287548064e+01 1.978744353358314889e+00
2.115352558759793311e+01 1.985669126396603978e+00
2.120353392232038914e+01 1.983033695982482802e+00
2.125354225704284161e+01 1.983776041520168620e+00
2.130355059176529409e+01 1.980434669625331656e+00
2.135355892648775011e+01 1.994954201230406898e+00
2.140356726121020259e+01 2.006491188481009491e+00
2.145357559593265506e+01 1.980448946587946457e+00
2.150358393065511109e+01 1.992132627452967819e+00
2.155359226537756356e+01 2.008649806279929173e+00
2.160360060010001604e+01 1.986768577950285719e+00
2.165360893482247207e+01 1.985075039876349257e+00
2.170361726954492454e+01 1.984538477016597469e+00
2.175362560426737701e+01 1.990477569929265833e+00
2.180363393898983304e+01 1.993167794855584818e+00
2.185364227371228552e+01 2.005236384778328329e+00
2.190365060843474154e+01 1.985458528998673033e+00
2.195365894315719402e+01 1.960478480211068408e+00
2.200366727787964649e+01 1.987953445638589667e+00
2.205367561260210252e+01 1.981449103372477039e+00
2.210368394732455499e+01 1.975284218526714763e+00
2.215369228204700747e+01 1.968291017988395897e+00
2.220370061676946349e+01 1.971569884929184946e+00
2.225370895149191597e+01 1.988431102371505776e+00
2.230371728621436844e+01 1.971909111896572586e+00
2.235372562093682447e+01 1.983911993975203236e+00
2.240373395565927694e+01 1.963443751539834414e+00
2.245374229038172942e+01 1.964603803644499935e+00
2.250375062510418545e+01 1.969067874698879672e+00
2.255375895982663792e+01 1.967978148813126049e+00
2.260376729454909395e+01 1.982186184059447021e+00
2.265377562927154642e+01 1.993136187915974578e+00
2.270378396399399890e+01 1.984579186468892420e+00
2.275379229871645492e+01 1.979611815468359071e+00
2.280380063343890740e+01 1.993629551171932190e+00
2.285380896816135987e+01 1.978432299135295169e+00
2.290381730288381590e+01 1.988432852810240625e+00
2.295382563760626837e+01 1.991993868219826380e+00
2.300383397232872085e+01 1.982488109861975545e+00
2.305384230705117687e+01 1.979542295831404841e+00
2.310385064177362935e+01 1.959582576757587846e+00
2.315385897649608182e+01 1.976222211956596642e+00
2.320386731121853785e+01 1.968322629779818422e+00
2.325387564594099032e+01 1.975859050022383823e+00
2.330388398066344635e+01 1.986969613443794858e+00
2.335389231538589883e+01 1.984156765587424376e+00
2.340390065010835130e+01 1.990890390560440038e+00
2.345390898483080733e+01 1.978238487728024131e+00
2.350391731955325980e+01 1.958096967574809888e+00
2.355392565427571228e+01 1.959515230397097962e+00
2.360393398899816830e+01 1.976395982268704943e+00
2.365394232372062078e+01 1.950294576213929876e+00
2.370395065844307325e+01 1.946345690357938585e+00
2.375395899316552928e+01 1.961975719090151893e+00
2.380396732788798175e+01 1.967087169765391552e+00
2.385397566261043423e+01 1.957286778708528407e+00
2.390398399733289025e+01 1.989337773178337487e+00
2.395399233205534273e+01 1.981489064829683011e+00
2.400400066677779876e+01 1.975158895244886414e+00
2.405400900150025123e+01 1.953165158844953453e+00
2.410401733622270370e+01 1.970224803662892210e+00
2.415402567094515973e+01 1.971538677015934438e+00
2.420403400566761221e+01 1.979439261268856942e+00
2.425404234039006468e+01 1.968729166323915258e+00
2.430405067511252071e+01 1.965396336874041250e+00
2.435405900983497318e+01 1.985197531874106858e+00
2.440406734455742566e+01 1.980433898503904055e+00
2.445407567927988168e+01 1.975879415934405969e+00
2.450408401400233416e+01 1.987703376954740975e+00
2.455409234872478663e+01 1.970398363311834045e+00
2.460410068344724266e+01 1.957231561997573976e+00
2.465410901816969513e+01 1.965257206249427346e+00
2.470411735289215116e+01 1.969568470873776622e+00
2.475412568761460363e+01 1.973244238953540952e+00
2.480413402233705611e+01 1.966432401818365872e+00
2.485414235705951214e+01 1.975783854994112021e+00
2.490415069178196461e+01 1.975804087759871486e+00
2.495415902650441708e+01 1.983501087248022765e+00
2.500416736122687311e+01 1.967610454419695509e+00
2.505417569594932559e+01 1.979703573265769956e+00
2.510418403067177806e+01 1.975990243930988211e+00
2.515419236539423409e+01 1.980007198779226929e+00
2.520420070011668656e+01 1.980901101280914789e+00
2.525420903483913904e+01 1.978814086407069794e+00
2.530421736956159506e+01 1.994941303508093844e+00
2.535422570428404754e+01 1.981437862148525575e+00
2.540423403900650356e+01 1.982338854456539901e+00
2.545424237372895604e+01 1.984395559046213453e+00
2.550425070845140851e+01 1.971181521501845779e+00
2.555425904317386454e+01 1.974110864633264795e+00
2.560426737789631702e+01 1.989735176607464462e+00
2.565427571261876949e+01 1.967864167549243870e+00
2.570428404734122552e+01 1.975423524502571748e+00
2.575429238206367799e+01 1.987292193326266387e+00
2.580430071678613047e+01 1.974641828891772199e+00
2.585430905150858649e+01 1.978668784848005346e+00
2.590431738623103897e+01 1.965689533474982209e+00
2.595432572095349499e+01 1.970371876249954024e+00
2.600433405567594747e+01 1.980391351518290266e+00
2.605434239039839994e+01 1.985903200563348792e+00
2.610435072512085597e+01 1.991076939862740147e+00
2.615435905984330844e+01 1.994368118013230218e+00
2.620436739456576092e+01 2.009227588171119461e+00
2.625437572928821695e+01 2.014072299071862027e+00
2.630438406401066942e+01 2.031843000987437975e+00
2.635439239873312189e+01 2.036995600511056548e+00
2.640440073345557792e+01 2.022446918699757124e+00
2.645440906817803040e+01 2.024498871143422640e+00
2.650441740290048287e+01 2.012473155635201127e+00
2.655442573762293890e+01 2.020370546586513161e+00
2.660443407234539137e+01 2.026651729366329757e+00
2.665444240706784740e+01 2.019656440703100575e+00
2.670445074179029987e+01 2.027114993250546782e+00
2.675445907651275235e+01 2.012297748616740378e+00
2.680446741123520837e+01 2.019140079237871088e+00
2.685447574595766085e+01 2.032021955965129134e+00
2.690448408068011332e+01 2.039087292173015875e+00
2.695449241540256935e+01 2.015888923755168260e+00
2.700450075012502182e+01 2.035858797082144012e+00
2.705450908484747430e+01 2.023885755877361525e+00
2.710451741956993033e+01 2.006582640879736257e+00
2.715452575429238280e+01 2.014556209576840562e+00
2.720453408901483527e+01 2.005229764090974420e+00
2.725454242373729130e+01 2.004543251870435583e+00
2.730455075845974378e+01 2.015022189829359878e+00
2.735455909318219980e+01 2.008923398421454731e+00
2.740456742790465228e+01 2.007457447484585433e+00
2.745457576262710475e+01 1.992883562793707153e+00
2.750458409734956078e+01 1.999279193075024219e+00
2.755459243207201325e+01 2.004203622822237740e+00
2.760460076679446573e+01 1.999531192640920718e+00
2.765460910151692175e+01 2.003349343443603381e+00
2.770461743623937423e+01 2.000089800316180000e+00
2.775462577096182670e+01 2.009175470311276079e+00
2.780463410568428273e+01 1.986444930816638976e+00
2.785464244040673520e+01 1.987820090411709595e+00
2.790465077512918768e+01 1.995330551735394309e+00
2.795465910985164371e+01 1.998912729555527346e+00
2.800466744457409618e+01 1.990048804910639513e+00
2.805467577929655221e+01 1.994564541533092372e+00
2.810468411401900468e+01 1.998556673400182726e+00
2.815469244874145716e+01 1.991550503320634657e+00
2.820470078346391318e+01 2.009423831439037578e+00
2.825470911818636566e+01 1.997655454693600729e+00
2.830471745290881813e+01 2.019302551315376615e+00
2.835472578763127416e+01 2.012466086647678676e+00
2.840473412235372663e+01 2.011701952503250457e+00
2.845474245707617911e+01 1.991759003889530311e+00
2.850475079179863513e+01 1.990097318041755381e+00
2.855475912652108761e+01 1.977337080035316719e+00
2.860476746124354008e+01 1.993347181064281104e+00
2.865477579596599611e+01 1.991672461392112625e+00
2.870478413068844858e+01 1.996626414434650165e+00
2.875479246541090461e+01 1.993694009797492894e+00
2.880480080013335709e+01 1.989649525228602167e+00
2.885480913485580956e+01 1.976348388564003633e+00
2.890481746957826559e+01 1.984254184186229564e+00
2.895482580430071806e+01 2.012429652803366942e+00
2.900483413902317054e+01 2.002417488673045032e+00
2.905484247374562656e+01 2.013083539296919522e+00
