time(ns) rmsd
7.501250208368061223e+00 3.863652050495147705e-01
7.551258543090515474e+00 3.622130751609802246e-01
7.601266877812968836e+00 3.435792028903961182e-01
7.651275212535423087e+00 3.669010698795318604e-01
7.701283547257876450e+00 3.560888171195983887e-01
7.751291881980330700e+00 3.540514409542083740e-01
7.801300216702784063e+00 3.666285276412963867e-01
7.851308551425237425e+00 3.523956239223480225e-01
7.901316886147691676e+00 3.914138376712799072e-01
7.951325220870145039e+00 4.443505406379699707e-01
8.001333555592598401e+00 4.615896046161651611e-01
8.051341890315052652e+00 4.722733497619628906e-01
8.101350225037506902e+00 5.043282508850097656e-01
8.151358559759961153e+00 5.009753704071044922e-01
8.201366894482413628e+00 4.697949588298797607e-01
8.251375229204867878e+00 4.684699773788452148e-01
8.301383563927322129e+00 4.103659391403198242e-01
8.351391898649774603e+00 4.159573912620544434e-01
8.401400233372228854e+00 3.970813155174255371e-01
8.451408568094683105e+00 3.546916544437408447e-01
8.501416902817137355e+00 3.274966180324554443e-01
8.551425237539589830e+00 3.475668430328369141e-01
8.601433572262044081e+00 3.186580836772918701e-01
8.651441906984498331e+00 3.383156657218933105e-01
8.701450241706950806e+00 3.548305630683898926e-01
8.751458576429405056e+00 3.254716694355010986e-01
8.801466911151859307e+00 3.043235242366790771e-01
8.851475245874313558e+00 3.041248619556427002e-01
8.901483580596766032e+00 3.163841664791107178e-01
8.951491915319220283e+00 3.815849423408508301e-01
9.001500250041674533e+00 3.684020936489105225e-01
9.051508584764127008e+00 3.376113474369049072e-01
9.101516919486581259e+00 2.839852869510650635e-01
9.151525254209035509e+00 3.028579652309417725e-01
9.201533588931489760e+00 3.268742561340332031e-01
9.251541923653942234e+00 3.547388613224029541e-01
9.301550258376396485e+00 3.478235602378845215e-01
9.351558593098850736e+00 3.404991328716278076e-01
9.401566927821303210e+00 4.004368185997009277e-01
9.451575262543757461e+00 3.588667809963226318e-01
9.501583597266211711e+00 3.513107895851135254e-01
9.551591931988665962e+00 3.598810434341430664e-01
9.601600266711118437e+00 3.521144986152648926e-01
9.651608601433572687e+00 3.621129393577575684e-01
9.701616936156026938e+00 3.704057335853576660e-01
9.751625270878479412e+00 3.378990292549133301e-01
9.801633605600933663e+00 3.417407572269439697e-01
9.851641940323387914e+00 3.531244397163391113e-01
9.901650275045842164e+00 3.345944583415985107e-01
9.951658609768294639e+00 3.329200744628906250e-01
1.000166694449074889e+01 3.472710847854614258e-01
1.005167527921320314e+01 3.734134435653686523e-01
1.010168361393565561e+01 3.596225678920745850e-01
1.015169194865810987e+01 3.597143590450286865e-01
1.020170028338056412e+01 3.446816205978393555e-01
1.025170861810301837e+01 3.414549529552459717e-01
1.030171695282547084e+01 3.196675479412078857e-01
1.035172528754792509e+01 3.432989716529846191e-01
1.040173362227037934e+01 3.456675410270690918e-01
1.045174195699283182e+01 3.312540948390960693e-01
1.050175029171528607e+01 3.077749311923980713e-01
1.055175862643774032e+01 3.180374205112457275e-01
1.060176696116019457e+01 3.077567815780639648e-01
1.065177529588264704e+01 3.158296942710876465e-01
1.070178363060510129e+01 3.522636592388153076e-01
1.075179196532755554e+01 3.042608797550201416e-01
1.080180030005000802e+01 3.090833127498626709e-01
1.085180863477246227e+01 2.942622005939483643e-01
1.090181696949491652e+01 3.051412701606750488e-01
1.095182530421737077e+01 2.887728214263916016e-01
1.100183363893982325e+01 2.855900526046752930e-01
1.105184197366227750e+01 2.935281991958618164e-01
1.110185030838473175e+01 2.894321680068969727e-01
1.115185864310718422e+01 3.020894527435302734e-01
1.120186697782963847e+01 2.979503870010375977e-01
1.125187531255209272e+01 2.774299085140228271e-01
1.130188364727454697e+01 2.881506979465484619e-01
1.135189198199699945e+01 2.918332815170288086e-01
1.140190031671945370e+01 2.839198112487792969e-01
1.145190865144190795e+01 3.038771152496337891e-01
1.150191698616436042e+01 2.833099961280822754e-01
1.155192532088681467e+01 3.014253973960876465e-01
1.160193365560926892e+01 2.897452116012573242e-01
1.165194199033172318e+01 2.716535925865173340e-01
1.170195032505417565e+01 2.819924652576446533e-01
1.175195865977662990e+01 2.813735306262969971e-01
1.180196699449908415e+01 2.851306200027465820e-01
1.185197532922153663e+01 2.770341336727142334e-01
1.190198366394399088e+01 3.031464517116546631e-01
1.195199199866644513e+01 3.071549534797668457e-01
1.200200033338889938e+01 3.179526031017303467e-01
1.205200866811135185e+01 3.575351238250732422e-01
1.210201700283380610e+01 3.474062979221343994e-01
1.215202533755626035e+01 3.523626327514648438e-01
1.220203367227871283e+01 3.724010884761810303e-01
1.225204200700116708e+01 3.236179947853088379e-01
1.230205034172362133e+01 3.472322821617126465e-01
1.235205867644607558e+01 3.757357001304626465e-01
1.240206701116852805e+01 3.690653145313262939e-01
1.245207534589098231e+01 3.724360466003417969e-01
1.250208368061343656e+01 3.691194653511047363e-01
1.255209201533588903e+01 3.734370768070220947e-01
1.260210035005834328e+01 3.760486245155334473e-01
1.265210868478079753e+01 3.962104618549346924e-01
1.270211701950325178e+01 4.117209315299987793e-01
1.275212535422570426e+01 3.859703242778778076e-01
1.280213368894815851e+01 3.653111159801483154e-01
1.285214202367061276e+01 3.738563954830169678e-01
1.290215035839306523e+01 3.578158915042877197e-01
1.295215869311551948e+01 3.662885129451751709e-01
1.300216702783797373e+01 3.957008421421051025e-01
1.305217536256042798e+01 4.090314209461212158e-01
1.310218369728288046e+01 3.750855326652526855e-01
1.315219203200533471e+01 3.305150270462036133e-01
1.320220036672778896e+01 3.349999189376831055e-01
1.325220870145024143e+01 3.303982317447662354e-01
1.330221703617269569e+01 3.327803909778594971e-01
1.335222537089514994e+01 3.160710036754608154e-01
1.340223370561760419e+01 3.272310495376586914e-01
1.345224204034005666e+01 3.249899446964263916e-01
1.350225037506251091e+01 3.025323748588562012e-01
1.355225870978496516e+01 3.196166455745697021e-01
1.360226704450741764e+01 3.096423745155334473e-01
1.365227537922987189e+01 3.132385313510894775e-01
1.370228371395232614e+01 3.132044076919555664e-01
1.375229204867478039e+01 3.120861351490020752e-01
1.380230038339723286e+01 3.114001154899597168e-01
1.385230871811968711e+01 3.077235519886016846e-01
1.390231705284214136e+01 3.236467242240905762e-01
1.395232538756459384e+01 3.149703145027160645e-01
1.400233372228704809e+01 3.111536800861358643e-01
1.405234205700950234e+01 3.060115575790405273e-01
1.410235039173195659e+01 3.013729751110076904e-01
1.415235872645440907e+01 3.083876073360443115e-01
1.420236706117686332e+01 3.063364923000335693e-01
1.425237539589931757e+01 3.262207508087158203e-01
1.430238373062177004e+01 3.296389281749725342e-01
1.435239206534422429e+01 3.277506530284881592e-01
1.440240040006667854e+01 3.045113682746887207e-01
1.445240873478913279e+01 3.104895353317260742e-01
1.450241706951158527e+01 3.177097737789154053e-01
1.455242540423403952e+01 3.047982752323150635e-01
1.460243373895649377e+01 3.297911882400512695e-01
1.465244207367894624e+01 3.180783390998840332e-01
1.470245040840140049e+01 3.060115575790405273e-01
1.475245874312385475e+01 3.182682991027832031e-01
1.480246707784630900e+01 3.219818472862243652e-01
1.485247541256876147e+01 3.486819863319396973e-01
1.490248374729121572e+01 3.432068824768066406e-01
1.495249208201366997e+01 3.546077609062194824e-01
1.500250041673612245e+01 3.545598983764648438e-01
1.505250875145857670e+01 3.534310758113861084e-01
1.510251708618103095e+01 3.468745946884155273e-01
1.515252542090348520e+01 3.179321289062500000e-01
1.520253375562593767e+01 3.242193758487701416e-01
1.525254209034839192e+01 3.204708397388458252e-01
1.530255042507084617e+01 3.192892074584960938e-01
1.535255875979329865e+01 3.110161721706390381e-01
1.540256709451575290e+01 3.232902586460113525e-01
1.545257542923820715e+01 3.100309967994689941e-01
1.550258376396066140e+01 2.926764190196990967e-01
1.555259209868311387e+01 3.085985779762268066e-01
1.560260043340556813e+01 2.991758882999420166e-01
1.565260876812802238e+01 3.000913560390472412e-01
1.570261710285047485e+01 2.989613711833953857e-01
1.575262543757292910e+01 2.950054109096527100e-01
1.580263377229538335e+01 3.046151697635650635e-01
1.585264210701783760e+01 3.103247880935668945e-01
1.590265044174029008e+01 2.974444031715393066e-01
1.595265877646274433e+01 2.748387455940246582e-01
1.600266711118519680e+01 2.924857139587402344e-01
1.605267544590765283e+01 2.892875671386718750e-01
1.610268378063010530e+01 2.905816137790679932e-01
1.615269211535255778e+01 2.968404591083526611e-01
1.620270045007501380e+01 3.228398263454437256e-01
1.625270878479746628e+01 3.048897683620452881e-01
1.630271711951992231e+01 3.027167022228240967e-01
1.635272545424237478e+01 3.027274608612060547e-01
1.640273378896482726e+01 3.216842412948608398e-01
1.645274212368728328e+01 3.036858141422271729e-01
1.650275045840973576e+01 3.064776062965393066e-01
1.655275879313218823e+01 3.108247816562652588e-01
1.660276712785464426e+01 3.093629777431488037e-01
1.665277546257709673e+01 3.245604932308197021e-01
1.670278379729954921e+01 3.312554955482482910e-01
1.675279213202200523e+01 3.506498038768768311e-01
1.680280046674445771e+01 3.513094782829284668e-01
1.685280880146691018e+01 3.167718648910522461e-01
1.690281713618936621e+01 3.731057941913604736e-01
1.695282547091181868e+01 3.544031679630279541e-01
1.700283380563427471e+01 3.130039274692535400e-01
1.705284214035672719e+01 3.034928441047668457e-01
1.710285047507917966e+01 3.273162841796875000e-01
1.715285880980163569e+01 3.063243627548217773e-01
1.720286714452408816e+01 3.357748389244079590e-01
1.725287547924654064e+01 3.345763683319091797e-01
1.730288381396899666e+01 3.119401037693023682e-01
1.735289214869144914e+01 3.135293126106262207e-01
1.740290048341390161e+01 3.170872628688812256e-01
1.745290881813635764e+01 3.303152024745941162e-01
1.750291715285881011e+01 3.002121746540069580e-01
1.755292548758126259e+01 3.126591444015502930e-01
1.760293382230371861e+01 2.970173656940460205e-01
1.765294215702617109e+01 3.036796748638153076e-01
1.770295049174862712e+01 3.144872486591339111e-01
1.775295882647107959e+01 2.975209653377532959e-01
1.780296716119353206e+01 2.975428402423858643e-01
1.785297549591598809e+01 3.043220043182373047e-01
1.790298383063844057e+01 3.074605464935302734e-01
1.795299216536089304e+01 3.107230365276336670e-01
1.800300050008334907e+01 3.118104040622711182e-01
1.805300883480580154e+01 3.150352537631988525e-01
1.810301716952825402e+01 3.187616467475891113e-01
1.815302550425071004e+01 3.066156208515167236e-01
1.820303383897316252e+01 3.123497068881988525e-01
1.825304217369561499e+01 3.184084892272949219e-01
1.830305050841807102e+01 3.021463751792907715e-01
1.835305884314052349e+01 3.117119967937469482e-01
1.840306717786297952e+01 3.132385313510894775e-01
1.845307551258543199e+01 3.102064132690429688e-01
1.850308384730788447e+01 3.212431371212005615e-01
1.855309218203034050e+01 3.101119697093963623e-01
1.860310051675279297e+01 3.188710212707519531e-01
1.865310885147524544e+01 3.095898330211639404e-01
1.870311718619770147e+01 3.094320893287658691e-01
1.875312552092015395e+01 2.949344813823699951e-01
1.880313385564260642e+01 2.977786958217620850e-01
1.885314219036506245e+01 3.221348524093627930e-01
1.890315052508751492e+01 3.240472376346588135e-01
1.895315885980996740e+01 3.059310019016265869e-01
1.900316719453242342e+01 3.067187070846557617e-01
1.905317552925487590e+01 3.108696341514587402e-01
1.910318386397733192e+01 2.882878184318542480e-01
1.915319219869978440e+01 2.871178388595581055e-01
1.920320053342223687e+01 2.915655374526977539e-01
1.925320886814469290e+01 2.950337827205657959e-01
1.930321720286714537e+01 3.050117492675781250e-01
1.935322553758959785e+01 2.968310415744781494e-01
1.940323387231205388e+01 2.883039414882659912e-01
1.945324220703450635e+01 2.965082228183746338e-01
1.950325054175695882e+01 2.979925274848937988e-01
1.955325887647941485e+01 3.140286505222320557e-01
1.960326721120186733e+01 3.063714206218719482e-01
1.965327554592431980e+01 3.142077326774597168e-01
1.970328388064677583e+01 3.327873945236206055e-01
1.975329221536922830e+01 3.218186199665069580e-01
1.980330055009168433e+01 3.262620568275451660e-01
1.985330888481413680e+01 3.118685483932495117e-01
1.990331721953658928e+01 3.006485700607299805e-01
1.995332555425904530e+01 3.266095817089080811e-01
2.000333388898149778e+01 3.070141673088073730e-01
2.005334222370395025e+01 2.979535162448883057e-01
2.010335055842640628e+01 2.787039279937744141e-01
2.015335889314885875e+01 2.953755259513854980e-01
2.020336722787131123e+01 3.177888095378875732e-01
2.025337556259376726e+01 3.186916410923004150e-01
2.030338389731621973e+01 3.229794800281524658e-01
2.035339223203867220e+01 3.123497068881988525e-01
2.040340056676112823e+01 3.243985772132873535e-01
2.045340890148358071e+01 3.262777328491210938e-01
2.050341723620603673e+01 3.330554962158203125e-01
2.055342557092848921e+01 3.278555870056152344e-01
2.060343390565094168e+01 3.159268200397491455e-01
2.065344224037339771e+01 3.168481886386871338e-01
2.070345057509585018e+01 3.078519403934478760e-01
2.075345890981830266e+01 3.051504194736480713e-01
2.080346724454075868e+01 2.997642755508422852e-01
2.085347557926321116e+01 3.161607086658477783e-01
2.090348391398566363e+01 3.242494761943817139e-01
2.095349224870811966e+01 3.238334059715270996e-01
2.100350058343057214e+01 2.991355061531066895e-01
2.105350891815302461e+01 3.090818226337432861e-01
2.110351725287548064e+01 3.148522078990936279e-01
2.115352558759793311e+01 3.073153495788574219e-01
2.120353392232038914e+01 3.204810023307800293e-01
2.125354225704284161e+01 3.109130263328552246e-01
2.130355059176529409e+01 3.232600688934326172e-01
2.135355892648775011e+01 3.225026726722717285e-01
2.140356726121020259e+01 3.177961111068725586e-01
2.145357559593265506e+01 3.142136335372924805e-01
2.150358393065511109e+01 3.318164050579071045e-01
2.155359226537756356e+01 3.416604697704315186e-01
2.160360060010001604e+01 3.363724350929260254e-01
2.165360893482247207e+01 3.200381994247436523e-01
2.170361726954492454e+01 3.391145169734954834e-01
2.175362560426737701e+01 3.241261541843414307e-01
2.180363393898983304e+01 3.343929052352905273e-01
2.185364227371228552e+01 3.284803628921508789e-01
2.190365060843474154e+01 3.135055899620056152e-01
2.195365894315719402e+01 3.067611455917358398e-01
2.200366727787964649e+01 3.186683058738708496e-01
2.205367561260210252e+01 3.216336667537689209e-01
2.210368394732455499e+01 3.142151236534118652e-01
2.215369228204700747e+01 3.125490844249725342e-01
2.220370061676946349e+01 3.236711323261260986e-01
2.225370895149191597e+01 3.175839185714721680e-01
2.230371728621436844e+01 3.258029222488403320e-01
2.235372562093682447e+01 3.141366839408874512e-01
2.240373395565927694e+01 3.066126108169555664e-01
2.245374229038172942e+01 3.037898838520050049e-01
2.250375062510418545e+01 3.088154792785644531e-01
2.255375895982663792e+01 3.206028342247009277e-01
2.260376729454909395e+01 3.164576292037963867e-01
2.265377562927154642e+01 3.224406838417053223e-01
2.270378396399399890e+01 3.135737776756286621e-01
2.275379229871645492e+01 3.211230039596557617e-01
2.280380063343890740e+01 3.359478712081909180e-01
2.285380896816135987e+01 3.117776215076446533e-01
2.290381730288381590e+01 3.121040165424346924e-01
2.295382563760626837e+01 3.162606954574584961e-01
2.300383397232872085e+01 3.032169938087463379e-01
2.305384230705117687e+01 3.122290968894958496e-01
2.310385064177362935e+01 3.045564293861389160e-01
2.315385897649608182e+01 3.084659874439239502e-01
2.320386731121853785e+01 2.957939207553863525e-01
2.325387564594099032e+01 2.968091368675231934e-01
2.330388398066344635e+01 2.917822897434234619e-01
2.335389231538589883e+01 2.883797287940979004e-01
2.340390065010835130e+01 3.227591812610626221e-01
2.345390898483080733e+01 3.163782656192779541e-01
2.350391731955325980e+01 2.906424105167388916e-01
2.355392565427571228e+01 2.964964509010314941e-01
2.360393398899816830e+01 3.122365474700927734e-01
2.365394232372062078e+01 2.933681905269622803e-01
2.370395065844307325e+01 2.934426367282867432e-01
2.375395899316552928e+01 2.876775562763214111e-01
2.380396732788798175e+01 3.007892668247222900e-01
2.385397566261043423e+01 3.069482743740081787e-01
2.390398399733289025e+01 3.033043444156646729e-01
2.395399233205534273e+01 2.988711595535278320e-01
2.400400066677779876e+01 3.003840148448944092e-01
2.405400900150025123e+01 3.158708810806274414e-01
2.410401733622270370e+01 2.891444861888885498e-01
2.415402567094515973e+01 2.771566212177276611e-01
2.420403400566761221e+01 2.691881954669952393e-01
2.425404234039006468e+01 2.742663621902465820e-01
2.430405067511252071e+01 2.823549509048461914e-01
2.435405900983497318e+01 2.768796980381011963e-01
2.440406734455742566e+01 2.806323170661926270e-01
2.445407567927988168e+01 2.898302674293518066e-01
2.450408401400233416e+01 2.815618515014648438e-01
2.455409234872478663e+01 2.897002995014190674e-01
2.460410068344724266e+01 2.987163364887237549e-01
2.465410901816969513e+01 3.100100159645080566e-01
2.470411735289215116e+01 3.137072026729583740e-01
2.475412568761460363e+01 3.090156316757202148e-01
2.480413402233705611e+01 3.218446373939514160e-01
2.485414235705951214e+01 3.357471227645874023e-01
2.490415069178196461e+01 3.170843422412872314e-01
2.495415902650441708e+01 3.063911199569702148e-01
2.500416736122687311e+01 2.952810823917388916e-01
2.505417569594932559e+01 3.098450005054473877e-01
2.510418403067177806e+01 2.929606139659881592e-01
2.515419236539423409e+01 2.914506793022155762e-01
2.520420070011668656e+01 3.016951978206634521e-01
2.525420903483913904e+01 2.904215753078460693e-01
2.530421736956159506e+01 3.126234412193298340e-01
2.535422570428404754e+01 3.036674261093139648e-01
2.540423403900650356e+01 3.104221522808074951e-01
2.545424237372895604e+01 3.142654299736022949e-01
2.550425070845140851e+01 3.051793575286865234e-01
2.555425904317386454e+01 3.021648526191711426e-01
2.560426737789631702e+01 2.776794731616973877e-01
2.565427571261876949e+01 2.939950823783874512e-01
2.570428404734122552e+01 2.776041328907012939e-01
2.575429238206367799e+01 2.779539525508880615e-01
2.580430071678613047e+01 2.999162375926971436e-01
2.585430905150858649e+01 2.953960001468658447e-01
2.590431738623103897e+01 2.916707396507263184e-01
2.595432572095349499e+01 3.185398876667022705e-01
2.600433405567594747e+01 2.920036911964416504e-01
2.605434239039839994e+01 3.023525178432464600e-01
2.610435072512085597e+01 2.970017194747924805e-01
2.615435905984330844e+01 2.941673994064331055e-01
2.620436739456576092e+01 3.117716312408447266e-01
2.625437572928821695e+01 3.137546181678771973e-01
2.630438406401066942e+01 3.243010938167572021e-01
2.635439239873312189e+01 3.721113502979278564e-01
2.640440073345557792e+01 3.408662378787994385e-01
2.645440906817803040e+01 3.292564749717712402e-01
2.650441740290048287e+01 3.015826940536499023e-01
2.655442573762293890e+01 3.121337890625000000e-01
2.660443407234539137e+01 3.069429695606231689e-01
2.665444240706784740e+01 3.198100626468658447e-01
2.670445074179029987e+01 3.418631553649902344e-01
2.675445907651275235e+01 3.143911361694335938e-01
2.680446741123520837e+01 3.041982352733612061e-01
2.685447574595766085e+01 3.013991713523864746e-01
2.690448408068011332e+01 3.202415108680725098e-01
2.695449241540256935e+01 3.106721639633178711e-01
2.700450075012502182e+01 3.267120420932769775e-01
2.705450908484747430e+01 3.430741131305694580e-01
2.710451741956993033e+01 3.115434050559997559e-01
2.715452575429238280e+01 2.957373559474945068e-01
2.720453408901483527e+01 2.831786870956420898e-01
2.725454242373729130e+01 2.992613613605499268e-01
2.730455075845974378e+01 3.056238889694213867e-01
2.735455909318219980e+01 2.985863685607910156e-01
2.740456742790465228e+01 3.031403124332427979e-01
2.745457576262710475e+01 2.956776022911071777e-01
2.750458409734956078e+01 3.050467967987060547e-01
2.755459243207201325e+01 3.085789978504180908e-01
2.760460076679446573e+01 3.018122911453247070e-01
2.765460910151692175e+01 2.927590012550354004e-01
2.770461743623937423e+01 2.965238988399505615e-01
2.775462577096182670e+01 2.954369187355041504e-01
2.780463410568428273e+01 2.864953875541687012e-01
2.785464244040673520e+01 2.783517241477966309e-01
2.790465077512918768e+01 3.000433146953582764e-01
2.795465910985164371e+01 3.029592633247375488e-01
2.800466744457409618e+01 3.063941597938537598e-01
2.805467577929655221e+01 2.905175983905792236e-01
2.810468411401900468e+01 2.971816956996917725e-01
2.815469244874145716e+01 2.940441071987152100e-01
2.820470078346391318e+01 2.907639443874359131e-01
2.825470911818636566e+01 3.284265697002410889e-01
2.830471745290881813e+01 3.196937441825866699e-01
2.835472578763127416e+01 3.119028508663177490e-01
2.840473412235372663e+01 3.001022040843963623e-01
2.845474245707617911e+01 2.944864630699157715e-01
2.850475079179863513e+01 3.017552793025970459e-01
2.855475912652108761e+01 2.949045300483703613e-01
2.860476746124354008e+01 2.849723994731903076e-01
2.865477579596599611e+01 2.954825460910797119e-01
2.870478413068844858e+01 3.060662448406219482e-01
2.875479246541090461e+01 3.148196935653686523e-01
2.880480080013335709e+01 3.009113371372222900e-01
2.885480913485580956e+01 2.930367588996887207e-01
2.890481746957826559e+01 2.939413189888000488e-01
2.895482580430071806e+01 3.097999989986419678e-01
2.900483413902317054e+01 3.086663782596588135e-01
2.905484247374562656e+01 3.109055459499359131e-01
