time(ns) rmsd
6.301050175029171641e+00 3.462319970130920410e-01
6.401066844474079254e+00 4.064877033233642578e-01
6.501083513918986867e+00 3.850779235363006592e-01
6.601100183363894480e+00 3.778948783874511719e-01
6.701116852808802093e+00 3.557491898536682129e-01
6.801133522253708819e+00 4.045673608779907227e-01
6.901150191698616432e+00 3.658236563205718994e-01
7.001166861143524045e+00 3.622464239597320557e-01
7.101183530588431658e+00 3.453526794910430908e-01
7.201200200033339271e+00 3.733761012554168701e-01
7.301216869478246885e+00 3.485926389694213867e-01
7.401233538923154498e+00 3.492122590541839600e-01
7.501250208368061223e+00 3.672974705696105957e-01
7.601266877812968836e+00 3.696883320808410645e-01
7.701283547257876450e+00 3.628773093223571777e-01
7.801300216702784063e+00 3.691484332084655762e-01
7.901316886147691676e+00 4.030729830265045166e-01
8.001333555592598401e+00 4.055888354778289795e-01
8.101350225037506902e+00 4.682704508304595947e-01
8.201366894482413628e+00 5.036585330963134766e-01
8.301383563927322129e+00 4.685225784778594971e-01
8.401400233372228854e+00 4.089211523532867432e-01
8.501416902817137355e+00 3.889222145080566406e-01
8.601433572262044081e+00 3.734893798828125000e-01
8.701450241706950806e+00 4.278899133205413818e-01
8.801466911151859307e+00 4.153914749622344971e-01
8.901483580596766032e+00 4.616429805755615234e-01
9.001500250041674533e+00 4.538569152355194092e-01
9.101516919486581259e+00 4.553633332252502441e-01
9.201533588931489760e+00 4.611068964004516602e-01
9.301550258376396485e+00 4.586077034473419189e-01
9.401566927821303210e+00 4.501520097255706787e-01
9.501583597266211711e+00 4.964090883731842041e-01
9.601600266711118437e+00 4.882472753524780273e-01
9.701616936156026938e+00 4.599813222885131836e-01
9.801633605600933663e+00 4.648195207118988037e-01
9.901650275045842164e+00 4.629875421524047852e-01
1.000166694449074889e+01 4.430869221687316895e-01
1.010168361393565561e+01 4.864786565303802490e-01
1.020170028338056412e+01 4.887060225009918213e-01
1.030171695282547084e+01 4.909223318099975586e-01
1.040173362227037934e+01 4.745556712150573730e-01
1.050175029171528607e+01 4.884500503540039062e-01
1.060176696116019457e+01 4.552755057811737061e-01
1.070178363060510129e+01 4.609808623790740967e-01
1.080180030005000802e+01 4.210078418254852295e-01
1.090181696949491652e+01 3.980320692062377930e-01
1.100183363893982325e+01 4.135844409465789795e-01
1.110185030838473175e+01 4.347635507583618164e-01
1.120186697782963847e+01 4.346598088741302490e-01
1.130188364727454697e+01 3.790176808834075928e-01
1.140190031671945370e+01 3.547925651073455811e-01
1.150191698616436042e+01 3.294413983821868896e-01
1.160193365560926892e+01 3.418631553649902344e-01
1.170195032505417565e+01 3.408893942832946777e-01
1.180196699449908415e+01 3.188827037811279297e-01
1.190198366394399088e+01 3.489712178707122803e-01
1.200200033338889938e+01 3.478382825851440430e-01
1.210201700283380610e+01 3.683705329895019531e-01
1.220203367227871283e+01 3.550480008125305176e-01
1.230205034172362133e+01 3.662110865116119385e-01
1.240206701116852805e+01 3.502783775329589844e-01
1.250208368061343656e+01 3.812143802642822266e-01
1.260210035005834328e+01 3.713984787464141846e-01
1.270211701950325178e+01 3.662517070770263672e-01
1.280213368894815851e+01 3.896137177944183350e-01
1.290215035839306523e+01 3.351594805717468262e-01
1.300216702783797373e+01 3.606076240539550781e-01
1.310218369728288046e+01 4.341760873794555664e-01
1.320220036672778896e+01 4.307369589805603027e-01
1.330221703617269569e+01 3.881516158580780029e-01
1.340223370561760419e+01 3.413269221782684326e-01
1.350225037506251091e+01 3.312975764274597168e-01
1.360226704450741764e+01 2.861836254596710205e-01
1.370228371395232614e+01 2.783383727073669434e-01
1.380230038339723286e+01 2.805627286434173584e-01
1.390231705284214136e+01 2.776694595813751221e-01
1.400233372228704809e+01 2.666128277778625488e-01
1.410235039173195659e+01 3.084991276264190674e-01
1.420236706117686332e+01 2.716484665870666504e-01
1.430238373062177004e+01 2.901316583156585693e-01
1.440240040006667854e+01 3.155542910099029541e-01
1.450241706951158527e+01 3.222877979278564453e-01
1.460243373895649377e+01 3.233204782009124756e-01
1.470245040840140049e+01 3.422614037990570068e-01
1.480246707784630900e+01 3.591102659702301025e-01
1.490248374729121572e+01 3.509519696235656738e-01
1.500250041673612245e+01 3.863663971424102783e-01
1.510251708618103095e+01 3.622130751609802246e-01
1.520253375562593767e+01 3.435792028903961182e-01
1.530255042507084617e+01 3.669010698795318604e-01
1.540256709451575290e+01 3.560888171195983887e-01
1.550258376396066140e+01 3.540514409542083740e-01
1.560260043340556813e+01 3.666285276412963867e-01
1.570261710285047485e+01 3.523956239223480225e-01
1.580263377229538335e+01 3.914138376712799072e-01
1.590265044174029008e+01 4.443505406379699707e-01
1.600266711118519680e+01 4.615896046161651611e-01
1.610268378063010530e+01 4.722733497619628906e-01
1.620270045007501380e+01 5.043282508850097656e-01
1.630271711951992231e+01 5.009753704071044922e-01
1.640273378896482726e+01 4.697949588298797607e-01
1.650275045840973576e+01 4.684699773788452148e-01
1.660276712785464426e+01 4.103670716285705566e-01
1.670278379729954921e+01 4.159573912620544434e-01
1.680280046674445771e+01 3.970813155174255371e-01
1.690281713618936621e+01 3.546916544437408447e-01
1.700283380563427471e+01 3.274966180324554443e-01
1.710285047507917966e+01 3.475668430328369141e-01
1.720286714452408816e+01 3.186580836772918701e-01
1.730288381396899666e+01 3.383156657218933105e-01
1.740290048341390161e+01 3.548305630683898926e-01
1.750291715285881011e+01 3.254716694355010986e-01
1.760293382230371861e+01 3.043235242366790771e-01
1.770295049174862712e+01 3.041248619556427002e-01
1.780296716119353206e+01 3.163841664791107178e-01
1.790298383063844057e+01 3.815849423408508301e-01
1.800300050008334907e+01 3.684020936489105225e-01
1.810301716952825402e+01 3.376113474369049072e-01
1.820303383897316252e+01 2.839869260787963867e-01
1.830305050841807102e+01 3.028579652309417725e-01
1.840306717786297952e+01 3.268742561340332031e-01
1.850308384730788447e+01 3.547388613224029541e-01
1.860310051675279297e+01 3.478249013423919678e-01
1.870311718619770147e+01 3.404991328716278076e-01
1.880313385564260642e+01 4.004368185997009277e-01
1.890315052508751492e+01 3.588654994964599609e-01
1.900316719453242342e+01 3.513107895851135254e-01
1.910318386397733192e+01 3.598810434341430664e-01
1.920320053342223687e+01 3.521144986152648926e-01
1.930321720286714537e+01 3.621129393577575684e-01
1.940323387231205388e+01 3.704057335853576660e-01
1.950325054175695882e+01 3.378976583480834961e-01
1.960326721120186733e+01 3.417407572269439697e-01
1.970328388064677583e+01 3.531244397163391113e-01
1.980330055009168433e+01 3.345944583415985107e-01
1.990331721953658928e+01 3.329200744628906250e-01
2.000333388898149778e+01 3.472710847854614258e-01
2.010335055842640628e+01 3.734134435653686523e-01
2.020336722787131123e+01 3.596225678920745850e-01
2.030338389731621973e+01 3.597143590450286865e-01
2.040340056676112823e+01 3.446829617023468018e-01
2.050341723620603673e+01 3.414549529552459717e-01
2.060343390565094168e+01 3.196675479412078857e-01
2.070345057509585018e+01 3.432989716529846191e-01
2.080346724454075868e+01 3.456675410270690918e-01
2.090348391398566363e+01 3.312540948390960693e-01
2.100350058343057214e+01 3.077749311923980713e-01
2.110351725287548064e+01 3.180359303951263428e-01
2.120353392232038914e+01 3.077567815780639648e-01
2.130355059176529409e+01 3.158296942710876465e-01
2.140356726121020259e+01 3.522636592388153076e-01
2.150358393065511109e+01 3.042624294757843018e-01
2.160360060010001604e+01 3.090833127498626709e-01
2.170361726954492454e+01 2.942622005939483643e-01
2.180363393898983304e+01 3.051412701606750488e-01
2.190365060843474154e+01 2.887728214263916016e-01
2.200366727787964649e+01 2.855900526046752930e-01
2.210368394732455499e+01 2.935281991958618164e-01
2.220370061676946349e+01 2.894321680068969727e-01
2.230371728621436844e+01 3.020894527435302734e-01
2.240373395565927694e+01 2.979503870010375977e-01
2.250375062510418545e+01 2.774299085140228271e-01
2.260376729454909395e+01 2.881506979465484619e-01
2.270378396399399890e+01 2.918332815170288086e-01
2.280380063343890740e+01 2.839198112487792969e-01
2.290381730288381590e+01 3.038771152496337891e-01
2.300383397232872085e+01 2.833099961280822754e-01
2.310385064177362935e+01 3.014253973960876465e-01
2.320386731121853785e+01 2.897452116012573242e-01
2.330388398066344635e+01 2.716535925865173340e-01
2.340390065010835130e+01 2.819924652576446533e-01
2.350391731955325980e+01 2.813735306262969971e-01
2.360393398899816830e+01 2.851322591304779053e-01
2.370395065844307325e+01 2.770341336727142334e-01
2.380396732788798175e+01 3.031464517116546631e-01
2.390398399733289025e+01 3.071549534797668457e-01
2.400400066677779876e+01 3.179526031017303467e-01
2.410401733622270370e+01 3.575351238250732422e-01
2.420403400566761221e+01 3.474062979221343994e-01
2.430405067511252071e+01 3.523626327514648438e-01
2.440406734455742566e+01 3.724010884761810303e-01
2.450408401400233416e+01 3.236179947853088379e-01
2.460410068344724266e+01 3.472322821617126465e-01
2.470411735289215116e+01 3.757357001304626465e-01
2.480413402233705611e+01 3.690653145313262939e-01
2.490415069178196461e+01 3.724360466003417969e-01
2.500416736122687311e+01 3.691194653511047363e-01
2.510418403067177806e+01 3.734370768070220947e-01
2.520420070011668656e+01 3.760510981082916260e-01
2.530421736956159506e+01 3.962104618549346924e-01
2.540423403900650356e+01 4.117209315299987793e-01
2.550425070845140851e+01 3.859703242778778076e-01
2.560426737789631702e+01 3.653098642826080322e-01
2.570428404734122552e+01 3.738563954830169678e-01
2.580430071678613047e+01 3.578145802021026611e-01
2.590431738623103897e+01 3.662885129451751709e-01
2.600433405567594747e+01 3.957008421421051025e-01
2.610435072512085597e+01 4.090314209461212158e-01
2.620436739456576092e+01 3.750855326652526855e-01
2.630438406401066942e+01 3.305150270462036133e-01
2.640440073345557792e+01 3.349999189376831055e-01
2.650441740290048287e+01 3.303996324539184570e-01
2.660443407234539137e+01 3.327803909778594971e-01
2.670445074179029987e+01 3.160739541053771973e-01
2.680446741123520837e+01 3.272310495376586914e-01
2.690448408068011332e+01 3.249899446964263916e-01
2.700450075012502182e+01 3.025323748588562012e-01
2.710451741956993033e+01 3.196166455745697021e-01
2.720453408901483527e+01 3.096438646316528320e-01
2.730455075845974378e+01 3.132385313510894775e-01
2.740456742790465228e+01 3.132044076919555664e-01
2.750458409734956078e+01 3.120876252651214600e-01
2.760460076679446573e+01 3.114001154899597168e-01
2.770461743623937423e+01 3.077235519886016846e-01
2.780463410568428273e+01 3.236467242240905762e-01
2.790465077512918768e+01 3.149703145027160645e-01
2.800466744457409618e+01 3.111536800861358643e-01
2.810468411401900468e+01 3.060115575790405273e-01
2.820470078346391318e+01 3.013729751110076904e-01
2.830471745290881813e+01 3.083860874176025391e-01
2.840473412235372663e+01 3.063364923000335693e-01
2.850475079179863513e+01 3.262207508087158203e-01
2.860476746124354008e+01 3.296389281749725342e-01
2.870478413068844858e+01 3.277506530284881592e-01
2.880480080013335709e+01 3.045113682746887207e-01
2.890481746957826559e+01 3.104895353317260742e-01
2.900483413902317054e+01 3.177097737789154053e-01
2.910485080846807904e+01 3.047982752323150635e-01
2.920486747791298754e+01 3.297911882400512695e-01
2.930488414735789249e+01 3.180797994136810303e-01
2.940490081680280099e+01 3.060100376605987549e-01
2.950491748624770949e+01 3.182668387889862061e-01
2.960493415569261799e+01 3.219803869724273682e-01
2.970495082513752294e+01 3.486819863319396973e-01
2.980496749458243144e+01 3.432068824768066406e-01
2.990498416402733994e+01 3.546077609062194824e-01
3.000500083347224489e+01 3.545598983764648438e-01
3.010501750291715339e+01 3.534310758113861084e-01
3.020503417236206190e+01 3.468745946884155273e-01
3.030505084180697040e+01 3.179321289062500000e-01
3.040506751125187535e+01 3.242193758487701416e-01
3.050508418069678385e+01 3.204708397388458252e-01
3.060510085014169235e+01 3.192892074584960938e-01
3.070511751958659730e+01 3.110161721706390381e-01
3.080513418903150580e+01 3.232902586460113525e-01
3.090515085847641430e+01 3.100309967994689941e-01
3.100516752792132280e+01 2.926764190196990967e-01
3.110518419736622775e+01 3.085985779762268066e-01
3.120520086681113625e+01 2.991758882999420166e-01
3.130521753625604475e+01 3.000898063182830811e-01
3.140523420570094970e+01 2.989613711833953857e-01
3.150525087514585820e+01 2.950054109096527100e-01
3.160526754459076670e+01 3.046151697635650635e-01
3.170528421403567521e+01 3.103247880935668945e-01
3.180530088348058015e+01 2.974444031715393066e-01
3.190531755292548866e+01 2.748387455940246582e-01
3.200533422237039360e+01 2.924841344356536865e-01
3.210535089181530566e+01 2.892875671386718750e-01
3.220536756126021061e+01 2.905816137790679932e-01
3.230538423070511556e+01 2.968404591083526611e-01
3.240540090015002761e+01 3.228398263454437256e-01
3.250541756959493256e+01 3.048897683620452881e-01
3.260543423903984461e+01 3.027167022228240967e-01
3.270545090848474956e+01 3.027274608612060547e-01
3.280546757792965451e+01 3.216842412948608398e-01
3.290548424737456656e+01 3.036858141422271729e-01
3.300550091681947151e+01 3.064776062965393066e-01
3.310551758626437646e+01 3.108247816562652588e-01
3.320553425570928852e+01 3.093629777431488037e-01
3.330555092515419346e+01 3.245604932308197021e-01
3.340556759459909841e+01 3.312554955482482910e-01
3.350558426404401047e+01 3.506498038768768311e-01
3.360560093348891542e+01 3.513094782829284668e-01
3.370561760293382036e+01 3.167718648910522461e-01
3.380563427237873242e+01 3.731057941913604736e-01
3.390565094182363737e+01 3.544031679630279541e-01
3.400566761126854942e+01 3.130039274692535400e-01
3.410568428071345437e+01 3.034928441047668457e-01
3.420570095015835932e+01 3.273162841796875000e-01
3.430571761960327137e+01 3.063243627548217773e-01
3.440573428904817632e+01 3.357748389244079590e-01
3.450575095849308127e+01 3.345763683319091797e-01
3.460576762793799332e+01 3.119401037693023682e-01
3.470578429738289827e+01 3.135308027267456055e-01
3.480580096682780322e+01 3.170887231826782227e-01
3.490581763627271528e+01 3.303152024745941162e-01
3.500583430571762023e+01 3.002121746540069580e-01
3.510585097516252517e+01 3.126591444015502930e-01
3.520586764460743723e+01 2.970158159732818604e-01
3.530588431405234218e+01 3.036796748638153076e-01
3.540590098349725423e+01 3.144872486591339111e-01
3.550591765294215918e+01 2.975209653377532959e-01
3.560593432238706413e+01 2.975428402423858643e-01
3.570595099183197618e+01 3.043220043182373047e-01
3.580596766127688113e+01 3.074605464935302734e-01
3.590598433072178608e+01 3.107230365276336670e-01
3.600600100016669813e+01 3.118104040622711182e-01
3.610601766961160308e+01 3.150337636470794678e-01
3.620603433905650803e+01 3.187616467475891113e-01
3.630605100850142009e+01 3.066156208515167236e-01
3.640606767794632503e+01 3.123497068881988525e-01
3.650608434739122998e+01 3.184099495410919189e-01
3.660610101683614204e+01 3.021463751792907715e-01
3.670611768628104699e+01 3.117105066776275635e-01
3.680613435572595904e+01 3.132385313510894775e-01
3.690615102517086399e+01 3.102064132690429688e-01
3.700616769461576894e+01 3.212431371212005615e-01
3.710618436406068099e+01 3.101119697093963623e-01
3.720620103350558594e+01 3.188724815845489502e-01
3.730621770295049089e+01 3.095898330211639404e-01
3.740623437239540294e+01 3.094320893287658691e-01
3.750625104184030789e+01 2.949344813823699951e-01
3.760626771128521284e+01 2.977786958217620850e-01
3.770628438073012489e+01 3.221348524093627930e-01
3.780630105017502984e+01 3.240472376346588135e-01
3.790631771961993479e+01 3.059310019016265869e-01
3.800633438906484685e+01 3.067187070846557617e-01
3.810635105850975179e+01 3.108696341514587402e-01
3.820636772795466385e+01 2.882862091064453125e-01
3.830638439739956880e+01 2.871178388595581055e-01
3.840640106684447375e+01 2.915655374526977539e-01
3.850641773628938580e+01 2.950337827205657959e-01
3.860643440573429075e+01 3.050117492675781250e-01
3.870645107517919570e+01 2.968310415744781494e-01
3.880646774462410775e+01 2.883039414882659912e-01
3.890648441406901270e+01 2.965082228183746338e-01
3.900650108351391765e+01 2.979925274848937988e-01
3.910651775295882970e+01 3.140286505222320557e-01
3.920653442240373465e+01 3.063714206218719482e-01
3.930655109184863960e+01 3.142077326774597168e-01
3.940656776129355165e+01 3.327873945236206055e-01
3.950658443073845660e+01 3.218200802803039551e-01
3.960660110018336866e+01 3.262620568275451660e-01
3.970661776962827361e+01 3.118685483932495117e-01
3.980663443907317856e+01 3.006485700607299805e-01
3.990665110851809061e+01 3.266081511974334717e-01
4.000666777796299556e+01 3.070141673088073730e-01
4.010668444740790051e+01 2.979535162448883057e-01
4.020670111685281256e+01 2.787039279937744141e-01
4.030671778629771751e+01 2.953755259513854980e-01
4.040673445574262246e+01 3.177888095378875732e-01
4.050675112518753451e+01 3.186916410923004150e-01
4.060676779463243946e+01 3.229794800281524658e-01
4.070678446407734441e+01 3.123497068881988525e-01
4.080680113352225646e+01 3.243985772132873535e-01
4.090681780296716141e+01 3.262777328491210938e-01
4.100683447241207347e+01 3.330554962158203125e-01
4.110685114185697842e+01 3.278555870056152344e-01
4.120686781130188336e+01 3.159268200397491455e-01
4.130688448074679542e+01 3.168481886386871338e-01
4.140690115019170037e+01 3.078519403934478760e-01
4.150691781963660532e+01 3.051504194736480713e-01
4.160693448908151737e+01 2.997642755508422852e-01
4.170695115852642232e+01 3.161607086658477783e-01
4.180696782797132727e+01 3.242494761943817139e-01
4.190698449741623932e+01 3.238334059715270996e-01
4.200700116686114427e+01 2.991323769092559814e-01
4.210701783630604922e+01 3.090818226337432861e-01
4.220703450575096127e+01 3.148522078990936279e-01
4.230705117519586622e+01 3.073153495788574219e-01
4.240706784464077828e+01 3.204810023307800293e-01
4.250708451408568322e+01 3.109130263328552246e-01
4.260710118353058817e+01 3.232600688934326172e-01
4.270711785297550023e+01 3.225026726722717285e-01
4.280713452242040518e+01 3.177961111068725586e-01
4.290715119186531012e+01 3.142136335372924805e-01
4.300716786131022218e+01 3.318164050579071045e-01
4.310718453075512713e+01 3.416604697704315186e-01
4.320720120020003208e+01 3.363724350929260254e-01
4.330721786964494413e+01 3.200381994247436523e-01
4.340723453908984908e+01 3.391145169734954834e-01
4.350725120853475403e+01 3.241261541843414307e-01
4.360726787797966608e+01 3.343929052352905273e-01
4.370728454742457103e+01 3.284803628921508789e-01
4.380730121686948308e+01 3.135055899620056152e-01
4.390731788631438803e+01 3.067611455917358398e-01
4.400733455575929298e+01 3.186683058738708496e-01
4.410735122520420504e+01 3.216336667537689209e-01
4.420736789464910999e+01 3.142151236534118652e-01
4.430738456409401493e+01 3.125490844249725342e-01
4.440740123353892699e+01 3.236711323261260986e-01
4.450741790298383194e+01 3.175839185714721680e-01
4.460743457242873689e+01 3.258029222488403320e-01
4.470745124187364894e+01 3.141366839408874512e-01
4.480746791131855389e+01 3.066126108169555664e-01
4.490748458076345884e+01 3.037898838520050049e-01
4.500750125020837089e+01 3.088154792785644531e-01
4.510751791965327584e+01 3.206028342247009277e-01
4.520753458909818789e+01 3.164576292037963867e-01
4.530755125854309284e+01 3.224406838417053223e-01
4.540756792798799779e+01 3.135737776756286621e-01
4.550758459743290985e+01 3.211230039596557617e-01
4.560760126687781479e+01 3.359478712081909180e-01
4.570761793632271974e+01 3.117776215076446533e-01
4.580763460576763180e+01 3.121040165424346924e-01
4.590765127521253675e+01 3.162606954574584961e-01
4.600766794465744169e+01 3.032185137271881104e-01
4.610768461410235375e+01 3.122290968894958496e-01
4.620770128354725870e+01 3.045564293861389160e-01
4.630771795299216365e+01 3.084659874439239502e-01
4.640773462243707570e+01 2.957939207553863525e-01
4.650775129188198065e+01 2.968091368675231934e-01
4.660776796132689270e+01 2.917822897434234619e-01
4.670778463077179765e+01 2.883797287940979004e-01
4.680780130021670260e+01 3.227591812610626221e-01
4.690781796966161465e+01 3.163782656192779541e-01
4.700783463910651960e+01 2.906424105167388916e-01
4.710785130855142455e+01 2.964964509010314941e-01
4.720786797799633661e+01 3.122365474700927734e-01
4.730788464744124155e+01 2.933681905269622803e-01
4.740790131688614650e+01 2.934426367282867432e-01
4.750791798633105856e+01 2.876775562763214111e-01
4.760793465577596351e+01 3.007892668247222900e-01
4.770795132522086845e+01 3.069482743740081787e-01
4.780796799466578051e+01 3.033043444156646729e-01
4.790798466411068546e+01 2.988711595535278320e-01
4.800800133355559751e+01 3.003840148448944092e-01
4.810801800300050246e+01 3.158708810806274414e-01
4.820803467244540741e+01 2.891444861888885498e-01
4.830805134189031946e+01 2.771566212177276611e-01
4.840806801133522441e+01 2.691899240016937256e-01
4.850808468078012936e+01 2.742663621902465820e-01
4.860810135022504141e+01 2.823549509048461914e-01
4.870811801966994636e+01 2.768796980381011963e-01
4.880813468911485131e+01 2.806306481361389160e-01
4.890815135855976337e+01 2.898302674293518066e-01
4.900816802800466832e+01 2.815618515014648438e-01
4.910818469744957326e+01 2.897002995014190674e-01
4.920820136689448532e+01 2.987163364887237549e-01
4.930821803633939027e+01 3.100100159645080566e-01
4.940823470578430232e+01 3.137072026729583740e-01
4.950825137522920727e+01 3.090171217918395996e-01
4.960826804467411222e+01 3.218460679054260254e-01
4.970828471411902427e+01 3.357471227645874023e-01
4.980830138356392922e+01 3.170843422412872314e-01
4.990831805300883417e+01 3.063911199569702148e-01
5.000833472245374622e+01 2.952810823917388916e-01
5.010835139189865117e+01 3.098450005054473877e-01
5.020836806134355612e+01 2.929590344429016113e-01
5.030838473078846818e+01 2.914506793022155762e-01
5.040840140023337312e+01 3.016951978206634521e-01
5.050841806967827807e+01 2.904215753078460693e-01
5.060843473912319013e+01 3.126234412193298340e-01
5.070845140856809508e+01 3.036674261093139648e-01
5.080846807801300713e+01 3.104221522808074951e-01
5.090848474745791208e+01 3.142654299736022949e-01
5.100850141690281703e+01 3.051793575286865234e-01
5.110851808634772908e+01 3.021648526191711426e-01
5.120853475579263403e+01 2.776794731616973877e-01
5.130855142523753898e+01 2.939950823783874512e-01
5.140856809468245103e+01 2.776041328907012939e-01
5.150858476412735598e+01 2.779539525508880615e-01
5.160860143357226093e+01 2.999162375926971436e-01
5.170861810301717298e+01 2.953960001468658447e-01
5.180863477246207793e+01 2.916707396507263184e-01
5.190865144190698999e+01 3.185398876667022705e-01
5.200866811135189494e+01 2.920036911964416504e-01
5.210868478079679988e+01 3.023525178432464600e-01
5.220870145024171194e+01 2.970017194747924805e-01
5.230871811968661689e+01 2.941689789295196533e-01
5.240873478913152184e+01 3.117716312408447266e-01
5.250875145857643389e+01 3.137546181678771973e-01
5.260876812802133884e+01 3.243010938167572021e-01
5.270878479746624379e+01 3.721113502979278564e-01
5.280880146691115584e+01 3.408648669719696045e-01
5.290881813635606079e+01 3.292564749717712402e-01
5.300883480580096574e+01 3.015826940536499023e-01
5.310885147524587779e+01 3.121352791786193848e-01
5.320886814469078274e+01 3.069429695606231689e-01
5.330888481413569480e+01 3.198100626468658447e-01
5.340890148358059974e+01 3.418631553649902344e-01
5.350891815302550469e+01 3.143911361694335938e-01
5.360893482247041675e+01 3.041982352733612061e-01
5.370895149191532170e+01 3.013991713523864746e-01
5.380896816136022665e+01 3.202415108680725098e-01
5.390898483080513870e+01 3.106721639633178711e-01
5.400900150025004365e+01 3.267120420932769775e-01
5.410901816969494860e+01 3.430741131305694580e-01
5.420903483913986065e+01 3.115434050559997559e-01
5.430905150858476560e+01 2.957373559474945068e-01
5.440906817802967055e+01 2.831786870956420898e-01
5.450908484747458260e+01 2.992613613605499268e-01
5.460910151691948755e+01 3.056238889694213867e-01
5.470911818636439961e+01 2.985847890377044678e-01
5.480913485580930455e+01 3.031403124332427979e-01
5.490915152525420950e+01 2.956776022911071777e-01
5.500916819469912156e+01 3.050467967987060547e-01
5.510918486414402651e+01 3.085789978504180908e-01
5.520920153358893145e+01 3.018122911453247070e-01
5.530921820303384351e+01 2.927590012550354004e-01
5.540923487247874846e+01 2.965238988399505615e-01
5.550925154192365341e+01 2.954353392124176025e-01
5.560926821136856546e+01 2.864953875541687012e-01
5.570928488081347041e+01 2.783517241477966309e-01
5.580930155025837536e+01 3.000433146953582764e-01
5.590931821970328741e+01 3.029592633247375488e-01
5.600933488914819236e+01 3.063941597938537598e-01
5.610935155859310441e+01 2.905175983905792236e-01
5.620936822803800936e+01 2.971816956996917725e-01
5.630938489748291431e+01 2.940441071987152100e-01
5.640940156692782637e+01 2.907639443874359131e-01
5.650941823637273131e+01 3.284265697002410889e-01
5.660943490581763626e+01 3.196937441825866699e-01
5.670945157526254832e+01 3.119013607501983643e-01
5.680946824470745327e+01 3.001022040843963623e-01
5.690948491415235821e+01 2.944864630699157715e-01
5.700950158359727027e+01 3.017552793025970459e-01
5.710951825304217522e+01 2.949045300483703613e-01
5.720953492248708017e+01 2.849723994731903076e-01
5.730955159193199222e+01 2.954841256141662598e-01
5.740956826137689717e+01 3.060662448406219482e-01
5.750958493082180922e+01 3.148196935653686523e-01
5.760960160026671417e+01 3.009113371372222900e-01
5.770961826971161912e+01 2.930367588996887207e-01
5.780963493915653117e+01 2.939413189888000488e-01
5.790965160860143612e+01 3.097999989986419678e-01
5.800966827804634107e+01 3.086663782596588135e-01
5.810968494749125313e+01 3.109055459499359131e-01
