#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
2700000,-594700.8205288905,110412.69668500421,-484288.12384388625,300.78698641940787,431.2636261458576,121
2705000,-594651.0483692405,110237.60890479392,-484413.43946444656,300.31001114981035,429.07399493100894,121
2710000,-594027.2481696503,110292.49461521866,-483734.75355443166,300.45953115911914,431.64836090923984,121
2715000,-594171.5181357102,109865.22803113126,-484306.2901045789,299.2955687518608,431.53312901420975,121
2720000,-594045.2301856205,110581.43136073323,-483463.79882488726,301.24665452045775,432.6263031211587,121
2725000,-594541.0791725661,109974.72395711951,-484566.35521544656,299.59385826558554,429.2174045616058,121
2730000,-593440.0922907661,109701.13737794885,-483738.9549128172,298.8485519272366,430.4772945100533,121
2735000,-594971.418978713,110367.73369473583,-484603.6852839772,300.66449794888524,430.5031000044244,121
2740000,-594420.5608662427,111282.11878108227,-483138.44208516047,303.15547174815435,430.1843982276102,121
2745000,-594222.276573739,110571.04639516713,-483651.2301785719,301.21836372972007,431.2701945360026,121
2750000,-593520.8699947856,109779.10117961734,-483741.7688151683,299.06094142280847,430.6593557110287,121
2755000,-593817.8269150695,109460.23272715276,-484357.5941879167,298.19227791072467,433.28947073713726,121
2760000,-593696.1639695168,110265.6876199193,-483430.47634959745,300.38650336817534,431.6609659002471,121
2765000,-593061.1959828828,110017.71924764768,-483043.4767352351,299.71098631567827,430.7598157908276,121
2770000,-594402.3571003126,109952.53618900123,-484449.82091131137,299.5334142033713,431.9691136730595,121
2775000,-593825.295606392,109254.82202392828,-484570.4735824637,297.63269673703553,432.57887614871123,121
2780000,-592936.7124172077,109979.14191036148,-482957.5705068462,299.6058936825411,430.3105865974618,121
2785000,-594256.6683332706,109403.28101693068,-484853.3873163399,298.037129691331,430.98768239420724,121
2790000,-593959.8443734474,110171.26437621284,-483788.5799972345,300.1292749535535,432.3086104049563,121
2795000,-593674.0538764466,109902.84274815954,-483771.211128287,299.3980390086306,431.6026019511315,121
2800000,-593789.3669665982,110692.41550437233,-483096.9514622259,301.5489982463861,432.00511774411063,121
2805000,-593641.8150754599,108794.16360579256,-484847.6514696673,296.37776807828646,432.68873533806857,121
2810000,-594334.3833608478,109751.82511296688,-484582.55824788095,298.98663578463925,431.7029791030797,121
2815000,-594693.915948662,109823.88159409445,-484870.0343545675,299.18293251917316,430.5780167581671,121
2820000,-593915.5009972579,110927.81111948052,-482987.68987777736,302.19026451204695,431.12462955082475,121
2825000,-594815.3426366397,109565.0488143377,-485250.293822302,298.4778185771444,432.04625632056434,121
