#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
145000,-593719.6133237281,109874.06541939633,-483845.54790433176,299.31964362244975,431.51888759998405,124
150000,-594853.1176279392,109515.85957086988,-485337.2580570693,298.34381692016876,430.6969649791473,124
155000,-594384.6535320585,109706.50259142579,-484678.1509406327,298.8631678766851,432.4123697512908,123
160000,-594243.9600748057,109826.63772863848,-484417.3223461672,299.19044079882354,432.59173573319816,123
165000,-592503.6228888379,110278.11832578102,-482225.5045630569,300.42036717793155,432.5672574712484,123
170000,-593353.5889948118,111257.46753246168,-482096.1214623501,303.0883166563336,430.62672429539595,123
175000,-595046.1565910769,109757.44280502689,-485288.71378605,299.0019395378859,430.98943481183653,123
180000,-592409.8678995506,109571.33336253092,-482838.5345370197,298.49493898420627,432.0049778517018,123
185000,-593883.5280453982,110172.5776280933,-483710.9504173049,300.13285252286744,431.1205903458335,123
190000,-593326.709292593,109651.79552733526,-483674.9137652577,298.7141345368819,432.366440602216,123
195000,-593676.7361983117,109815.76862579916,-483860.9675725125,299.16083111817744,431.87481930247134,123
200000,-595515.6022717711,109724.55618563175,-485791.0460861393,298.91234959543925,430.02961290331086,123
205000,-593901.6153817177,109885.26789676445,-484016.34748495324,299.3501614841554,433.0952070720068,123
210000,-594437.9142323495,109611.65291623725,-484826.26131611224,298.60477777464627,431.848141573079,123
215000,-593574.7823547092,109694.58381229386,-483880.1985424154,298.83069866105564,430.56067797388306,123
220000,-594755.9380148016,109621.51997058908,-485134.4180442125,298.6316576682856,433.76345671894705,123
225000,-594404.3532522749,109339.50835674489,-485064.84489553,297.8633997956836,432.8334619991077,123
230000,-594072.3662486174,110227.02853422158,-483845.33771439584,300.28118803548386,431.48105118412536,123
235000,-592282.709614262,111357.24702335212,-480925.46259090985,303.3601365943704,431.6915615042208,123
240000,-594002.819396792,110334.86728723609,-483667.9521095559,300.57496306781553,433.4414969372004,123
245000,-592875.558083558,110880.89348646405,-481994.66459709394,302.06245119103716,432.0139471964424,122
250000,-593012.9565935903,109634.70691146306,-483378.24968212727,298.6675816183807,431.4675375943818,122
255000,-593163.2149973917,110518.4488941874,-482644.7661032043,301.0750772754636,433.3063529264129,122
260000,-594161.17556829,109586.42523620452,-484574.75033208553,298.5360523646235,431.1358940546206,122
265000,-594193.886771726,111118.79726655374,-483075.0895051722,302.7105502160534,432.07713301125654,122
270000,-593340.543006367,109519.40299765774,-483821.1400087093,298.3534699464703,430.8571852972292,122
275000,-592779.4189053033,110255.48670983175,-482523.9321954716,300.35871398256944,432.07231315949866,122
280000,-594543.04202131,110735.42535264045,-483807.6166686695,301.6661659547687,432.1663615705512,122
285000,-594150.8973161173,110501.12802263408,-483649.76929348323,301.0278916445253,431.70088950341216,122
290000,-595178.6580440956,110640.63926527143,-484538.0187788242,301.40794907908133,431.5496013803914,122
295000,-594674.960218153,109655.89849963028,-485019.0617185227,298.7253118806932,432.36630158604225,122
300000,-592410.3871176923,109479.5309786264,-482930.8561390659,298.24485033290256,431.96461348644465,122
305000,-594723.3909941097,109333.44726205152,-485389.94373205816,297.84688812209936,430.13531887452285,122
310000,-593429.9216252402,110162.23527341604,-483267.6863518242,300.10467781299025,431.2485196823505,122
315000,-594034.7540299101,110651.43550831336,-483383.3185215967,301.4373602745936,432.7731447545279,122
320000,-594136.1298706545,109862.57478624803,-484273.5550844065,299.2883407648935,431.5912284534632,122
325000,-593337.8742806069,110091.45185143645,-483246.4224291704,299.9118491544671,431.1808939963323,122
330000,-593801.1540639475,109712.88699664874,-484088.26706729876,298.8805603149168,430.282076834537,122
335000,-595173.0962202596,110684.33297191717,-484488.7632483424,301.526979758904,431.1104098619084,122
340000,-593986.3951677345,110470.83502939675,-483515.5601383377,300.9453672753265,431.776091693133,122
345000,-594416.5344010387,109922.80987978831,-484493.72452125035,299.45243359847734,431.3811305221324,122
350000,-593563.188091144,110696.00880523829,-482867.1792859057,301.55878713997555,431.807111298695,122
355000,-593059.713722494,110644.5005689069,-482415.2131535871,301.41846806755854,432.17811124423133,122
360000,-592817.3902197988,110329.38921461249,-482488.0010051863,300.5600396667456,433.20451916988986,122
365000,-593737.8220836339,111109.69714920805,-482628.1249344258,302.68575961719426,432.16185052905576,122
370000,-594618.7201106674,109717.84819047013,-484900.87192019727,298.894075631392,431.5777236688586,122
375000,-593763.8003301714,110541.53811305971,-483222.26221711165,301.1379770756849,431.2666444945372,122
380000,-593650.5562566328,110326.29917389737,-483324.2570827354,300.5516217577322,432.051712462245,122
385000,-593580.3842905834,109273.34530194593,-484307.0389886375,297.6831579714842,432.15251628261535,122
390000,-594178.2902096356,110819.46742482507,-483358.82278481056,301.895113914413,431.4176434198371,122
395000,-595212.4750796189,110242.2907299914,-484970.18434962747,300.32276540846334,430.7182113146339,122
400000,-594775.8887788318,110431.92297107988,-484343.9658077519,300.8393627929806,430.88018957855246,122
405000,-594576.5738056037,110688.1595142464,-483888.4142913573,301.53740405040463,431.0764282512304,122
410000,-594713.0856038234,109642.71254858188,-485070.37305524154,298.68939062708745,430.4038590362914,121
415000,-593961.2345646555,109980.4305582731,-483980.80400638236,299.60940422556314,431.6878257555982,122
420000,-593647.9297949192,109146.16638552838,-484501.7634093908,297.3366963402241,431.8083541472819,122
425000,-593270.3845607322,109683.69204080448,-483586.6925199277,298.80102722632563,432.0024795915405,121
430000,-593817.0201670802,110538.15092392801,-483278.8692431522,301.1287496730225,431.9821471775639,122
435000,-594034.1857085507,110076.23552257183,-483957.9501859789,299.87039673240906,430.9477828765923,122
440000,-592912.2759593623,110586.38095481344,-482325.89500454883,301.26013823684264,432.168771805756,122
445000,-594272.8137013074,110192.75640093733,-484080.05730037007,300.1878236670893,430.5187769134556,122
450000,-594385.3836071799,109452.32460800823,-484933.0589991716,298.17073456111774,430.1364169499373,121
455000,-593266.8438821388,109450.37405104964,-483816.4698310892,298.165420841165,431.5592021397373,122
460000,-593646.8737562611,109285.57413988339,-484361.2996163777,297.71647185132827,431.21831914478776,121
465000,-593609.0087758629,110361.85162191512,-483247.15715394774,300.64847396785075,431.60935210927,122
470000,-593733.978599858,109454.34761820943,-484279.6309816486,298.17624565866527,432.21339804763124,122
475000,-592991.8316078638,110661.9592679608,-482329.87233990297,301.46602916907034,433.06262346405146,121
480000,-593895.0916157854,110039.53212564421,-483855.55949014117,299.7704090997846,431.52213531889265,121
485000,-592653.3102748315,109292.71641204914,-483360.59386278235,297.7359288756146,432.0886075380912,121
490000,-593649.6963725402,109914.9572763252,-483734.739096215,299.43104148505086,432.2557618514927,121
495000,-593432.0363093559,109732.12603492406,-483699.9102744318,298.9329714281147,431.79239787676613,121
500000,-593676.1052271519,110683.0903301572,-482993.0148969947,301.52359454613946,430.8479052605713,121
505000,-593802.8376843827,110475.15458226786,-483327.6831021148,300.95713462935174,431.298423288472,121
510000,-594085.3790157218,109879.86570478615,-484205.5133109357,299.33544479763304,430.47182670340754,121
515000,-593887.6034135339,110638.61519469926,-483248.9882188346,301.4024350928644,431.59518802931683,121
520000,-593611.4126614071,108897.79494486516,-484713.617716542,296.6600812461931,432.5988646174584,121
525000,-595770.6283768923,109304.99152755714,-486465.63684933516,297.7693688251173,430.39749294027735,121
530000,-594089.3420803654,110534.85397214204,-483554.48810822336,301.1197680955242,432.3089547268297,121
535000,-592889.34471764,109756.34935513919,-483132.9953625008,298.99896075459014,431.7462037843821,121
540000,-593694.1352926558,109864.65949598557,-483829.4757966702,299.2940199447192,429.57944540018025,121
545000,-594738.572949728,110088.18499476596,-484650.38795496203,299.90294956227814,432.19923748817894,121
550000,-592563.5565426978,110407.65091845812,-482155.9056242397,300.773240709366,432.05166955868003,121
555000,-594046.4833361893,110077.08326372449,-483969.40007246484,299.87270615437075,432.2877452281941,121
560000,-592880.2190051139,110361.2262998069,-482518.992705307,300.64677046129657,432.62798442375225,121
565000,-592388.6599823828,110330.09701893062,-482058.5629634522,300.5619678718725,430.31838756806957,121
570000,-593249.558374899,110350.13338055176,-482899.4249943472,300.61655105851474,433.10379837542564,121
575000,-592725.7637763899,110324.92910402908,-482400.8346723608,300.5478894044863,432.24564342455534,121
580000,-593431.6935940944,109426.3634232672,-484005.33017082716,298.10001093279806,431.95614683394365,121
585000,-592536.6698282468,110597.03348602029,-481939.6363422265,301.28915793163895,433.0116660992623,121
590000,-595186.3853108324,110105.73809948115,-485080.64721135126,299.9507678443064,429.91330223336513,121
595000,-593074.8018049588,109965.395370043,-483109.40643491584,299.5684452679998,431.04239019426996,121
600000,-592669.9538549776,108900.77093164483,-483769.1829233328,296.6681884487337,432.4048099333863,121
605000,-593598.739831965,109656.13026132359,-483942.60957064136,298.7259432474055,432.2492378224542,121
610000,-593988.0461957077,110275.08349153609,-483712.96270417166,300.41209966274334,431.15521582671704,121
615000,-593597.5972538986,110620.98688994162,-482976.610363957,301.35441195039135,431.44649963919346,121
620000,-594451.3105309936,110722.6923213253,-483728.6182096683,301.63147854804595,431.4146046181737,121
625000,-594421.8605450718,109752.17155580822,-484669.68898926355,298.98757956648086,430.2513645054436,121
630000,-593091.5153126977,110932.80438779027,-482158.7109249075,302.203867206052,431.5335513894003,121
635000,-593417.3536754628,111461.9678737555,-481955.3858017073,303.64541781613036,433.2100293836241,121
640000,-594917.7591969944,110862.21669172595,-484055.5425052684,302.0115717453402,430.7503918665767,121
645000,-593323.6700418228,110008.37068995577,-483315.29935186706,299.68551891401216,432.56016877703007,121
650000,-594034.3898452078,110609.39693898172,-483424.9929062261,301.3228385306068,432.8279540460003,121
655000,-592438.3535192162,109622.65388888889,-482815.6996303273,298.6347466958928,431.14665435728165,121
660000,-594352.2895736336,111050.2613524727,-483302.0282211609,302.523844233165,430.74586348094226,121
665000,-594058.259710968,110053.81151325212,-484004.4481977159,299.8093091003774,430.452369227084,121
670000,-593603.9502614941,109361.8673871557,-484242.08287433843,297.92431041174905,431.4684847069547,121
675000,-593318.3012345638,110919.10745375397,-482399.1937808099,302.1665539292672,432.5404472772058,121
680000,-594605.3885780978,109856.86118172022,-484748.5273963776,299.2727757262783,430.9548154599251,121
685000,-595177.4883301905,109218.07087507099,-485959.41745511955,297.5325790182937,432.2869954192632,121
690000,-596007.2315296503,109756.15738806583,-486251.07414158445,298.99843779664036,431.8006039391146,121
695000,-593581.9126058794,110350.16130395938,-483231.75130192,300.6166271276434,430.28080620715076,121
700000,-593403.1173009011,110321.35613612004,-483081.76116478106,300.53815590207034,431.25663704116806,121
705000,-594753.4489255296,110726.86411587812,-484026.5848096515,301.64284337789957,430.8712179210516,121
710000,-593446.3366068983,109550.16202726145,-483896.1745796369,298.4372638949695,431.6351224033087,121
715000,-592799.0232571606,109961.78331561218,-482837.2399415484,299.558605285827,431.9816838823989,121
720000,-592578.6471574064,109719.59780636302,-482859.0493510434,298.8988419463867,430.76709494768266,121
725000,-593913.2727381028,110044.74726993925,-483868.52546816354,299.7846162297918,432.0942382666957,121
730000,-594570.3804579745,110139.36656681303,-484431.0138911615,300.04237873372716,432.60370672758717,121
735000,-593188.5681445673,111042.21391150466,-482146.35423306265,302.50192134214035,431.03995105812106,121
740000,-594066.1387463529,110534.75565818395,-483531.3830881689,301.11950026800014,431.70217269923023,121
745000,-594069.5926573575,109474.93301753607,-484594.6596398214,298.2323245373957,429.8082888193812,121
750000,-593572.8660736084,109651.32874026918,-483921.5373333392,298.71286291252056,430.5854461191339,121
755000,-593631.111907057,109676.89492768561,-483954.2169793714,298.7825104865596,432.9074326581415,121
760000,-593732.9711480569,109321.46749509592,-484411.503652961,297.814252763044,432.4397708111598,121
765000,-593190.685292385,109170.90728408191,-484019.77800830314,297.40409565697524,433.19772324603065,121
770000,-593009.6101860162,109806.46968875377,-483203.1404972624,299.13549889339924,433.47307849519666,121
775000,-593829.3712780438,109957.32791476487,-483872.04336327896,299.54646785386143,432.0794570128863,121
780000,-593786.4867905914,110252.96936549642,-483533.51742509496,300.3518562167586,430.9028622542973,121
785000,-593241.6666217791,109643.51150087378,-483598.1551209053,298.6915671381173,432.11015712917657,121
790000,-593218.7140280204,110853.85419657745,-482364.85983144294,301.988790581668,431.8781416678129,121
795000,-594937.5071193278,110496.33719044941,-484441.1699288784,301.0148404283289,431.90915077413143,121
800000,-594369.4661912643,109920.72571590262,-484448.7404753617,299.4467559056648,431.31658189792864,121
805000,-592353.6172099547,110227.293752102,-482126.32345785265,300.2819105437586,433.3588232175515,121
810000,-593206.0289210672,109767.85601167008,-483438.17290939717,299.03030726314944,430.37508831435366,121
815000,-593388.8377228761,110465.44640144508,-482923.39132143103,300.93068754001354,432.83579952011473,121
820000,-594839.1500030966,109730.68129658027,-485108.4687065163,298.92903566252215,429.2439263236659,121
825000,-594493.8753839894,109738.4853749242,-484755.3900090652,298.9502955835034,430.91948272505135,121
830000,-594603.5249954714,110436.3504640448,-484167.1745314266,300.8514241981114,430.41287995511505,121
835000,-594460.5335705578,110838.09056001552,-483622.4430105423,301.9458471804213,431.75536174746344,121
840000,-593813.0723923724,109773.54544528743,-484039.526947085,299.04580645521315,430.6664492144199,121
845000,-592545.4484249526,110135.50801264314,-482409.9404123094,300.0318672353621,433.42202169573613,121
850000,-596077.6589057404,110711.44777937047,-485366.2111263699,301.60084609371955,428.76203539276634,121
855000,-594126.8235642067,108879.36262782896,-485247.46093637776,296.60986780824163,431.26317257409175,121
860000,-594523.3674510987,111052.33895701525,-483471.0284940835,302.52950405697226,430.3247153510227,121
865000,-595014.692707113,110511.51140069519,-484503.1813064178,301.05617811057164,431.2827276088926,121
870000,-593225.2694440219,109373.61575362511,-483851.65369039675,297.95631538809494,432.09473240514916,121
875000,-594764.1967293448,109440.9161343362,-485323.2805950086,298.1396555229412,431.4316227645864,121
880000,-593806.3706096243,110552.23157083592,-483254.1390387884,301.1671082629078,430.1383490648159,121
885000,-592275.8197866953,110276.74614180857,-481999.0736448867,300.41662906542933,432.76324992915005,121
890000,-592908.0783907184,109891.97877598734,-483016.0996147311,299.3684433049812,431.2998122845065,121
895000,-594889.1654526852,110301.32187009705,-484587.84358258813,300.4835784242702,430.6898373353119,121
900000,-593977.8003372215,110750.8263824872,-483226.9739547343,301.7081215404436,433.0296676293585,121
905000,-592185.2965883892,110307.25314702315,-481878.04344136606,300.4997364474485,433.5581796696929,121
910000,-593813.0205445224,110127.84932010085,-483685.1712244216,300.01100337532716,430.33913375753673,121
915000,-593515.6542937062,109913.52088974061,-483602.13340396556,299.427128471375,430.91516963387335,121
920000,-593081.4863193929,110138.259964645,-482943.2263547479,300.0393641209038,431.5752980567608,121
925000,-593227.1416300363,110203.03397027683,-483024.10765975947,300.215821888328,431.43986291757784,121
930000,-595217.564632162,109851.1536715854,-485366.4109605766,299.2572272900481,431.6758379213343,121
935000,-594195.8776664678,109814.92283581576,-484380.95483065204,299.1585270116037,432.5665392207567,121
940000,-593917.7304329933,110426.87707515224,-483490.853357841,300.8256167304766,432.7014677051928,121
945000,-592499.02390408,109637.41368681449,-482861.61021726555,298.67495543339754,432.28165436229557,121
950000,-593935.56175551,110548.75127176949,-483386.8104837405,301.1576272095556,431.22758227074974,121
955000,-594232.4141487759,109774.15567078098,-484458.2584779949,299.04746883547153,432.1480361591185,121
960000,-593858.0357932397,110243.19766507123,-483614.8381281685,300.32523608690644,431.30617885754856,121
965000,-594592.2471880093,110389.74190940382,-484202.5052786055,300.7244528704224,432.6237463603167,121
970000,-592278.4837741479,110554.11838088086,-481724.3653932671,301.17224832310376,432.8514467733708,121
975000,-594319.0633619078,110179.92085309394,-484139.1425088139,300.1528569841735,431.22734226431584,121
980000,-594219.9668199425,109995.45639955776,-484224.5104203847,299.650337720117,430.79398273047303,121
985000,-592802.7975489623,109363.8524290682,-483438.9451198941,297.9297180758375,432.240573783828,121
990000,-593264.5854057693,110315.84239198524,-482948.74301378406,300.52313532443765,431.63530219939486,121
995000,-593571.8846786711,110126.96581400622,-483444.9188646649,300.00859652227797,432.97930227510517,121
1000000,-593117.7616335116,110416.43775013683,-482701.3238833748,300.79717785337357,432.58398384416006,121
1005000,-595069.0483697667,109792.97338742574,-485276.0749823409,299.0987321815432,430.5955316569497,121
1010000,-593832.4011737551,110238.80720031378,-483593.5939734413,300.3132755542592,432.75100374745205,121
1015000,-593244.2816883097,109325.1422277852,-483919.13946052454,297.82426349373617,432.3180232019788,121
1020000,-593460.6290729116,109781.32876164815,-483679.3003112634,299.0670098162648,430.025630888556,121
1025000,-595084.689138419,108720.81365683372,-486363.8754815853,296.1779476702741,431.0592095265913,121
1030000,-593679.2966966336,110139.41921432316,-483539.8774823104,300.0425221564167,431.30454923020176,121
1035000,-593495.5094129369,109972.93280719896,-483522.5766057379,299.58897880332256,431.72153939739536,121
1040000,-593471.4537080103,110246.59164385495,-483224.8620641553,300.3344819859831,430.72139685983416,121
1045000,-594555.7310712012,109907.0470757453,-484648.68399545585,299.4094924651841,429.0839497589748,121
1050000,-593829.7947882405,110428.0264894632,-483401.7682987773,300.82874797241817,432.6917869805356,121
1055000,-594098.0972227356,109815.11040060711,-484282.9868221285,299.15903797682824,432.0455685242645,121
1060000,-595111.4416934545,110253.96645677014,-484857.4752366844,300.3545724992914,433.42303769073953,121
1065000,-592892.0519625791,110321.95740340458,-482570.09455917455,300.5397938783175,431.453273442426,121
1070000,-595383.1584350052,110789.43660086938,-484593.7218341358,301.8133037484762,431.4747409375328,121
1075000,-594588.9957688274,110385.3292867115,-484203.66648211586,300.71243197498484,432.06078450925156,121
1080000,-593767.4175693383,110534.70751775557,-483232.7100515828,301.11936912353207,432.2976198324913,121
1085000,-595407.7377500255,109139.10826623626,-486268.6294837892,297.31746856574335,431.5002731612559,121
1090000,-593461.7242354597,110442.91744059965,-483018.80679486005,300.86931399835294,431.87661200897327,121
1095000,-593912.5321867769,109738.45922268141,-484174.07296409545,298.95022433939357,432.3930429754781,121
1100000,-594815.9882680136,109398.15009999636,-485417.8381680172,298.0231520140477,431.68727126827804,121
1105000,-593092.3924123165,110374.98128748464,-482717.4111248319,300.6842418881889,432.1888127450481,121
1110000,-594218.8130780216,110147.81413313246,-484070.9989448892,300.0653916488365,431.0407073765531,121
1115000,-594221.2105016401,110211.58158739179,-484009.6289142483,300.2391073624652,430.2364983822098,121
1120000,-593389.8001434496,109555.5199816617,-483834.2801617879,298.4518600691941,431.86523698528447,121
1125000,-593244.2244458073,110991.49691122978,-482252.7275345775,302.3637577601346,430.86741135465996,121
1130000,-594401.3608653028,110590.89765385365,-483810.4632114492,301.27244265774397,432.7194549859728,121
1135000,-593105.3075915291,109367.40906850755,-483737.89852302155,297.93940709613014,432.16402514911437,121
1140000,-595505.4352313578,109530.40564485127,-485975.02958650654,298.38344342951467,429.01677865869334,121
1145000,-593901.0760420496,110140.57538441394,-483760.5006576356,300.04567180249757,430.77769763637247,121
1150000,-593694.307812735,109437.25994644797,-484257.047866287,298.1296953121166,431.5271926806746,121
1155000,-594518.5438554115,109864.02816814728,-484654.51568726415,299.2923000773161,431.3797169744255,121
1160000,-594210.5778743867,109851.10043988307,-484359.4774345036,299.2570822758984,430.70288989829237,121
1165000,-593624.9306220491,110507.982336935,-483116.94828511414,301.0465642121235,432.2205991830749,121
1170000,-593990.7177416519,109303.79172722044,-484686.9260144315,297.7661003212367,432.0274945756713,121
1175000,-593573.0995333977,109601.41768151647,-483971.6818518812,298.57689488165124,430.8114716091364,121
1180000,-593495.124531541,109567.59117155906,-483927.53335998196,298.48474448322196,432.64219169597567,121
1185000,-592780.4666368258,109984.29307595472,-482796.1735608711,299.61992652135274,430.8685761234724,121
1190000,-592822.6460049162,109915.05333660045,-482907.59266831574,299.4313031730774,433.6942338495884,121
1195000,-594014.9725465802,109873.93859272485,-484141.0339538554,299.3192981204064,430.718588874257,121
1200000,-592595.9889596994,110140.13998281845,-482455.84897688095,300.0444856786394,432.02431270972227,121
1205000,-593982.3210703763,109609.91616283206,-484372.40490754426,298.6000464997242,432.38720214133787,121
1210000,-593371.3375205495,110855.27381683572,-482516.0637037138,301.9926579204086,433.8920632233403,121
1215000,-595041.1968421391,109727.53516518779,-485313.66167695133,298.92046495092075,432.21816463353474,121
1220000,-593280.0564696952,110020.59018286609,-483259.4662868291,299.7188073360725,431.3030885533868,121
1225000,-594975.7375468048,110216.4920317443,-484759.2455150605,300.2524844269072,432.55002089118784,121
1230000,-593666.759426388,111037.24410176463,-482629.5153246233,302.4883825541235,431.12337078760964,121
1235000,-593976.72516124,109819.50875294596,-484157.21640829404,299.171019996876,432.1763946837192,121
1240000,-593012.1771643837,109940.30265478825,-483071.87450959545,299.500087529903,433.6517489744497,121
1245000,-593346.8363641482,109301.05820349266,-484045.7781606555,297.758653638119,432.46002274621753,121
1250000,-595022.2818543948,109806.35893964348,-485215.92291475134,299.13519718995275,430.74701421443655,121
1255000,-594264.9967693752,109685.59746365808,-484579.3993057171,298.806217991656,432.285728349722,121
1260000,-594052.8111527432,110377.14736792975,-483675.6637848134,300.6901427386254,430.9663690034615,121
1265000,-594115.6119800094,109872.8493122994,-484242.76266770996,299.3163306955869,431.519088631893,121
1270000,-593346.7245201753,110131.3272924468,-483215.39722772845,300.0204780902123,431.2032655175672,121
1275000,-595146.3622088251,109736.69041876215,-485409.6717900629,298.9454057522526,431.93087095304503,121
1280000,-594676.0994639532,111767.70721516467,-482908.3922487885,304.478314918487,432.1202323039153,121
1285000,-594327.3173156511,109820.94839231763,-484506.3689233335,299.1749418718156,429.66367403615095,121
1290000,-594044.7688016831,109454.45823787304,-484590.31056381005,298.1765470094723,430.93538467137745,121
1295000,-595318.4897385794,110533.43353896104,-484785.0561996183,301.1158985422142,430.93972105357545,121
1300000,-593282.1092180274,110796.53669033141,-482485.57252769603,301.8326458583668,432.26884588029964,121
1305000,-593731.331121285,110699.39038799598,-483031.940733289,301.56799926971746,430.8142172124344,121
1310000,-595209.9603423905,109462.16457213415,-485747.7957702563,298.19754065538746,430.5714041080739,121
1315000,-594558.9183817403,110631.99927612324,-483926.9191056171,301.38441196445046,429.8712710685035,121
1320000,-593446.2698570443,109561.43223222042,-483884.8376248239,298.4679662606187,431.19649275787674,121
1325000,-592236.5256823073,109907.0803836236,-482329.4452986837,299.40958320272284,431.9438411819256,121
1330000,-592673.2699714764,110584.29121233436,-482088.97875914205,301.2544453467896,432.9212761126619,121
1335000,-593981.1833723756,111124.96776002503,-482856.2156123505,302.7273599145,431.3588585094818,121
1340000,-594988.439202175,110739.73867728573,-484248.7005248893,301.67791634182066,430.27685000937913,121
1345000,-593917.4669185174,109909.5896690606,-484007.87724945677,299.41641901443035,431.24175201430467,121
1350000,-594157.0177468834,110085.67342363158,-484071.34432325186,299.8961075238589,430.86095278481025,121
1355000,-593906.4009509706,109697.58085649728,-484208.8200944733,298.8388632283671,431.17691016605886,121
1360000,-593747.6615137784,108832.2330109271,-484915.4285028513,296.4814769993526,431.1379930095938,121
1365000,-594866.6650628136,109873.56268674287,-484993.1023760707,299.3182740748855,431.06280380385385,121
1370000,-595170.3520279317,111316.25880608277,-483854.09322184895,303.24847622630307,432.0073577478759,121
1375000,-593466.4996841932,109318.27154886868,-484148.2281353245,297.8055463455458,432.2477588560015,121
1380000,-593893.3827393218,109666.44975293055,-484226.93298639124,298.75405567355784,431.1796304854221,121
1385000,-593485.5748979007,110179.28322546207,-483306.2916724386,300.1511199548318,430.85242872419144,121
1390000,-595736.1498218342,109474.06850574119,-486262.081316093,298.2299694287414,431.5882426055916,121
1395000,-593956.8857004922,110122.2853637687,-483834.6003367235,299.99584600929984,429.39413142676943,121
1400000,-594514.4652010906,109699.19652553898,-484815.2686755516,298.8432646444785,428.9384217709404,121
1405000,-593811.0121794296,109763.87933089552,-484047.13284853415,299.0194739635196,430.1916373321528,121
1410000,-593886.9132283237,109664.69664283481,-484222.2165854889,298.749279839633,431.1750762866772,121
1415000,-594267.1917156642,110604.6195189344,-483662.57219672983,301.30982385184217,432.1814137472195,121
1420000,-593762.7958854376,109656.75294716374,-484106.04293827387,298.7276395722211,431.8284159737797,121
1425000,-593526.1714342749,109407.00422970409,-484119.1672045708,298.04727249178364,431.6598483756986,121
1430000,-594424.8749473225,109760.09220676566,-484664.78274055687,299.009157055334,432.7549499214234,121
1435000,-593305.3983740532,109946.0645252791,-483359.3338487741,299.5157840549686,431.77561142890136,121
1440000,-592989.3505856232,110159.12952005432,-482830.22106556885,300.0962170994829,433.92790464712834,121
1445000,-592859.158882089,110304.68558084831,-482554.47330124065,300.49274186697596,432.8250886779829,121
1450000,-593184.0079348665,110836.48967704223,-482347.51825782424,301.9414860446135,431.90902854180223,121
1455000,-593721.6935763578,109371.1665795705,-484350.5269967873,297.94964333220616,431.09587260660845,121
1460000,-593062.2079603705,110877.59815025012,-482184.6098101203,302.0534740146907,433.11893233602643,121
1465000,-593053.9432647265,110027.5753183426,-483026.36794638395,299.73783628756803,432.1811812821609,121
1470000,-594297.9299575151,110119.32878917264,-484178.60116834246,299.9877916895561,432.1456641474768,121
