#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
125000,-895283.4062861437,163895.01222058613,-731388.3940655575,298.8891616431329,647.9856985537775,229
130000,-895864.9413255574,163773.84066543577,-732091.1006601217,298.66818564122053,649.9036848430976,229
135000,-896127.725695624,163804.61592013465,-732323.1097754894,298.72430931424555,648.7814607195925,229
140000,-896643.7613939196,163965.34688004345,-732678.4145138762,299.01742831284315,647.7778698476471,229
145000,-898294.2758201128,165503.2022361396,-732791.0735839732,301.8219572114611,648.235934932659,229
150000,-896281.5753004476,163928.79755385034,-732352.7777465973,298.9507746830806,650.1917880757866,228
155000,-894449.6559743416,163861.7337472039,-730587.9222271377,298.82847294446407,650.3338205267793,229
160000,-896251.5061629871,165036.95965750056,-731214.5465054866,300.9716881790869,648.8921387980536,228
165000,-896359.3425061852,164187.93373147503,-732171.4087747101,299.42335157137177,648.4176655431693,228
170000,-895591.9410762126,165488.40903465298,-730103.5320415596,301.79497940700907,649.4025516166066,228
175000,-896691.5603067307,164230.45015813515,-732461.1101485955,299.5008871775402,649.1916384718645,228
180000,-898015.7161994139,164385.74457009084,-733629.971629323,299.7840917483714,648.8982870778277,228
185000,-896518.009978381,165152.5526423707,-731365.4573360103,301.18249075246337,648.9300154371822,228
190000,-895856.5476738019,164574.35915259324,-731282.1885212087,300.12806105941996,648.8088404143024,228
195000,-895858.705144478,164286.85934379988,-731571.8458006781,299.6037584851161,649.3233496484729,228
200000,-895226.4864005577,163988.87298564028,-731237.6134149174,299.0603319856474,648.7798143782361,228
205000,-897761.2535658153,163442.5905616497,-734318.6630041655,298.06409730153655,648.5465698021733,228
210000,-896627.5169262979,165524.64397639193,-731102.8729499059,301.861059705682,649.2753231554526,228
215000,-897501.0821205713,165323.5492210434,-732177.5328995279,301.4943307734064,648.957382434356,228
220000,-895552.4063813817,164369.51928990742,-731182.8870914743,299.75450231593084,649.2153419462683,228
225000,-896620.4834646536,165083.3581064595,-731537.1253581941,301.0563032831281,650.6697118780777,228
230000,-896402.849175022,164588.3556701289,-731814.493504893,300.15358598135305,649.7636105643161,228
235000,-897528.3944355249,163509.49801517758,-734018.8964203474,298.18611390485887,645.9229860735251,228
240000,-898079.7634269847,164223.32156327757,-733856.441863707,299.48788702755513,644.87756523385,228
245000,-895897.7776887976,165567.4447070966,-730330.332981701,301.93911378642986,647.6604045603469,228
250000,-895908.6624149699,164861.26176331786,-731047.400651652,300.65127454609575,647.5248379236383,228
255000,-895440.778556589,164701.32579467562,-730739.4527619134,300.35960534313233,650.2376271128015,228
260000,-896530.1289248923,164160.13751789852,-732369.9914069937,299.37266066345353,649.9904892943193,228
265000,-895518.5458726799,163073.82498881806,-732444.7208838619,297.3915934137541,648.8091174380021,228
270000,-894439.0615785057,163935.95719645437,-730503.1043820513,298.9638314536717,650.1166850154673,228
275000,-895628.4435193138,165131.0402893573,-730497.4032299565,301.1432594844093,649.2866300387208,228
280000,-895749.9524973528,165557.8962317249,-730192.056265628,301.9217005914818,649.0158028152026,228
285000,-896739.4171370547,164949.5861968635,-731789.8309401912,300.8123484893316,648.2142386131549,228
290000,-896957.5155540388,165551.18814298976,-731406.327411049,301.90946730267626,647.8922405152239,228
295000,-896952.6482643271,165027.49593300512,-731925.152331322,300.95442954112025,647.4887082951037,228
300000,-897634.9957723934,164031.95893878082,-733603.0368336126,299.1389062158104,647.6269823284086,228
305000,-895199.1162069654,165140.0533870734,-730059.0628198921,301.1596963312887,648.5676800476273,228
310000,-897890.1726431428,165174.25533488765,-732715.9173082551,301.222069135502,648.1750145775522,228
315000,-896818.0343709905,163856.7304544953,-732961.3039164952,298.81934862797107,646.7411143391449,228
320000,-896901.8235717211,164870.3294263677,-732031.4941453533,300.66781090171946,646.3151289227093,228
325000,-896001.3460451141,163509.00889256134,-732492.3371525528,298.18522191036357,647.8415564446731,228
330000,-896875.8751762304,163679.9647734444,-733195.910402786,298.49698771228026,646.765444569272,228
335000,-897132.5917669553,163367.13178381283,-733765.4599831426,297.92648597010736,648.763610233452,228
