#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
470000,-584680.86915921,109452.9937794946,-475227.8753797154,298.1725575224332,430.13856467313093,120
475000,-584590.984844306,109457.84800171468,-475133.13684259134,298.1857814261763,431.98744318531436,119
480000,-583827.1999785029,110668.4932122411,-473158.70676626184,301.48382898257466,431.80533047855846,119
485000,-584766.0258044065,110386.67044153762,-474379.35536286887,300.71608555768483,431.0089545183676,119
490000,-584029.97174901,110174.21368125104,-473855.758067759,300.13730946952046,430.27200876818404,119
495000,-583806.6435809317,110268.7560227976,-473537.8875581341,300.39486233125297,430.3208277456145,119
500000,-583427.945305319,110130.1929005842,-473297.75240473484,300.0173877725222,429.71885953060183,119
505000,-583745.3680462907,109831.25140134332,-473914.1166449474,299.2030093960129,431.4807822840685,119
510000,-583631.0124296495,110227.46560739557,-473403.5468222539,300.28237871306715,431.16025906652993,119
515000,-583481.012269082,110639.47367211652,-472841.5385969655,301.40477376262794,433.0730717481523,119
520000,-584152.2941985228,110064.43438433085,-474087.85981419194,299.83824799485984,430.44723512721527,119
525000,-584363.8197269118,109225.35881535849,-475138.46091155335,297.5524328726247,430.6668464165627,119
530000,-582889.9772624909,110600.65145325533,-472289.32580923557,301.2990140215115,431.7637953176745,119
535000,-583199.7827569512,110137.84419740608,-473061.9385595451,300.0382314850875,433.06998449006085,119
540000,-582974.3475267752,110186.37258027913,-472787.9749464961,300.17043282133267,434.0418600693762,119
545000,-583551.1341204587,109831.44849896512,-473719.6856214936,299.2035463306361,432.90408794650324,119
550000,-583275.4536215211,109922.49164867867,-473352.96197284246,299.4515666712187,431.24373881378625,119
555000,-583048.2696422837,110676.34755787958,-472371.9220844041,301.5052258420467,432.3949273589564,119
560000,-583694.3173928573,109294.4397208956,-474399.8776719617,297.7406235247824,431.0773856887774,119
565000,-584031.2712040553,110283.54192906804,-473747.72927498724,300.4351421932805,430.6740773342592,119
570000,-583376.9409678625,109899.8266327345,-473477.114335128,299.3898224873733,431.24562950452616,119
575000,-583796.1486749696,110384.41895309428,-473411.7297218753,300.7099520382241,432.26292232795464,119
580000,-584669.4374466077,109293.48583483222,-475375.95161177556,297.7380249421645,430.5748145148759,119
585000,-583633.29080011,110239.2003798543,-473394.09042025567,300.3143466565206,432.95578808013073,119
590000,-582538.0652309568,109817.88564272277,-472720.179588234,299.1665983094495,432.35052957872546,119
595000,-582427.3177315718,109258.42477259372,-473168.89295897813,297.6425113683817,431.2640441541209,119
600000,-584986.4603563012,109125.15386012685,-475861.3064961743,297.2794538818624,429.7166265328231,119
605000,-583834.4012033218,111565.70460905798,-472268.6965942638,303.9280181051319,430.91563068964336,119
610000,-584065.0977885374,110406.7172912053,-473658.3804973321,300.7706973159317,430.3276407998407,119
615000,-582461.2179561877,110037.3527429217,-472423.865213266,299.76447201119754,430.6075111211589,119
620000,-583986.2592264987,110695.85819975229,-473290.4010267464,301.558376859531,430.97411787336,119
625000,-583199.713512138,110311.69535486476,-472888.01815727324,300.5118379389422,431.9531609021666,119
630000,-583710.763934765,110531.2232173133,-473179.5407174517,301.1098771696058,431.87066288278373,119
635000,-583855.9254330737,110885.59137163789,-472970.3340614358,302.0752492003822,432.1838572622602,119
640000,-583089.8381505427,109939.8820353161,-473149.9561152266,299.49894167560126,431.78463229507133,119
645000,-583768.5091991196,110429.16882003075,-473339.3403790889,300.8318599167799,430.9368174194333,119
650000,-582902.3235054538,110731.94157553272,-472170.38192992104,301.6566754265138,431.67450943897757,119
655000,-583284.2286708811,111129.0274409044,-472155.2012299767,302.7384193235552,432.0258556187314,119
660000,-582691.1676639738,110330.23312966625,-472360.9345343075,300.56233866562377,432.14750872138353,119
665000,-582125.311513213,109926.5934937353,-472198.7180194777,299.4627409441999,434.04731126354136,119
670000,-582896.4198716665,110766.57678901218,-472129.8430826543,301.7510289003376,432.1846918643974,119
675000,-585029.972473505,109963.02940021572,-475066.94307328924,299.56199987760834,431.3903896968325,119
680000,-584025.9010379459,110322.6717386969,-473703.229299249,300.54173987516674,429.98522749604797,119
685000,-584717.733064922,109798.13856849098,-474919.59449643106,299.11280320139485,430.3819125743175,119
690000,-584618.9836372356,109673.58915100712,-474945.39448622847,298.7735048682317,430.04724007139146,119
695000,-584773.3487354391,109374.46199798869,-475398.88673745043,297.958620732494,429.3255488983112,119
700000,-583886.635450372,110260.41643050895,-473626.21901986306,300.37214355970053,431.5155772895578,119
705000,-584041.3998224614,110550.49204903754,-473490.9077734239,301.16236944631095,431.81284434886066,119
710000,-583322.258400965,109350.60288787051,-473971.6555130945,297.8936235895335,430.527012171382,119
715000,-583027.0828378974,111469.12120517061,-471557.9616327267,303.6649049680958,431.2991476247409,119
720000,-582894.6528161103,110279.15621669038,-472615.4965994199,300.4231946070972,432.8260017047662,119
725000,-583546.092588264,109864.59767966298,-473681.49490860105,299.29385154429116,431.59680816143094,119
730000,-583008.4224966872,110604.47208983416,-472403.950406853,301.3094222245284,430.8751600785026,119
735000,-583490.7670689416,109465.8020794518,-474024.9649894898,298.20744997648006,430.7492183499544,119
740000,-583383.6489320374,110069.35975770373,-473314.2891743337,299.85166572903626,433.05247923264085,119
745000,-584252.6568038077,110066.02036846819,-474186.6364353395,299.84256854316186,432.41187824100115,119
750000,-580671.5519530126,111075.18093843828,-469596.3710145743,302.5917303313262,432.65310694729334,119
755000,-584344.7057227492,109880.1190038145,-474464.5867189347,299.33613483649344,431.0567336659586,119
760000,-583174.1531210565,109820.3853237424,-473353.7677973141,299.1734079567408,430.505461302594,119
765000,-585452.6651350469,109732.20053166623,-475720.4646033807,298.93317437262425,430.8762581623679,119
770000,-584907.1778389281,109987.56521868335,-474919.61262024473,299.62884051385566,430.91165694492184,119
775000,-582969.8650637413,109432.52189907967,-473537.34316466167,298.1167878926603,430.9583242468358,119
780000,-584486.7176377019,109946.68481116684,-474540.03282653505,299.5174738418183,430.6820601201406,119
785000,-584181.3562751743,109855.58587075607,-474325.77040441823,299.2693015158553,430.69865699278057,119
790000,-584064.0747959102,110185.89501282445,-473878.1797830857,300.1691318289666,431.59947102812384,119
795000,-584274.374374818,110286.2270684659,-473988.14730635216,300.44245706749194,431.36767868520843,119
800000,-583465.9980490869,110454.071765261,-473011.9262838259,300.8997006821417,429.6368684339158,119
805000,-583909.9514829987,111025.19812147785,-472884.7533615208,302.45556681628074,429.8292436161494,119
810000,-583709.4333112743,109074.24764853081,-474635.18566274346,297.140774849145,430.9108405390564,119
815000,-583982.5297057177,110335.84146820288,-473646.6882375148,300.5776169379412,431.1576787282629,119
820000,-583384.0825712834,109473.1284863493,-473910.95408493414,298.2274086218003,429.6614112574605,119
825000,-583225.1781130047,110818.0928137236,-472407.08529928105,301.89136918991005,429.79560545674315,119
830000,-584911.7015069071,109882.87849147074,-475028.8230154364,299.34365225071394,430.16348813317353,119
835000,-582675.4022969767,110400.48496614664,-472274.91733083,300.75371917547267,432.22485069214247,119
840000,-582030.2246497096,111622.25605766746,-470407.9685920422,304.08207592923725,431.8016345841409,119
845000,-582908.6409675851,109982.33771438897,-472926.3032531962,299.61459971265793,432.7149263792616,119
850000,-583491.0930444859,110613.22925613937,-472877.8637883465,301.3332785539326,431.59673988211506,119
855000,-581797.7068381845,111160.71676431317,-470636.99007387133,302.8247475844887,432.1041239945199,119
860000,-582661.5477691921,110409.38242923009,-472252.16533996206,300.7779577022725,431.60351600525985,119
865000,-583654.172295332,109809.58985782281,-473844.58243750915,299.14399887827034,431.21106751798357,119
870000,-583643.6118258662,110125.06978722115,-473518.542038645,300.0034313537785,430.95880740353033,119
875000,-583742.7484679394,109902.22095029452,-473840.5275176449,299.3963451028426,431.34912709603526,119
880000,-583685.1632300131,109970.68841928453,-473714.47481072857,299.5828646271689,431.3618697660351,119
885000,-584370.8461450445,109588.14277879841,-474782.70336624613,298.54073130532845,430.9611473158201,119
890000,-582701.031829373,110719.3563458295,-471981.6754835435,301.6223906619035,429.8173173901334,119
895000,-584388.750819556,109631.03109910159,-474757.71972045436,298.6575679464386,429.26601188568515,119
900000,-584755.6717776516,110777.60813443697,-473978.06364321464,301.78108056329023,429.4999172205624,118
905000,-584325.5141155068,110591.00958551449,-473734.5045299923,301.2727475827024,429.7457430830465,118
910000,-582337.2979440414,109627.34507629357,-472709.95286774787,298.6475264591315,431.3417309962908,118
915000,-584491.9151878837,111906.36179283186,-472585.5533950518,304.8560386207596,430.3176131091035,118
920000,-584076.7129641967,109031.54545648937,-475045.1675077073,297.02444525985607,431.20499186992754,118
925000,-582671.0529535948,110800.3202788094,-471870.7326747854,301.8429531347065,431.4531252230879,118
930000,-583331.8825371559,110198.97066989029,-473132.9118672656,300.20475261898775,432.1527793815152,118
935000,-583029.0813721134,110287.54296736023,-472741.5384047532,300.4460418478183,434.5367992178036,118
940000,-584312.0995414406,110840.65085225966,-473471.44868918095,301.9528219452046,433.92806261496173,118
945000,-583637.2794139311,110057.94593644072,-473579.33347749035,299.82057212291755,430.7473780240217,118
950000,-582574.7016042965,109234.6679244116,-473340.03367988486,297.5777928080525,430.1263093137651,118
955000,-583140.462416966,110697.89897048438,-472442.5634464816,301.56393634043235,430.794639243279,118
960000,-583184.2915267609,109416.91699711146,-473767.37452964945,298.07427691722614,432.5419065374427,118
965000,-583455.3326805285,110362.49333393096,-473092.83934659755,300.65022212389795,432.3854581725368,118
970000,-583189.1252960623,109931.03749924526,-473258.08779681707,299.4748473329133,430.24917058756785,118
975000,-583567.0480969837,110197.79743045609,-473369.2506665276,300.20155647249055,432.3906530315593,118
980000,-583291.8091340847,110193.52608902939,-473098.28304505534,300.18992045639567,431.78897879834653,118
985000,-583146.6852842197,110443.44929750159,-472703.2359867181,300.87076288638434,431.73264039401147,118
990000,-584507.1316132047,109751.40424385265,-474755.72736935207,298.98548925026097,430.1367133575555,118
995000,-584069.205713816,111154.8295483794,-472914.3761654366,302.80870959255225,430.72109788245655,118
1000000,-582893.9347928739,110167.50233043332,-472726.43246244057,300.11902636397303,431.99494770983546,118
1005000,-582427.5502044191,110541.21476444317,-471886.3354399759,301.13709620728076,431.82776889076126,118
1010000,-583551.46103225,110484.71772201633,-473066.74331023364,300.98318659685197,430.1992425241219,118
1015000,-583237.0478988835,110094.60944740026,-473142.4384514832,299.9204510979283,430.93104328910425,118
1020000,-583833.4189836471,110549.85448489373,-473283.5644987534,301.1606325899238,431.4731630988716,118
1025000,-583347.6386648137,110444.05931962712,-472903.5793451866,300.8724247126262,431.73962208154563,118
1030000,-583612.6615487919,109896.68242970237,-473715.97911908955,299.38125702902363,431.51167283727585,118
1035000,-584039.5924875219,111133.35073397506,-472906.24175354687,302.75019686665644,430.77524571132614,118
1040000,-583123.11482003,110092.74637170607,-473030.368448324,299.915375695005,433.1706566642051,118
1045000,-583424.9014439709,110402.92773593916,-473021.9737080317,300.7603737848289,430.8783003782688,118
1050000,-585209.9873899678,110649.2902046332,-474560.6971853346,301.4315160243553,430.94007148377005,118
1055000,-584203.5116733392,109801.79356699961,-474401.71810633957,299.12276017210365,428.9685102947159,118
1060000,-584675.7709465767,110334.30344741077,-474341.46749916597,300.5734270516962,429.9674161636807,118
1065000,-583118.6301425933,110536.12626003736,-472582.50388255593,301.1232340704834,430.32282709739707,118
1070000,-584101.6589184809,109978.53524250444,-474123.1236759764,299.6042409940193,431.43727738069225,118
1075000,-582314.3273595585,110444.84816324827,-471869.4791963103,300.8745736855495,430.4422986193424,118
1080000,-583448.0674896464,110034.90612785262,-473413.16136179375,299.75780692651387,432.0875252905151,118
1085000,-583556.2253811262,110407.72349791811,-473148.50188320805,300.77343843080297,430.27146850892103,118
1090000,-583719.7586638397,110313.45828750392,-473406.30037633574,300.51664053150375,429.7094596737127,118
1095000,-583384.354485116,110832.83325775829,-472551.5212273577,301.9315252034193,430.1407460321245,118
1100000,-583514.4960296717,111416.34848322652,-472098.14754644525,303.52114117574865,431.05071639835427,118
1105000,-583984.549329259,110360.67355247651,-473623.87577678246,300.64526466342414,432.24030654466577,118
1110000,-583621.2299791886,109839.48517668745,-473781.74480250117,299.2254399003567,432.32578814946373,118
1115000,-582848.8641416132,110478.02532828925,-472370.838813324,300.96495513433416,432.9070961946518,118
1120000,-583822.9574483479,109713.40951154192,-474109.547936806,298.8819837533872,431.39263626236385,118
1125000,-583731.2077094517,110657.89795675382,-473073.3097526978,301.45496531866604,429.79121291432256,118
1130000,-582482.9640230266,110136.49966778007,-472346.4643552466,300.03456870873566,431.3169059810125,118
1135000,-583950.0873720809,110588.53894344799,-473361.5484286329,301.26601704351606,431.3732108040954,118
1140000,-584128.3015612615,109812.10282857402,-474316.1987326875,299.1508447295348,431.3785648596611,118
1145000,-584397.6815019143,110140.63582861185,-474257.04567330243,300.0458364649747,430.4640125211906,118
1150000,-583091.184835156,109903.80530227534,-473187.3795328806,299.40066120481316,431.1345101163264,118
1155000,-583862.4183796197,109987.29075460567,-473875.12762501405,299.62809281703016,429.79705005199247,118
1160000,-584228.5604134612,111925.2223642639,-472303.3380491973,304.90741871212157,431.11575679538174,118
1165000,-584356.2708891458,110281.14148246468,-474075.1294066811,300.4286028810314,430.86048410836014,118
1170000,-583061.7335161502,110669.9418100079,-472391.79170614225,301.4877752620325,431.5009065315552,118
1175000,-582990.2697774703,109885.8287125281,-473104.44106494216,299.35168926210633,433.1849853854682,118
1180000,-582754.3977481048,109829.03655936659,-472925.36118873814,299.1969757090948,432.9773337273629,118
1185000,-583095.1207419042,110107.75566933447,-472987.3650725698,299.95626412122283,432.1545492479918,118
1190000,-584238.7353732712,109385.88195563096,-474852.8534176402,297.9897310553771,432.77595221541895,118
1195000,-584068.8121058852,110362.16766345559,-473706.64444242965,300.64933493027087,431.5265503648135,118
1200000,-583816.3702083388,109203.1431197382,-474613.22708860063,297.49191273012786,430.51036228227855,118
1205000,-582220.2014447153,110078.8938103618,-472141.30763435346,299.87763845729563,431.1693679693219,118
1210000,-583296.9132696134,110563.06534853979,-472733.8479210736,301.1966217105902,431.3992420142748,118
1215000,-582965.0738786836,109986.4926359154,-472978.5812427682,299.6259185769033,431.8991451595549,118
1220000,-583413.3209880176,110256.08537805543,-473157.23560996214,300.36034487843807,432.61264891885344,118
1225000,-584858.3477984611,111099.84340852045,-473758.50438994064,302.65891599272567,431.1848497847839,118
1230000,-582490.4783983133,109116.59782464139,-473373.8805736719,297.25614547434554,431.5016721414603,118
1235000,-582872.4042613744,109776.29535297956,-473096.1089083948,299.05329777163314,430.6542495985262,118
1240000,-583330.3628303031,109095.59556829819,-474234.76726200496,297.1989309910194,433.05791888899694,118
1245000,-583311.6448422004,111186.93921554089,-472124.70562665956,302.89618295667077,430.9165797110763,118
1250000,-582657.7610590165,110379.61535254458,-472278.14570647187,300.6968660383646,430.37774649893714,118
1255000,-583507.6476353845,110256.42276489513,-473251.2248704893,300.3612639898611,430.6179875791425,118
1260000,-584452.9999689762,111155.7677075424,-473297.23226143385,302.8112653318458,431.9851755001344,118
1265000,-583060.0111947758,109365.700889825,-473694.3103049508,297.9347536646534,432.4337539631923,118
1270000,-584871.1491461731,110035.88720971998,-474835.2619364532,299.76047959611776,431.4387388537622,118
1275000,-585147.2754945471,109976.06599615692,-475171.2094983902,299.59751425705974,430.63618544518965,118
1280000,-583158.2329855347,109538.6587853946,-473619.5742001401,298.40592668866014,431.35144158698813,118
1285000,-583158.7576795705,110009.10051092005,-473149.6571686504,299.6875070970297,432.32162846164084,118
1290000,-584224.9998328001,110558.87801518617,-473666.12181761395,301.18521454983437,430.1934731563411,118
1295000,-583981.8035437372,110389.0887997754,-473592.71474396175,300.7226736649249,429.8512047337982,118
1300000,-583673.8303159671,110017.53270953085,-473656.29760643624,299.7104781473272,432.0106134267884,118
1305000,-583980.1844386347,111750.5177615002,-472229.66667713446,304.4314872970162,431.1345693336775,118
1310000,-582868.2699015713,110547.0212468988,-472321.2486546725,301.152914264551,431.7948557488865,118
1315000,-583826.4443016569,110037.25319415028,-473789.19110750663,299.764200819787,432.2936060376681,118
1320000,-582328.5813925555,110263.48685614689,-472065.0945364086,300.38050803319305,431.03797345171716,118
1325000,-583140.8932536514,110635.83363780659,-472505.05961584486,301.3948575574865,430.35807441012304,118
1330000,-583320.475868687,109490.42071257532,-473830.0551561117,298.2745162169516,432.06376924387587,118
1335000,-582673.7753600078,109282.92209216079,-473390.853267847,297.70924712567376,431.38248227866336,118
1340000,-582539.7531431508,109399.61342382838,-473140.13971932244,298.0271384103482,430.52779517489785,118
1345000,-584312.9120443985,111128.97327816405,-473183.93876623444,302.73827177306566,430.20652689272396,118
1350000,-582445.0170317804,110265.97416186763,-472179.0428699128,300.3872839676146,430.04227803746926,118
1355000,-582825.3639812954,108891.7783632956,-473933.5856179998,296.6436908355502,431.9306052698452,118
1360000,-583467.463087223,109592.67053273629,-473874.7925544867,298.5530658420539,430.1989369602548,118
1365000,-584194.6932789232,110622.8729141159,-473571.82036480727,301.3595498697134,430.6856903123275,118
1370000,-582703.5508551826,110413.1776307853,-472290.3732243973,300.7882966150328,431.4908331092507,118
1375000,-584579.7024149541,110741.07512774813,-473838.62728720595,301.6815571088625,431.73007496469717,118
1380000,-582330.7170505924,110225.6508295479,-472105.0662210445,300.2774348834514,432.3652753782109,118
1385000,-583214.2746745097,109450.2318054564,-473764.04286905326,298.1650333347947,433.6747900723529,118
1390000,-583084.8318487997,109561.46124930517,-473523.37059949455,298.46804530914966,432.87431791364725,118
1395000,-583593.728869848,109864.23325446842,-473729.49561537954,299.292858774806,431.5016016014696,118
1400000,-583501.4946812349,110324.92303466285,-473176.5716465721,300.54787287027926,432.13595299180975,118
1405000,-583552.2587804459,110213.49011946656,-473338.76866097935,300.2443065979561,431.5345287389685,118
1410000,-582058.9531438225,109491.2120957364,-472567.7410480861,298.2766721081061,432.5927778327154,118
1415000,-583490.1405237224,110825.03980622406,-472665.10071749834,301.91029423206214,431.6644759309743,118
1420000,-583191.9585015578,110629.17893228817,-472562.7795692696,301.37672876543184,431.0936440558523,118
1425000,-583767.4118096288,109777.71137683652,-473989.7004327923,299.0571553130339,431.399460319558,118
1430000,-583862.9796605725,109403.34849246842,-474459.63116810407,298.0373135086298,431.23984814975023,118
1435000,-583332.7177285426,110115.61800171644,-473217.0997268262,299.97768273823345,430.53306925882515,118
1440000,-583884.3867263864,109896.80092641732,-473987.58579996903,299.3815798385452,430.061640524459,118
1445000,-584665.6701824283,109293.51134058821,-475372.1588418401,297.7380944251109,430.31687003813363,118
1450000,-584420.4933856442,109934.07059314233,-474486.42279250186,299.4831101070346,431.7613804303192,118
1455000,-584249.5230528335,109843.53521683789,-474405.9878359956,299.2364730460755,430.52483020276213,118
1460000,-584170.4112367756,109341.71785600076,-474828.6933807748,297.8694189279268,430.0208521974849,118
1465000,-583762.6093545184,109690.46571118757,-474072.1436433308,298.81948010323833,431.66914230890626,118
