time(ns) rmsd
2.100350058343057214e+00 2.430766969919204712e-01
2.150358393065511020e+00 2.453915029764175415e-01
2.200366727787964827e+00 2.495622187852859497e-01
2.250375062510418633e+00 2.467535734176635742e-01
2.300383397232872440e+00 2.361644357442855835e-01
2.350391731955325803e+00 2.405095547437667847e-01
2.400400066677779609e+00 2.536888122558593750e-01
2.450408401400233416e+00 2.481405735015869141e-01
2.500416736122687222e+00 2.654975056648254395e-01
2.550425070845141029e+00 2.444930225610733032e-01
2.600433405567594836e+00 2.350998073816299438e-01
2.650441740290048642e+00 2.340185642242431641e-01
2.700450075012502005e+00 2.484597712755203247e-01
2.750458409734955811e+00 2.563614845275878906e-01
2.800466744457409618e+00 2.657414078712463379e-01
2.850475079179863425e+00 2.567679882049560547e-01
2.900483413902317231e+00 2.553747594356536865e-01
2.950491748624771038e+00 2.573774456977844238e-01
3.000500083347224844e+00 2.554817795753479004e-01
3.050508418069678207e+00 2.556211352348327637e-01
3.100516752792132014e+00 2.654153108596801758e-01
3.150525087514585820e+00 2.455197274684906006e-01
3.200533422237039627e+00 2.697252631187438965e-01
3.250541756959493433e+00 2.624148428440093994e-01
3.300550091681947240e+00 2.679958939552307129e-01
3.350558426404401047e+00 2.795051932334899902e-01
3.400566761126854409e+00 2.850095033645629883e-01
3.450575095849308216e+00 2.797237634658813477e-01
3.500583430571762023e+00 3.071293532848358154e-01
3.550591765294215829e+00 2.971956729888916016e-01
3.600600100016669636e+00 2.837072312831878662e-01
3.650608434739123442e+00 2.988575696945190430e-01
3.700616769461577249e+00 3.050007224082946777e-01
3.750625104184030612e+00 3.184529244899749756e-01
3.800633438906484418e+00 2.893682420253753662e-01
3.850641773628938225e+00 3.058799505233764648e-01
3.900650108351392031e+00 2.944918572902679443e-01
3.950658443073845838e+00 2.856318950653076172e-01
4.000666777796299201e+00 3.126389086246490479e-01
4.050675112518753451e+00 3.259845077991485596e-01
4.100683447241206814e+00 3.257709145545959473e-01
4.150691781963661064e+00 3.227500319480895996e-01
4.200700116686114427e+00 3.177300095558166504e-01
4.250708451408568678e+00 3.182775676250457764e-01
4.300716786131022040e+00 3.039655983448028564e-01
4.350725120853475403e+00 3.140143454074859619e-01
4.400733455575929653e+00 3.251243233680725098e-01
4.450741790298383016e+00 3.250699043273925781e-01
4.500750125020837267e+00 3.216070234775543213e-01
4.550758459743290629e+00 3.209864199161529541e-01
4.600766794465744880e+00 3.332425653934478760e-01
4.650775129188198243e+00 3.242448568344116211e-01
4.700783463910651605e+00 3.350465893745422363e-01
4.750791798633105856e+00 3.317384421825408936e-01
4.800800133355559218e+00 3.317044973373413086e-01
4.850808468078013469e+00 3.435404300689697266e-01
4.900816802800466832e+00 3.342887759208679199e-01
4.950825137522921082e+00 3.366772234439849854e-01
5.000833472245374445e+00 3.398859500885009766e-01
5.050841806967827807e+00 3.573818504810333252e-01
5.100850141690282058e+00 3.447013199329376221e-01
5.150858476412735421e+00 3.291606903076171875e-01
5.200866811135189671e+00 3.339951932430267334e-01
5.250875145857643034e+00 3.164708912372589111e-01
5.300883480580097284e+00 3.341987431049346924e-01
5.350891815302550647e+00 3.294794559478759766e-01
5.400900150025004010e+00 3.223711550235748291e-01
5.450908484747458260e+00 3.148808181285858154e-01
5.500916819469911623e+00 3.076368272304534912e-01
5.550925154192365873e+00 3.192569613456726074e-01
5.600933488914819236e+00 3.096650242805480957e-01
5.650941823637273487e+00 3.215984702110290527e-01
5.700950158359726849e+00 3.119105994701385498e-01
5.750958493082180212e+00 3.240343630313873291e-01
5.800966827804634462e+00 3.111097216606140137e-01
5.850975162527087825e+00 3.028123676776885986e-01
5.900983497249542076e+00 3.066143393516540527e-01
5.950991831971995438e+00 3.489912152290344238e-01
6.001000166694449689e+00 3.299539387226104736e-01
6.051008501416903052e+00 3.197616934776306152e-01
6.101016836139356414e+00 3.028586506843566895e-01
6.151025170861810665e+00 3.138958215713500977e-01
6.201033505584264027e+00 3.131865859031677246e-01
6.251041840306718278e+00 3.209964334964752197e-01
6.301050175029171641e+00 3.201766908168792725e-01
6.351058509751625891e+00 3.338184058666229248e-01
6.401066844474079254e+00 3.100245893001556396e-01
6.451075179196532616e+00 3.099482655525207520e-01
6.501083513918986867e+00 3.093309998512268066e-01
6.551091848641440230e+00 3.387525975704193115e-01
6.601100183363894480e+00 3.369289040565490723e-01
6.651108518086347843e+00 3.164012134075164795e-01
6.701116852808802093e+00 3.149741888046264648e-01
6.751125187531255456e+00 3.114905059337615967e-01
6.801133522253708819e+00 3.307369649410247803e-01
6.851141856976163069e+00 3.151841759681701660e-01
6.901150191698616432e+00 3.214798569679260254e-01
6.951158526421070682e+00 3.283388912677764893e-01
7.001166861143524045e+00 3.186050951480865479e-01
7.051175195865978296e+00 3.135531246662139893e-01
7.101183530588431658e+00 3.057236969470977783e-01
7.151191865310885021e+00 3.146633207798004150e-01
7.201200200033339271e+00 3.140962719917297363e-01
7.251208534755792634e+00 3.107802271842956543e-01
7.301216869478246885e+00 3.484213650226593018e-01
7.351225204200700247e+00 3.229585289955139160e-01
7.401233538923154498e+00 3.371388316154479980e-01
7.451241873645607861e+00 3.241633772850036621e-01
7.501250208368061223e+00 3.128174245357513428e-01
7.551258543090515474e+00 3.136117458343505859e-01
7.601266877812968836e+00 3.233637213706970215e-01
7.651275212535423087e+00 3.072886466979980469e-01
7.701283547257876450e+00 3.366697132587432861e-01
7.751291881980330700e+00 3.198198974132537842e-01
7.801300216702784063e+00 3.146436214447021484e-01
7.851308551425237425e+00 3.524411916732788086e-01
7.901316886147691676e+00 3.424393236637115479e-01
7.951325220870145039e+00 3.356843292713165283e-01
8.001333555592598401e+00 3.460323214530944824e-01
8.051341890315052652e+00 3.282185494899749756e-01
8.101350225037506902e+00 3.209363222122192383e-01
8.151358559759961153e+00 3.373227715492248535e-01
8.201366894482413628e+00 3.351994454860687256e-01
8.251375229204867878e+00 3.384520411491394043e-01
8.301383563927322129e+00 3.205151557922363281e-01
8.351391898649774603e+00 3.353905975818634033e-01
8.401400233372228854e+00 3.475367426872253418e-01
8.451408568094683105e+00 3.549463450908660889e-01
8.501416902817137355e+00 3.512162864208221436e-01
8.551425237539589830e+00 3.257920444011688232e-01
8.601433572262044081e+00 3.255839943885803223e-01
8.651441906984498331e+00 3.269288539886474609e-01
8.701450241706950806e+00 3.123978078365325928e-01
8.751458576429405056e+00 3.282885253429412842e-01
8.801466911151859307e+00 3.200575411319732666e-01
8.851475245874313558e+00 3.273101747035980225e-01
8.901483580596766032e+00 3.436601161956787109e-01
8.951491915319220283e+00 3.138958215713500977e-01
9.001500250041674533e+00 3.340344130992889404e-01
9.051508584764127008e+00 3.323839008808135986e-01
9.101516919486581259e+00 3.090085089206695557e-01
9.151525254209035509e+00 3.321626484394073486e-01
9.201533588931489760e+00 3.310410678386688232e-01
9.251541923653942234e+00 3.662071824073791504e-01
9.301550258376396485e+00 3.371701836585998535e-01
9.351558593098850736e+00 3.380703628063201904e-01
9.401566927821303210e+00 3.448006212711334229e-01
9.451575262543757461e+00 3.557227849960327148e-01
9.501583597266211711e+00 3.604974150657653809e-01
9.551591931988665962e+00 3.504291772842407227e-01
9.601600266711118437e+00 3.591605424880981445e-01
9.651608601433572687e+00 3.234013617038726807e-01
9.701616936156026938e+00 3.291076421737670898e-01
9.751625270878479412e+00 3.495634496212005615e-01
9.801633605600933663e+00 3.563054800033569336e-01
9.851641940323387914e+00 3.664617538452148438e-01
9.901650275045842164e+00 3.440195322036743164e-01
9.951658609768294639e+00 3.320713639259338379e-01
1.000166694449074889e+01 3.658971488475799561e-01
1.005167527921320314e+01 3.736295402050018311e-01
1.010168361393565561e+01 3.447179794311523438e-01
1.015169194865810987e+01 3.262845575809478760e-01
1.020170028338056412e+01 3.513666689395904541e-01
1.025170861810301837e+01 3.330639898777008057e-01
1.030171695282547084e+01 3.317224979400634766e-01
1.035172528754792509e+01 3.591560721397399902e-01
1.040173362227037934e+01 3.385572433471679688e-01
1.045174195699283182e+01 3.267447054386138916e-01
1.050175029171528607e+01 3.374698460102081299e-01
1.055175862643774032e+01 3.590850830078125000e-01
1.060176696116019457e+01 3.329729437828063965e-01
1.065177529588264704e+01 3.376515507698059082e-01
1.070178363060510129e+01 3.505071699619293213e-01
1.075179196532755554e+01 3.512306809425354004e-01
1.080180030005000802e+01 3.383570313453674316e-01
1.085180863477246227e+01 3.449964523315429688e-01
1.090181696949491652e+01 3.716203570365905762e-01
1.095182530421737077e+01 3.359989821910858154e-01
1.100183363893982325e+01 3.400359451770782471e-01
1.105184197366227750e+01 3.387763500213623047e-01
1.110185030838473175e+01 3.470710813999176025e-01
1.115185864310718422e+01 3.602615594863891602e-01
1.120186697782963847e+01 3.499739170074462891e-01
1.125187531255209272e+01 3.648074567317962646e-01
1.130188364727454697e+01 3.664222955703735352e-01
1.135189198199699945e+01 3.650265336036682129e-01
1.140190031671945370e+01 3.459274172782897949e-01
1.145190865144190795e+01 3.774680197238922119e-01
1.150191698616436042e+01 3.577210903167724609e-01
1.155192532088681467e+01 3.540637493133544922e-01
1.160193365560926892e+01 3.505379855632781982e-01
1.165194199033172318e+01 3.636210560798645020e-01
1.170195032505417565e+01 3.598506748676300049e-01
1.175195865977662990e+01 3.588182032108306885e-01
1.180196699449908415e+01 3.541461229324340820e-01
1.185197532922153663e+01 3.539916872978210449e-01
1.190198366394399088e+01 3.659542798995971680e-01
1.195199199866644513e+01 3.869797885417938232e-01
1.200200033338889938e+01 3.637517988681793213e-01
1.205200866811135185e+01 3.332536220550537109e-01
1.210201700283380610e+01 3.582389652729034424e-01
1.215202533755626035e+01 3.589122891426086426e-01
1.220203367227871283e+01 3.593236207962036133e-01
1.225204200700116708e+01 3.825136423110961914e-01
1.230205034172362133e+01 3.651335239410400391e-01
1.235205867644607558e+01 3.707551658153533936e-01
1.240206701116852805e+01 3.798553049564361572e-01
1.245207534589098231e+01 3.566650450229644775e-01
1.250208368061343656e+01 3.519578576087951660e-01
1.255209201533588903e+01 3.545376956462860107e-01
1.260210035005834328e+01 3.894043266773223877e-01
1.265210868478079753e+01 3.797288537025451660e-01
1.270211701950325178e+01 3.606732487678527832e-01
1.275212535422570426e+01 3.729754090309143066e-01
1.280213368894815851e+01 3.708170950412750244e-01
1.285214202367061276e+01 3.673346042633056641e-01
1.290215035839306523e+01 3.426485657691955566e-01
1.295215869311551948e+01 3.517136871814727783e-01
1.300216702783797373e+01 3.441103398799896240e-01
1.305217536256042798e+01 3.747886121273040771e-01
1.310218369728288046e+01 3.520309627056121826e-01
1.315219203200533471e+01 3.529590070247650146e-01
1.320220036672778896e+01 3.569348156452178955e-01
1.325220870145024143e+01 3.648490309715270996e-01
1.330221703617269569e+01 3.450337350368499756e-01
1.335222537089514994e+01 3.641696572303771973e-01
1.340223370561760419e+01 3.546588718891143799e-01
1.345224204034005666e+01 3.499890267848968506e-01
1.350225037506251091e+01 3.700506091117858887e-01
1.355225870978496516e+01 3.637252748012542725e-01
1.360226704450741764e+01 3.646928668022155762e-01
1.365227537922987189e+01 3.672839403152465820e-01
1.370228371395232614e+01 3.656609952449798584e-01
1.375229204867478039e+01 3.751426935195922852e-01
1.380230038339723286e+01 3.721077740192413330e-01
1.385230871811968711e+01 3.534474670886993408e-01
1.390231705284214136e+01 3.431898355484008789e-01
1.395232538756459384e+01 3.508851528167724609e-01
1.400233372228704809e+01 3.558099567890167236e-01
1.405234205700950234e+01 3.637202382087707520e-01
1.410235039173195659e+01 3.621663153171539307e-01
1.415235872645440907e+01 3.592916429042816162e-01
1.420236706117686332e+01 3.491162657737731934e-01
1.425237539589931757e+01 3.417792320251464844e-01
1.430238373062177004e+01 3.472173213958740234e-01
1.435239206534422429e+01 3.514444828033447266e-01
1.440240040006667854e+01 3.396979868412017822e-01
1.445240873478913279e+01 3.588034510612487793e-01
1.450241706951158527e+01 3.714478611946105957e-01
1.455242540423403952e+01 3.530442714691162109e-01
1.460243373895649377e+01 3.951783478260040283e-01
1.465244207367894624e+01 3.740253150463104248e-01
1.470245040840140049e+01 3.569058477878570557e-01
1.475245874312385475e+01 3.526679575443267822e-01
1.480246707784630900e+01 3.776213526725769043e-01
1.485247541256876147e+01 3.825916945934295654e-01
1.490248374729121572e+01 3.803080022335052490e-01
1.495249208201366997e+01 3.771837055683135986e-01
1.500250041673612245e+01 3.738354742527008057e-01
1.505250875145857670e+01 3.804945945739746094e-01
1.510251708618103095e+01 3.823021650314331055e-01
1.515252542090348520e+01 3.799211978912353516e-01
1.520253375562593767e+01 3.970926403999328613e-01
1.525254209034839192e+01 4.027980864048004150e-01
1.530255042507084617e+01 3.851667642593383789e-01
1.535255875979329865e+01 3.756218850612640381e-01
1.540256709451575290e+01 3.781478106975555420e-01
1.545257542923820715e+01 3.717798292636871338e-01
1.550258376396066140e+01 3.656874001026153564e-01
1.555259209868311387e+01 3.770137131214141846e-01
1.560260043340556813e+01 4.013268053531646729e-01
1.565260876812802238e+01 4.229510426521301270e-01
1.570261710285047485e+01 4.089611768722534180e-01
1.575262543757292910e+01 4.077578783035278320e-01
1.580263377229538335e+01 4.182379841804504395e-01
1.585264210701783760e+01 4.120775759220123291e-01
1.590265044174029008e+01 3.972123563289642334e-01
1.595265877646274433e+01 4.001522064208984375e-01
1.600266711118519680e+01 4.118333160877227783e-01
1.605267544590765283e+01 3.956843316555023193e-01
1.610268378063010530e+01 3.787778615951538086e-01
1.615269211535255778e+01 3.668602406978607178e-01
1.620270045007501380e+01 3.744507133960723877e-01
1.625270878479746628e+01 3.778129220008850098e-01
1.630271711951992231e+01 3.743973374366760254e-01
1.635272545424237478e+01 3.799641430377960205e-01
1.640273378896482726e+01 3.676627576351165771e-01
1.645274212368728328e+01 3.677958548069000244e-01
1.650275045840973576e+01 3.484793901443481445e-01
1.655275879313218823e+01 3.487106859683990479e-01
1.660276712785464426e+01 3.479014039039611816e-01
1.665277546257709673e+01 3.621752262115478516e-01
1.670278379729954921e+01 3.658977746963500977e-01
1.675279213202200523e+01 3.722627162933349609e-01
1.680280046674445771e+01 3.506834506988525391e-01
1.685280880146691018e+01 3.724440932273864746e-01
1.690281713618936621e+01 3.606598973274230957e-01
1.695282547091181868e+01 3.627513051033020020e-01
1.700283380563427471e+01 3.601888716220855713e-01
1.705284214035672719e+01 3.780019581317901611e-01
1.710285047507917966e+01 3.990657031536102295e-01
1.715285880980163569e+01 3.734629154205322266e-01
1.720286714452408816e+01 3.442224860191345215e-01
1.725287547924654064e+01 3.644527792930603027e-01
1.730288381396899666e+01 3.937182724475860596e-01
1.735289214869144914e+01 3.567140102386474609e-01
1.740290048341390161e+01 3.462818562984466553e-01
1.745290881813635764e+01 3.386847972869873047e-01
1.750291715285881011e+01 3.644244074821472168e-01
1.755292548758126259e+01 3.406137526035308838e-01
1.760293382230371861e+01 3.648502826690673828e-01
1.765294215702617109e+01 3.468254208564758301e-01
1.770295049174862712e+01 3.677908480167388916e-01
1.775295882647107959e+01 3.504278659820556641e-01
1.780296716119353206e+01 3.888565003871917725e-01
1.785297549591598809e+01 3.882185220718383789e-01
1.790298383063844057e+01 3.661921322345733643e-01
1.795299216536089304e+01 3.528164327144622803e-01
1.800300050008334907e+01 3.508236110210418701e-01
1.805300883480580154e+01 3.673990070819854736e-01
1.810301716952825402e+01 3.899885416030883789e-01
1.815302550425071004e+01 3.792524635791778564e-01
1.820303383897316252e+01 3.688704371452331543e-01
1.825304217369561499e+01 3.769564330577850342e-01
1.830305050841807102e+01 3.814316689968109131e-01
1.835305884314052349e+01 3.774412274360656738e-01
1.840306717786297952e+01 3.786529302597045898e-01
1.845307551258543199e+01 3.835937082767486572e-01
1.850308384730788447e+01 3.791434168815612793e-01
1.855309218203034050e+01 3.724255859851837158e-01
1.860310051675279297e+01 3.795207142829895020e-01
1.865310885147524544e+01 3.660973608493804932e-01
1.870311718619770147e+01 3.587464690208435059e-01
1.875312552092015395e+01 3.610666692256927490e-01
1.880313385564260642e+01 3.793614804744720459e-01
1.885314219036506245e+01 3.870908021926879883e-01
1.890315052508751492e+01 3.752345442771911621e-01
1.895315885980996740e+01 3.722805976867675781e-01
1.900316719453242342e+01 3.833241462707519531e-01
1.905317552925487590e+01 3.628323674201965332e-01
1.910318386397733192e+01 3.350911438465118408e-01
1.915319219869978440e+01 3.494701087474822998e-01
1.920320053342223687e+01 3.430666625499725342e-01
1.925320886814469290e+01 3.229208290576934814e-01
1.930321720286714537e+01 3.100379407405853271e-01
1.935322553758959785e+01 3.307043313980102539e-01
1.940323387231205388e+01 3.363666236400604248e-01
1.945324220703450635e+01 3.303380310535430908e-01
1.950325054175695882e+01 3.304395675659179688e-01
1.955325887647941485e+01 3.346816301345825195e-01
1.960326721120186733e+01 3.296920359134674072e-01
1.965327554592431980e+01 3.279531598091125488e-01
1.970328388064677583e+01 3.490577042102813721e-01
1.975329221536922830e+01 3.422782719135284424e-01
1.980330055009168433e+01 3.648622632026672363e-01
1.985330888481413680e+01 3.697083890438079834e-01
1.990331721953658928e+01 3.634662330150604248e-01
1.995332555425904530e+01 3.646544218063354492e-01
2.000333388898149778e+01 3.695014119148254395e-01
2.005334222370395025e+01 3.650145828723907471e-01
2.010335055842640628e+01 3.720682561397552490e-01
2.015335889314885875e+01 3.488404452800750732e-01
2.020336722787131123e+01 3.621143102645874023e-01
2.025337556259376726e+01 3.464377224445343018e-01
2.030338389731621973e+01 3.570911884307861328e-01
2.035339223203867220e+01 3.379718363285064697e-01
2.040340056676112823e+01 3.433778882026672363e-01
2.045340890148358071e+01 3.406724333763122559e-01
2.050341723620603673e+01 3.573368489742279053e-01
2.055342557092848921e+01 3.713173568248748779e-01
2.060343390565094168e+01 3.669159710407257080e-01
2.065344224037339771e+01 3.663188219070434570e-01
2.070345057509585018e+01 3.538891673088073730e-01
2.075345890981830266e+01 3.534078299999237061e-01
2.080346724454075868e+01 3.592980206012725830e-01
2.085347557926321116e+01 3.554863333702087402e-01
2.090348391398566363e+01 3.314952850341796875e-01
2.095349224870811966e+01 3.548324108123779297e-01
2.100350058343057214e+01 3.608229160308837891e-01
2.105350891815302461e+01 3.552549183368682861e-01
2.110351725287548064e+01 3.489023447036743164e-01
2.115352558759793311e+01 3.589334189891815186e-01
2.120353392232038914e+01 3.444166481494903564e-01
2.125354225704284161e+01 3.312519490718841553e-01
2.130355059176529409e+01 3.435651659965515137e-01
2.135355892648775011e+01 3.190345466136932373e-01
2.140356726121020259e+01 3.209842741489410400e-01
2.145357559593265506e+01 3.466525077819824219e-01
2.150358393065511109e+01 3.592053353786468506e-01
2.155359226537756356e+01 3.759886622428894043e-01
2.160360060010001604e+01 3.377766907215118408e-01
2.165360893482247207e+01 3.671344220638275146e-01
2.170361726954492454e+01 3.846773505210876465e-01
2.175362560426737701e+01 3.907705843448638916e-01
2.180363393898983304e+01 3.600600063800811768e-01
2.185364227371228552e+01 3.758285343647003174e-01
2.190365060843474154e+01 3.689900040626525879e-01
2.195365894315719402e+01 3.679544329643249512e-01
2.200366727787964649e+01 3.744372129440307617e-01
2.205367561260210252e+01 3.712987899780273438e-01
2.210368394732455499e+01 3.693086206912994385e-01
2.215369228204700747e+01 3.669247329235076904e-01
2.220370061676946349e+01 3.565813004970550537e-01
2.225370895149191597e+01 3.611277341842651367e-01
2.230371728621436844e+01 3.811370432376861572e-01
2.235372562093682447e+01 3.577994406223297119e-01
2.240373395565927694e+01 3.569405972957611084e-01
2.245374229038172942e+01 3.615384399890899658e-01
2.250375062510418545e+01 3.630064427852630615e-01
2.255375895982663792e+01 3.427618443965911865e-01
2.260376729454909395e+01 3.531223237514495850e-01
2.265377562927154642e+01 3.735957443714141846e-01
2.270378396399399890e+01 3.689252436161041260e-01
2.275379229871645492e+01 3.705933988094329834e-01
2.280380063343890740e+01 3.928608000278472900e-01
2.285380896816135987e+01 3.622741401195526123e-01
2.290381730288381590e+01 3.555393218994140625e-01
2.295382563760626837e+01 3.731786012649536133e-01
2.300383397232872085e+01 3.611283898353576660e-01
2.305384230705117687e+01 3.646859228610992432e-01
2.310385064177362935e+01 3.477858603000640869e-01
2.315385897649608182e+01 3.589110076427459717e-01
2.320386731121853785e+01 3.586254417896270752e-01
2.325387564594099032e+01 3.410565853118896484e-01
2.330388398066344635e+01 3.608209788799285889e-01
2.335389231538589883e+01 3.490636050701141357e-01
2.340390065010835130e+01 3.658745288848876953e-01
2.345390898483080733e+01 3.347083926200866699e-01
2.350391731955325980e+01 3.384303450584411621e-01
2.355392565427571228e+01 3.639936149120330811e-01
2.360393398899816830e+01 3.635951578617095947e-01
2.365394232372062078e+01 3.612352311611175537e-01
2.370395065844307325e+01 3.511874973773956299e-01
2.375395899316552928e+01 3.492958545684814453e-01
2.380396732788798175e+01 3.455001413822174072e-01
2.385397566261043423e+01 3.677296042442321777e-01
2.390398399733289025e+01 3.640731275081634521e-01
2.395399233205534273e+01 3.449584841728210449e-01
2.400400066677779876e+01 3.164984583854675293e-01
2.405400900150025123e+01 3.356877565383911133e-01
2.410401733622270370e+01 3.244962692260742188e-01
2.415402567094515973e+01 3.369466364383697510e-01
2.420403400566761221e+01 3.121771216392517090e-01
2.425404234039006468e+01 3.130581974983215332e-01
2.430405067511252071e+01 3.121749162673950195e-01
2.435405900983497318e+01 3.155054152011871338e-01
2.440406734455742566e+01 3.183800578117370605e-01
2.445407567927988168e+01 2.990074157714843750e-01
2.450408401400233416e+01 3.055816590785980225e-01
2.455409234872478663e+01 3.192252814769744873e-01
2.460410068344724266e+01 3.150230348110198975e-01
2.465410901816969513e+01 3.294648230075836182e-01
2.470411735289215116e+01 3.197042047977447510e-01
2.475412568761460363e+01 3.403222858905792236e-01
2.480413402233705611e+01 3.594936430454254150e-01
2.485414235705951214e+01 3.446033596992492676e-01
2.490415069178196461e+01 3.278095424175262451e-01
2.495415902650441708e+01 3.275817036628723145e-01
2.500416736122687311e+01 3.248295485973358154e-01
2.505417569594932559e+01 3.214541375637054443e-01
2.510418403067177806e+01 3.104444742202758789e-01
2.515419236539423409e+01 3.289687037467956543e-01
2.520420070011668656e+01 3.307265639305114746e-01
2.525420903483913904e+01 3.422279357910156250e-01
2.530421736956159506e+01 3.469082117080688477e-01
2.535422570428404754e+01 3.247920572757720947e-01
2.540423403900650356e+01 3.301759660243988037e-01
2.545424237372895604e+01 3.376903235912322998e-01
2.550425070845140851e+01 3.232016861438751221e-01
2.555425904317386454e+01 3.302031159400939941e-01
2.560426737789631702e+01 3.497605323791503906e-01
2.565427571261876949e+01 3.429199755191802979e-01
2.570428404734122552e+01 3.564569652080535889e-01
2.575429238206367799e+01 3.729310631752014160e-01
2.580430071678613047e+01 3.660289645195007324e-01
2.585430905150858649e+01 3.457553684711456299e-01
2.590431738623103897e+01 3.492215275764465332e-01
2.595432572095349499e+01 3.379113376140594482e-01
2.600433405567594747e+01 3.402561247348785400e-01
2.605434239039839994e+01 3.601435720920562744e-01
2.610435072512085597e+01 3.715925514698028564e-01
2.615435905984330844e+01 3.632569611072540283e-01
2.620436739456576092e+01 3.347426950931549072e-01
2.625437572928821695e+01 3.370897769927978516e-01
2.630438406401066942e+01 3.674296438694000244e-01
2.635439239873312189e+01 3.772762417793273926e-01
2.640440073345557792e+01 3.898265063762664795e-01
2.645440906817803040e+01 4.014641642570495605e-01
2.650441740290048287e+01 3.822084367275238037e-01
2.655442573762293890e+01 3.892090022563934326e-01
2.660443407234539137e+01 3.813358843326568604e-01
2.665444240706784740e+01 3.743776977062225342e-01
2.670445074179029987e+01 3.775872886180877686e-01
2.675445907651275235e+01 3.754616081714630127e-01
2.680446741123520837e+01 3.746512830257415771e-01
2.685447574595766085e+01 3.870824873447418213e-01
2.690448408068011332e+01 3.893258571624755859e-01
2.695449241540256935e+01 3.809827268123626709e-01
2.700450075012502182e+01 3.715461790561676025e-01
2.705450908484747430e+01 3.879130780696868896e-01
2.710451741956993033e+01 3.855560123920440674e-01
2.715452575429238280e+01 4.127760529518127441e-01
2.720453408901483527e+01 4.042583107948303223e-01
2.725454242373729130e+01 3.965959548950195312e-01
2.730455075845974378e+01 3.889067173004150391e-01
2.735455909318219980e+01 3.921110033988952637e-01
2.740456742790465228e+01 3.914824724197387695e-01
2.745457576262710475e+01 4.031384289264678955e-01
2.750458409734956078e+01 3.791009783744812012e-01
2.755459243207201325e+01 3.874911963939666748e-01
2.760460076679446573e+01 4.069187045097351074e-01
2.765460910151692175e+01 3.881007432937622070e-01
2.770461743623937423e+01 3.976268470287322998e-01
2.775462577096182670e+01 3.647161424160003662e-01
2.780463410568428273e+01 3.753239214420318604e-01
2.785464244040673520e+01 3.909892439842224121e-01
2.790465077512918768e+01 3.840641379356384277e-01
2.795465910985164371e+01 3.895111083984375000e-01
2.800466744457409618e+01 3.910062611103057861e-01
2.805467577929655221e+01 3.579367995262145996e-01
2.810468411401900468e+01 3.772671222686767578e-01
2.815469244874145716e+01 3.749846816062927246e-01
2.820470078346391318e+01 3.692806363105773926e-01
2.825470911818636566e+01 3.706274926662445068e-01
2.830471745290881813e+01 3.844987452030181885e-01
2.835472578763127416e+01 3.867559432983398438e-01
2.840473412235372663e+01 3.746341168880462646e-01
2.845474245707617911e+01 3.878544270992279053e-01
2.850475079179863513e+01 3.838870525360107422e-01
2.855475912652108761e+01 3.758102059364318848e-01
2.860476746124354008e+01 3.489082753658294678e-01
2.865477579596599611e+01 3.557111620903015137e-01
2.870478413068844858e+01 3.703844547271728516e-01
2.875479246541090461e+01 3.604885041713714600e-01
2.880480080013335709e+01 3.769339025020599365e-01
2.885480913485580956e+01 3.687259554862976074e-01
2.890481746957826559e+01 3.637726306915283203e-01
2.895482580430071806e+01 3.629855811595916748e-01
2.900483413902317054e+01 3.848355710506439209e-01
2.905484247374562656e+01 3.909416496753692627e-01
