time(ns) Rg
9.551591931988665962e+00 1.911056555398134016e+00
9.601600266711118437e+00 1.901895567616809668e+00
9.651608601433572687e+00 1.906989167981748556e+00
9.701616936156026938e+00 1.917334820468209022e+00
9.751625270878479412e+00 1.900504189918957643e+00
9.801633605600933663e+00 1.894567385739013510e+00
9.851641940323387914e+00 1.913850597761635131e+00
9.901650275045842164e+00 1.911690310197021292e+00
9.951658609768294639e+00 1.924838578310227755e+00
1.000166694449074889e+01 1.903222895770528833e+00
1.005167527921320314e+01 1.911239585039961053e+00
1.010168361393565561e+01 1.906372078437911011e+00
1.015169194865810987e+01 1.925421159725977382e+00
1.020170028338056412e+01 1.912251992168982673e+00
1.025170861810301837e+01 1.914176819833849130e+00
1.030171695282547084e+01 1.907583379098345411e+00
1.035172528754792509e+01 1.910768621445174231e+00
1.040173362227037934e+01 1.919681210727425036e+00
1.045174195699283182e+01 1.909032397250395974e+00
1.050175029171528607e+01 1.912912604877862410e+00
1.055175862643774032e+01 1.917839091466373214e+00
1.060176696116019457e+01 1.920035571860072787e+00
1.065177529588264704e+01 1.917950513233244614e+00
1.070178363060510129e+01 1.921843342989286718e+00
1.075179196532755554e+01 1.919511859223917760e+00
1.080180030005000802e+01 1.915848447137027843e+00
1.085180863477246227e+01 1.915258265798143178e+00
1.090181696949491652e+01 1.908653355625381298e+00
1.095182530421737077e+01 1.902432832939760843e+00
1.100183363893982325e+01 1.910808248998727255e+00
1.105184197366227750e+01 1.919752247215773533e+00
1.110185030838473175e+01 1.915270770106920262e+00
1.115185864310718422e+01 1.915309481416358928e+00
1.120186697782963847e+01 1.907148871363575360e+00
1.125187531255209272e+01 1.912226150507800648e+00
1.130188364727454697e+01 1.910255060233346569e+00
1.135189198199699945e+01 1.902407996349261277e+00
1.140190031671945370e+01 1.902442091197831919e+00
1.145190865144190795e+01 1.908065467935790904e+00
1.150191698616436042e+01 1.907607511429714409e+00
1.155192532088681467e+01 1.917523659681608539e+00
1.160193365560926892e+01 1.917441223019082486e+00
1.165194199033172318e+01 1.910180737021831332e+00
1.170195032505417565e+01 1.911194502263828143e+00
1.175195865977662990e+01 1.919755675115401017e+00
1.180196699449908415e+01 1.913552497860943946e+00
1.185197532922153663e+01 1.912685571879889412e+00
1.190198366394399088e+01 1.912198778943761335e+00
1.195199199866644513e+01 1.910686685581457933e+00
1.200200033338889938e+01 1.904141122348491644e+00
1.205200866811135185e+01 1.921198413308583763e+00
1.210201700283380610e+01 1.902238548041363275e+00
1.215202533755626035e+01 1.902302082613828826e+00
1.220203367227871283e+01 1.905479516435645726e+00
1.225204200700116708e+01 1.914815465448087783e+00
1.230205034172362133e+01 1.919120754683152130e+00
1.235205867644607558e+01 1.909983379094139178e+00
1.240206701116852805e+01 1.908670728447468434e+00
1.245207534589098231e+01 1.914162726956062821e+00
1.250208368061343656e+01 1.922908840374206063e+00
1.255209201533588903e+01 1.909898113873175873e+00
1.260210035005834328e+01 1.902491682448072652e+00
1.265210868478079753e+01 1.911322424181169710e+00
1.270211701950325178e+01 1.914555490910908819e+00
1.275212535422570426e+01 1.908337915868384860e+00
1.280213368894815851e+01 1.910523099392842150e+00
1.285214202367061276e+01 1.911918101791388214e+00
1.290215035839306523e+01 1.907150365445990259e+00
1.295215869311551948e+01 1.904229031415146878e+00
1.300216702783797373e+01 1.910964479591526821e+00
1.305217536256042798e+01 1.898039180749870880e+00
1.310218369728288046e+01 1.904723385248040746e+00
1.315219203200533471e+01 1.908773424740162650e+00
1.320220036672778896e+01 1.900112016207152088e+00
1.325220870145024143e+01 1.905768870719017682e+00
1.330221703617269569e+01 1.906826232981027047e+00
1.335222537089514994e+01 1.908603393349005195e+00
1.340223370561760419e+01 1.919629026619770196e+00
1.345224204034005666e+01 1.922632760688562037e+00
1.350225037506251091e+01 1.903849545593432113e+00
1.355225870978496516e+01 1.912856484744576147e+00
1.360226704450741764e+01 1.910136584676668470e+00
1.365227537922987189e+01 1.921568090213766400e+00
1.370228371395232614e+01 1.907295046114841464e+00
1.375229204867478039e+01 1.916012294675410566e+00
1.380230038339723286e+01 1.917853280590333886e+00
1.385230871811968711e+01 1.913400724424508592e+00
1.390231705284214136e+01 1.927586396269781011e+00
1.395232538756459384e+01 1.925531921902007060e+00
1.400233372228704809e+01 1.912354691047385868e+00
1.405234205700950234e+01 1.913135600527586577e+00
1.410235039173195659e+01 1.914337559754845097e+00
1.415235872645440907e+01 1.907195124134883235e+00
1.420236706117686332e+01 1.928180161856977382e+00
1.425237539589931757e+01 1.938287189748071793e+00
1.430238373062177004e+01 1.923939416422189908e+00
1.435239206534422429e+01 1.917035669505007700e+00
1.440240040006667854e+01 1.917851364882700693e+00
1.445240873478913279e+01 1.920814169475726585e+00
1.450241706951158527e+01 1.916863259465525937e+00
1.455242540423403952e+01 1.911423596245181322e+00
1.460243373895649377e+01 1.910755022621381416e+00
1.465244207367894624e+01 1.900319340213833641e+00
1.470245040840140049e+01 1.900598142596464424e+00
1.475245874312385475e+01 1.900543935627717618e+00
1.480246707784630900e+01 1.902449274212623997e+00
1.485247541256876147e+01 1.897273093694545887e+00
1.490248374729121572e+01 1.909676829410400734e+00
1.495249208201366997e+01 1.900331413058719887e+00
1.500250041673612245e+01 1.904441620053593187e+00
1.505250875145857670e+01 1.897830138002785993e+00
1.510251708618103095e+01 1.903339953167380916e+00
1.515252542090348520e+01 1.902463547729470239e+00
1.520253375562593767e+01 1.904558625402409389e+00
1.525254209034839192e+01 1.894132094165122737e+00
1.530255042507084617e+01 1.896502420201687578e+00
1.535255875979329865e+01 1.899955097354491196e+00
1.540256709451575290e+01 1.900841269317859350e+00
1.545257542923820715e+01 1.904253119096834812e+00
1.550258376396066140e+01 1.899469136867925068e+00
1.555259209868311387e+01 1.895486688342306714e+00
1.560260043340556813e+01 1.888904015911061496e+00
1.565260876812802238e+01 1.888703975007705038e+00
1.570261710285047485e+01 1.892256728534694510e+00
1.575262543757292910e+01 1.884991183804674453e+00
1.580263377229538335e+01 1.896179752014955477e+00
1.585264210701783760e+01 1.894339017073725540e+00
1.590265044174029008e+01 1.896786532976274531e+00
1.595265877646274433e+01 1.896139724734254628e+00
1.600266711118519680e+01 1.886602129492023439e+00
1.605267544590765283e+01 1.894016239804037660e+00
1.610268378063010530e+01 1.916965530169450815e+00
1.615269211535255778e+01 1.911709835764107579e+00
1.620270045007501380e+01 1.908697100907507549e+00
1.625270878479746628e+01 1.902371422687507030e+00
1.630271711951992231e+01 1.903850717334223841e+00
1.635272545424237478e+01 1.908744788877007048e+00
1.640273378896482726e+01 1.907484200643802197e+00
1.645274212368728328e+01 1.920228693429403055e+00
1.650275045840973576e+01 1.916625286585009746e+00
1.655275879313218823e+01 1.922311519043623518e+00
1.660276712785464426e+01 1.919419757386008785e+00
1.665277546257709673e+01 1.907238767434083604e+00
1.670278379729954921e+01 1.916605520689051989e+00
1.675279213202200523e+01 1.909839887300657013e+00
1.680280046674445771e+01 1.928445190144138399e+00
1.685280880146691018e+01 1.921213818246276350e+00
1.690281713618936621e+01 1.922959798656344921e+00
1.695282547091181868e+01 1.930793289641479893e+00
1.700283380563427471e+01 1.923993643928412656e+00
1.705284214035672719e+01 1.925507772957018027e+00
1.710285047507917966e+01 1.911915072959605721e+00
1.715285880980163569e+01 1.913595641888612864e+00
1.720286714452408816e+01 1.919112320429428920e+00
1.725287547924654064e+01 1.914155670580449664e+00
1.730288381396899666e+01 1.900564306371055556e+00
1.735289214869144914e+01 1.908915633062131523e+00
1.740290048341390161e+01 1.916210463314017343e+00
1.745290881813635764e+01 1.926950414826586577e+00
1.750291715285881011e+01 1.904833740544191967e+00
1.755292548758126259e+01 1.916522120169660504e+00
1.760293382230371861e+01 1.910113094855768301e+00
1.765294215702617109e+01 1.917646013469464172e+00
1.770295049174862712e+01 1.910058402948754397e+00
1.775295882647107959e+01 1.921161431661732477e+00
1.780296716119353206e+01 1.903477031622602178e+00
1.785297549591598809e+01 1.928453900741317062e+00
1.790298383063844057e+01 1.922498104655904205e+00
1.795299216536089304e+01 1.917762477542135802e+00
1.800300050008334907e+01 1.917464208724448005e+00
1.805300883480580154e+01 1.907488484183185840e+00
1.810301716952825402e+01 1.908286053471568433e+00
1.815302550425071004e+01 1.900591468069373624e+00
1.820303383897316252e+01 1.900855358768970715e+00
1.825304217369561499e+01 1.910690448031310273e+00
1.830305050841807102e+01 1.922108747374199789e+00
1.835305884314052349e+01 1.925012864012147773e+00
1.840306717786297952e+01 1.908656730587974026e+00
1.845307551258543199e+01 1.908792659250341028e+00
1.850308384730788447e+01 1.912691949483896980e+00
1.855309218203034050e+01 1.904559314637613854e+00
1.860310051675279297e+01 1.912399680793971379e+00
1.865310885147524544e+01 1.919843985418785204e+00
1.870311718619770147e+01 1.930164798480857202e+00
1.875312552092015395e+01 1.927870791534953332e+00
1.880313385564260642e+01 1.901155002134905070e+00
1.885314219036506245e+01 1.913211517103610149e+00
1.890315052508751492e+01 1.905602178427509230e+00
1.895315885980996740e+01 1.906207044303064091e+00
1.900316719453242342e+01 1.903795368835670576e+00
1.905317552925487590e+01 1.908812378768198981e+00
1.910318386397733192e+01 1.918684560867214728e+00
1.915319219869978440e+01 1.912865480971739141e+00
1.920320053342223687e+01 1.910012329972310186e+00
1.925320886814469290e+01 1.931038853451015225e+00
1.930321720286714537e+01 1.929413773371248197e+00
1.935322553758959785e+01 1.934842780526008665e+00
1.940323387231205388e+01 1.913997214532449753e+00
1.945324220703450635e+01 1.914615003442748931e+00
1.950325054175695882e+01 1.923321306311691181e+00
1.955325887647941485e+01 1.920864047518116902e+00
1.960326721120186733e+01 1.916617698230545175e+00
1.965327554592431980e+01 1.924645845975484715e+00
1.970328388064677583e+01 1.910217710452985829e+00
1.975329221536922830e+01 1.915521297458548267e+00
1.980330055009168433e+01 1.917560589789263803e+00
1.985330888481413680e+01 1.910422270447231563e+00
1.990331721953658928e+01 1.909065893831244365e+00
1.995332555425904530e+01 1.912782333697611081e+00
2.000333388898149778e+01 1.910040621225403967e+00
2.005334222370395025e+01 1.919032954491157739e+00
2.010335055842640628e+01 1.905640973560192908e+00
2.015335889314885875e+01 1.908178166429070455e+00
2.020336722787131123e+01 1.907918871113869708e+00
2.025337556259376726e+01 1.932033883254776097e+00
2.030338389731621973e+01 1.916880520166599933e+00
2.035339223203867220e+01 1.919306811294316351e+00
2.040340056676112823e+01 1.910623275205220573e+00
2.045340890148358071e+01 1.922600205435633702e+00
2.050341723620603673e+01 1.928162230730569471e+00
2.055342557092848921e+01 1.923214060563990024e+00
2.060343390565094168e+01 1.914626027501501904e+00
2.065344224037339771e+01 1.920172121368453277e+00
2.070345057509585018e+01 1.929171377639344875e+00
2.075345890981830266e+01 1.927119627337093188e+00
2.080346724454075868e+01 1.930960825527540559e+00
2.085347557926321116e+01 1.924651231209169477e+00
2.090348391398566363e+01 1.947641598244089334e+00
2.095349224870811966e+01 1.936281464774704419e+00
2.100350058343057214e+01 1.930191220280990105e+00
2.105350891815302461e+01 1.933338649111592034e+00
2.110351725287548064e+01 1.926626320197469600e+00
2.115352558759793311e+01 1.926473583904109166e+00
2.120353392232038914e+01 1.925605596081779947e+00
2.125354225704284161e+01 1.932726850886563819e+00
2.130355059176529409e+01 1.924785362194709526e+00
2.135355892648775011e+01 1.931808529953721099e+00
2.140356726121020259e+01 1.927386462714443693e+00
2.145357559593265506e+01 1.927196188370775776e+00
2.150358393065511109e+01 1.927856001969407540e+00
2.155359226537756356e+01 1.916516008312415531e+00
2.160360060010001604e+01 1.928167484151448008e+00
2.165360893482247207e+01 1.926709497551856609e+00
2.170361726954492454e+01 1.919411535413074521e+00
2.175362560426737701e+01 1.916136744604662434e+00
2.180363393898983304e+01 1.920779423670313069e+00
2.185364227371228552e+01 1.926290598181711999e+00
2.190365060843474154e+01 1.912368787488425870e+00
2.195365894315719402e+01 1.914334100533175764e+00
2.200366727787964649e+01 1.916139594817240166e+00
2.205367561260210252e+01 1.928103849042699380e+00
2.210368394732455499e+01 1.930699836852938223e+00
2.215369228204700747e+01 1.919110276341790655e+00
2.220370061676946349e+01 1.916923760292796208e+00
2.225370895149191597e+01 1.936399420797716875e+00
2.230371728621436844e+01 1.909739081543336603e+00
2.235372562093682447e+01 1.928650599849893288e+00
2.240373395565927694e+01 1.939492767105257309e+00
2.245374229038172942e+01 1.943000559466941501e+00
2.250375062510418545e+01 1.932165878758076216e+00
2.255375895982663792e+01 1.934195844748044069e+00
2.260376729454909395e+01 1.936286083035241745e+00
2.265377562927154642e+01 1.929598551214390945e+00
2.270378396399399890e+01 1.936104206775362879e+00
2.275379229871645492e+01 1.936999516653576725e+00
2.280380063343890740e+01 1.937025246313728299e+00
2.285380896816135987e+01 1.939045717619557907e+00
2.290381730288381590e+01 1.936046499845024194e+00
2.295382563760626837e+01 1.927216041097866261e+00
2.300383397232872085e+01 1.925759499654610796e+00
2.305384230705117687e+01 1.927152347266701593e+00
2.310385064177362935e+01 1.940938176270850191e+00
2.315385897649608182e+01 1.931552395304580116e+00
2.320386731121853785e+01 1.927869334427850134e+00
2.325387564594099032e+01 1.928695533047911415e+00
2.330388398066344635e+01 1.930758686751573583e+00
2.335389231538589883e+01 1.922137691063822595e+00
2.340390065010835130e+01 1.920217437874095490e+00
2.345390898483080733e+01 1.927625344850773859e+00
2.350391731955325980e+01 1.937780620565968226e+00
2.355392565427571228e+01 1.940553725255486084e+00
2.360393398899816830e+01 1.932189734300638229e+00
2.365394232372062078e+01 1.933058948707199853e+00
2.370395065844307325e+01 1.938299514231075937e+00
2.375395899316552928e+01 1.919231243568837009e+00
2.380396732788798175e+01 1.926440882857273218e+00
2.385397566261043423e+01 1.923667351761053190e+00
2.390398399733289025e+01 1.918310326941458532e+00
2.395399233205534273e+01 1.924546435672992439e+00
2.400400066677779876e+01 1.932730069280470531e+00
2.405400900150025123e+01 1.920593855066954792e+00
2.410401733622270370e+01 1.934053101690173415e+00
2.415402567094515973e+01 1.922990037301833377e+00
2.420403400566761221e+01 1.945757816261060258e+00
2.425404234039006468e+01 1.948705628894660480e+00
2.430405067511252071e+01 1.946278016407397393e+00
2.435405900983497318e+01 1.943520824028624361e+00
2.440406734455742566e+01 1.941510525240593532e+00
2.445407567927988168e+01 1.949262196771556210e+00
2.450408401400233416e+01 1.951736892204668949e+00
2.455409234872478663e+01 1.946037180455810978e+00
2.460410068344724266e+01 1.934627240852526686e+00
2.465410901816969513e+01 1.934773578486503220e+00
2.470411735289215116e+01 1.934490007017003466e+00
2.475412568761460363e+01 1.926463168861388464e+00
2.480413402233705611e+01 1.936906941579896069e+00
2.485414235705951214e+01 1.939502613800628827e+00
2.490415069178196461e+01 1.944034012407324985e+00
2.495415902650441708e+01 1.948100919776104778e+00
2.500416736122687311e+01 1.938424422878725961e+00
2.505417569594932559e+01 1.943468264955148683e+00
2.510418403067177806e+01 1.943774220900481353e+00
2.515419236539423409e+01 1.945798369660073801e+00
2.520420070011668656e+01 1.941573436768083250e+00
2.525420903483913904e+01 1.939296858358388054e+00
2.530421736956159506e+01 1.929152022819316414e+00
2.535422570428404754e+01 1.928795509862806457e+00
2.540423403900650356e+01 1.926634261687921290e+00
2.545424237372895604e+01 1.927410847304628527e+00
2.550425070845140851e+01 1.925418856504228282e+00
2.555425904317386454e+01 1.924790015313281533e+00
2.560426737789631702e+01 1.922330176260967916e+00
2.565427571261876949e+01 1.933366534539368020e+00
2.570428404734122552e+01 1.928012821760966444e+00
2.575429238206367799e+01 1.925173808452122381e+00
2.580430071678613047e+01 1.922910266040655403e+00
2.585430905150858649e+01 1.939146141211238961e+00
2.590431738623103897e+01 1.939132660809005593e+00
2.595432572095349499e+01 1.938293183657784802e+00
2.600433405567594747e+01 1.927446932159953219e+00
2.605434239039839994e+01 1.925139911838550155e+00
2.610435072512085597e+01 1.935785163252339292e+00
2.615435905984330844e+01 1.924428507843284120e+00
2.620436739456576092e+01 1.942549354749034451e+00
2.625437572928821695e+01 1.936449925890664892e+00
2.630438406401066942e+01 1.933591979086132007e+00
2.635439239873312189e+01 1.938093653049738352e+00
2.640440073345557792e+01 1.922246846643918872e+00
2.645440906817803040e+01 1.929634847806978470e+00
2.650441740290048287e+01 1.943949201852944286e+00
2.655442573762293890e+01 1.926053428794840316e+00
2.660443407234539137e+01 1.930704483346214584e+00
2.665444240706784740e+01 1.931250602689055240e+00
2.670445074179029987e+01 1.946382887979387855e+00
2.675445907651275235e+01 1.940411189799918557e+00
2.680446741123520837e+01 1.928046374292610388e+00
2.685447574595766085e+01 1.933669208437947873e+00
2.690448408068011332e+01 1.937386578802371195e+00
2.695449241540256935e+01 1.946009136685515672e+00
2.700450075012502182e+01 1.932869005606181467e+00
2.705450908484747430e+01 1.938776619386212818e+00
2.710451741956993033e+01 1.926571050520712758e+00
2.715452575429238280e+01 1.931913077520357680e+00
2.720453408901483527e+01 1.921859300580083696e+00
2.725454242373729130e+01 1.922494284312298296e+00
2.730455075845974378e+01 1.922628921237995447e+00
2.735455909318219980e+01 1.921925141629266420e+00
2.740456742790465228e+01 1.923462882701966636e+00
2.745457576262710475e+01 1.913199364047647899e+00
2.750458409734956078e+01 1.924555288628946981e+00
2.755459243207201325e+01 1.926443959912778059e+00
2.760460076679446573e+01 1.916116125373135803e+00
2.765460910151692175e+01 1.926041944582202570e+00
2.770461743623937423e+01 1.920380757971471564e+00
2.775462577096182670e+01 1.935101678512183065e+00
2.780463410568428273e+01 1.917335650512916212e+00
2.785464244040673520e+01 1.911173914996813217e+00
2.790465077512918768e+01 1.907925398391092431e+00
2.795465910985164371e+01 1.907511625561532975e+00
2.800466744457409618e+01 1.919708083347159588e+00
2.805467577929655221e+01 1.911508156827817384e+00
2.810468411401900468e+01 1.923808206499574291e+00
2.815469244874145716e+01 1.913015741145897008e+00
2.820470078346391318e+01 1.923617703584156846e+00
2.825470911818636566e+01 1.916338430754110478e+00
2.830471745290881813e+01 1.905136534147739535e+00
2.835472578763127416e+01 1.911828879459910313e+00
2.840473412235372663e+01 1.909646034254600000e+00
2.845474245707617911e+01 1.908195281753407802e+00
2.850475079179863513e+01 1.913532787537258750e+00
2.855475912652108761e+01 1.926529018055342046e+00
2.860476746124354008e+01 1.918474218723095426e+00
2.865477579596599611e+01 1.912745534781667311e+00
2.870478413068844858e+01 1.921132816349426564e+00
2.875479246541090461e+01 1.931765499035545508e+00
2.880480080013335709e+01 1.927124956887646734e+00
2.885480913485580956e+01 1.921465186952888926e+00
2.890481746957826559e+01 1.921207494004153249e+00
2.895482580430071806e+01 1.946626427725577368e+00
2.900483413902317054e+01 1.926884539802919516e+00
2.905484247374562656e+01 1.921735875145159422e+00
